onset	duration	onset_sample	stim_type	trigger	stim_file
25.416	0	25966	Scrambled	17	meg/s109.bmp
28.852	0	29402	Scrambled	18	meg/s109.bmp
32.38	0	32930	Unfamiliar	13	meg/u011.bmp
36.055	0	36605	Famous	5	meg/f103.bmp
39.565	0	40115	Famous	6	meg/f103.bmp
43.001	0	43551	Famous	5	meg/f033.bmp
46.382	0	46932	Famous	6	meg/f033.bmp
49.911	0	50461	Unfamiliar	13	meg/u103.bmp
53.402	0	53952	Unfamiliar	14	meg/u103.bmp
56.875	0	57425	Scrambled	17	meg/s082.bmp
60.274	0	60824	Scrambled	18	meg/s082.bmp
63.692	0	64242	Famous	5	meg/f040.bmp
67.239	0	67789	Unfamiliar	15	meg/u011.bmp
70.583	0	71133	Scrambled	17	meg/s125.bmp
74.038	0	74588	Scrambled	17	meg/s126.bmp
77.566	0	78116	Unfamiliar	13	meg/u003.bmp
81.094	0	81644	Unfamiliar	13	meg/u094.bmp
84.53	0	85080	Unfamiliar	14	meg/u094.bmp
88.04	0	88590	Famous	5	meg/f012.bmp
91.55	0	92100	Famous	7	meg/f040.bmp
95.06	0	95610	Unfamiliar	13	meg/u072.bmp
98.68	0	99230	Scrambled	19	meg/s125.bmp
102.189	0	102739	Scrambled	17	meg/s001.bmp
105.497	0	106047	Scrambled	19	meg/s126.bmp
109.025	0	109575	Scrambled	17	meg/s018.bmp
112.498	0	113048	Scrambled	18	meg/s018.bmp
116.045	0	116595	Unfamiliar	15	meg/u003.bmp
119.61	0	120160	Famous	5	meg/f076.bmp
123.101	0	123651	Famous	6	meg/f076.bmp
126.537	0	127087	Scrambled	17	meg/s077.bmp
129.955	0	130505	Scrambled	18	meg/s077.bmp
133.299	0	133849	Famous	7	meg/f012.bmp
136.772	0	137322	Unfamiliar	13	meg/u081.bmp
140.356	0	140906	Unfamiliar	14	meg/u081.bmp
143.792	0	144342	Unfamiliar	15	meg/u072.bmp
147.191	0	147741	Famous	5	meg/f131.bmp
150.756	0	151306	Famous	6	meg/f131.bmp
154.211	0	154761	Scrambled	19	meg/s001.bmp
157.537	0	158087	Unfamiliar	13	meg/u149.bmp
160.974	0	161524	Scrambled	17	meg/s045.bmp
164.373	0	164923	Famous	5	meg/f143.bmp
167.735	0	168285	Famous	5	meg/f112.bmp
171.319	0	171869	Famous	6	meg/f112.bmp
174.792	0	175342	Scrambled	17	meg/s008.bmp
178.301	0	178851	Famous	5	meg/f036.bmp
181.83	0	182380	Unfamiliar	15	meg/u149.bmp
185.45	0	186000	Scrambled	17	meg/s015.bmp
188.941	0	189491	Scrambled	18	meg/s015.bmp
192.396	0	192946	Scrambled	19	meg/s045.bmp
195.832	0	196382	Scrambled	17	meg/s057.bmp
199.323	0	199873	Famous	7	meg/f143.bmp
202.851	0	203401	Scrambled	17	meg/s083.bmp
206.398	0	206948	Scrambled	17	meg/s027.bmp
210.0	0	210550	Scrambled	19	meg/s008.bmp
213.509	0	214059	Unfamiliar	13	meg/u031.bmp
217.093	0	217643	Unfamiliar	14	meg/u031.bmp
220.584	0	221134	Famous	7	meg/f036.bmp
224.15	0	224700	Famous	5	meg/f102.bmp
227.512	0	228062	Famous	6	meg/f102.bmp
231.021	0	231571	Famous	5	meg/f092.bmp
234.421	0	234971	Famous	6	meg/f092.bmp
237.986	0	238536	Scrambled	19	meg/s057.bmp
241.459	0	242009	Unfamiliar	13	meg/u127.bmp
244.932	0	245482	Scrambled	19	meg/s083.bmp
248.497	0	249047	Famous	5	meg/f130.bmp
251.988	0	252538	Scrambled	19	meg/s027.bmp
255.59	0	256140	Scrambled	17	meg/s124.bmp
259.099	0	259649	Scrambled	18	meg/s124.bmp
262.609	0	263159	Famous	5	meg/f005.bmp
266.284	0	266834	Scrambled	17	meg/s061.bmp
269.647	0	270197	Scrambled	18	meg/s061.bmp
273.23	0	273780	Famous	5	meg/f096.bmp
276.722	0	277272	Famous	6	meg/f096.bmp
280.14	0	280690	Unfamiliar	15	meg/u127.bmp
283.686	0	284236	Unfamiliar	13	meg/u097.bmp
287.104	0	287654	Unfamiliar	14	meg/u097.bmp
290.614	0	291164	Famous	7	meg/f130.bmp
294.068	0	294618	Famous	5	meg/f029.bmp
297.449	0	297999	Scrambled	17	meg/s021.bmp
301.033	0	301583	Scrambled	18	meg/s021.bmp
304.524	0	305074	Famous	7	meg/f005.bmp
307.942	0	308492	Unfamiliar	13	meg/u147.bmp
311.452	0	312002	Unfamiliar	13	meg/u112.bmp
314.741	0	315291	Unfamiliar	13	meg/u133.bmp
318.232	0	318782	Unfamiliar	13	meg/u020.bmp
321.816	0	322366	Unfamiliar	14	meg/u020.bmp
325.252	0	325802	Famous	7	meg/f029.bmp
328.615	0	329165	Famous	5	meg/f133.bmp
332.089	0	332639	Scrambled	17	meg/s065.bmp
335.653	0	336203	Unfamiliar	15	meg/u147.bmp
339.181	0	339731	Unfamiliar	13	meg/u122.bmp
342.727	0	343277	Unfamiliar	14	meg/u122.bmp
346.329	0	346879	Unfamiliar	15	meg/u112.bmp
349.986	0	350536	Famous	5	meg/f010.bmp
353.569	0	354119	Famous	6	meg/f010.bmp
356.987	0	357537	Unfamiliar	15	meg/u133.bmp
360.496	0	361046	Famous	5	meg/f144.bmp
363.933	0	364483	Scrambled	17	meg/s080.bmp
367.351	0	367901	Scrambled	18	meg/s080.bmp
370.695	0	371245	Famous	7	meg/f133.bmp
374.021	0	374571	Scrambled	17	meg/s024.bmp
377.329	0	377879	Scrambled	18	meg/s024.bmp
380.949	0	381499	Scrambled	19	meg/s065.bmp
384.477	0	385027	Famous	5	meg/f128.bmp
387.766	0	388316	Unfamiliar	13	meg/u089.bmp
391.11	0	391660	Unfamiliar	14	meg/u089.bmp
394.694	0	395244	Unfamiliar	13	meg/u090.bmp
398.24	0	398790	Unfamiliar	14	meg/u090.bmp
401.805	0	402355	Famous	7	meg/f144.bmp
405.224	0	405774	Famous	5	meg/f148.bmp
408.733	0	409283	Famous	6	meg/f148.bmp
412.224	0	412774	Unfamiliar	13	meg/u023.bmp
415.826	0	416376	Unfamiliar	14	meg/u023.bmp
419.262	0	419812	Scrambled	17	meg/s050.bmp
422.864	0	423414	Famous	7	meg/f128.bmp
426.263	0	426813	Scrambled	17	meg/s140.bmp
429.736	0	430286	Famous	5	meg/f008.bmp
433.136	0	433686	Famous	6	meg/f008.bmp
436.517	0	437067	Unfamiliar	13	meg/u076.bmp
440.027	0	440577	Unfamiliar	13	meg/u102.bmp
443.665	0	444215	Unfamiliar	14	meg/u102.bmp
447.083	0	447633	Famous	5	meg/f126.bmp
450.574	0	451124	Scrambled	19	meg/s050.bmp
454.194	0	454744	Scrambled	17	meg/s041.bmp
457.686	0	458236	Scrambled	18	meg/s041.bmp
461.103	0	461653	Scrambled	19	meg/s140.bmp
464.503	0	465053	Unfamiliar	13	meg/u054.bmp
468.086	0	468636	Unfamiliar	13	meg/u123.bmp
471.596	0	472146	Unfamiliar	15	meg/u076.bmp
475.014	0	475564	Scrambled	17	meg/s025.bmp
478.56	0	479110	Scrambled	18	meg/s025.bmp
481.997	0	482547	Unfamiliar	13	meg/u135.bmp
485.414	0	485964	Famous	7	meg/f126.bmp
488.759	0	489309	Scrambled	17	meg/s058.bmp
492.195	0	492745	Scrambled	18	meg/s058.bmp
495.631	0	496181	Scrambled	17	meg/s028.bmp
499.123	0	499673	Unfamiliar	15	meg/u054.bmp
502.468	0	503018	Unfamiliar	13	meg/u118.bmp
505.849	0	506399	Unfamiliar	15	meg/u123.bmp
509.432	0	509982	Famous	5	meg/f090.bmp
512.923	0	513473	Famous	5	meg/f134.bmp
516.378	0	516928	Unfamiliar	15	meg/u135.bmp
519.795	0	520345	Unfamiliar	13	meg/u060.bmp
523.158	0	523708	Unfamiliar	14	meg/u060.bmp
526.705	0	527255	Famous	5	meg/f089.bmp
530.214	0	530764	Scrambled	19	meg/s028.bmp
