onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	RT	Correct	Feedback
0.2785	2.0	feedback	0.52	1	2	13	L	0.768	1	L
4.614	2.0	feedback	-1.48	2	2	6	R	0.996	0	L
9.0845	2.0	feedback	-1.48	3	2	3	L	1.021	0	R
13.613	2.0	feedback	-1.48	4	2	5	L	0.936	0	R
18.114	2.0	feedback	0.52	5	2	10	L	0.783	1	L
22.671	n/a	n/a	n/a	6	2	0	R	0.778	-	-
27.174	n/a	n/a	n/a	7	2	0	R	0.636	-	-
31.675	n/a	n/a	n/a	8	2	0	R	0.639	-	-
36.1895	2.0	feedback	0.52	9	2	14	R	0.687	1	R
40.588	2.0	feedback	0.52	10	2	1	L	0.675	1	L
45.1125	2.0	feedback	-1.48	11	2	5	L	0.822	0	R
49.588	2.0	feedback	0.52	12	2	4	L	0.858	1	L
54.187	2.0	feedback	-1.48	13	2	13	R	0.94	0	L
58.677	n/a	n/a	n/a	14	2	0	R	0.766	-	-
63.177	n/a	n/a	n/a	15	2	0	R	0.375	-	-
67.675	n/a	n/a	n/a	16	2	0	R	0.56	-	-
72.088	2.0	feedback	-1.48	17	2	3	L	1.015	0	R
76.6915	2.0	feedback	0.52	18	2	11	R	1.049	1	R
81.1135	2.0	feedback	-1.48	19	2	10	R	0.768	0	L
85.6135	2.0	feedback	0.52	20	2	8	R	0.753	1	R
90.088	2.0	feedback	0.52	21	2	3	R	0.76	1	R
94.677	n/a	n/a	n/a	22	2	0	R	0.928	-	-
99.178	n/a	n/a	n/a	23	2	0	R	0.435	-	-
103.677	n/a	n/a	n/a	24	2	0	R	0.368	-	-
108.114	2.0	feedback	0.52	25	2	7	L	1.213	1	L
112.611	2.0	feedback	0.52	26	2	8	R	0.679	1	R
117.0865	2.0	feedback	-1.48	27	2	2	L	0.868	0	R
121.6105	2.0	feedback	-1.48	28	2	5	L	1.025	0	R
126.188	2.0	feedback	0.52	29	2	13	L	1.182	1	L
130.678	n/a	n/a	n/a	30	2	0	R	0.672	-	-
135.176	n/a	n/a	n/a	31	2	0	R	0.359	-	-
139.673	n/a	n/a	n/a	32	2	0	R	0.638	-	-
144.111	2.0	feedback	0.52	33	2	7	L	1.038	1	L
148.5865	2.0	feedback	0.52	34	2	2	R	1.306	1	R
153.186	2.0	feedback	0.52	35	2	13	L	0.867	1	L
157.6125	2.0	feedback	0.52	36	2	7	L	1.046	1	L
162.0885	2.0	feedback	0.52	37	2	4	L	0.834	1	L
166.678	n/a	n/a	n/a	38	2	0	R	0.593	-	-
171.177	n/a	n/a	n/a	39	2	0	R	0.38	-	-
175.671	n/a	n/a	n/a	40	2	0	R	0.369	-	-
180.0855	2.0	feedback	0.52	41	2	2	R	1.249	1	R
184.7015	2.0	feedback	0.52	42	2	11	R	0.657	1	R
189.088	2.0	feedback	0.52	43	2	4	L	0.7	1	L
193.5835	2.0	feedback	0.52	44	2	3	R	0.657	1	R
198.1105	2.0	feedback	-1.48	45	2	9	L	0.823	0	R
202.678	n/a	n/a	n/a	46	2	0	R	0.602	-	-
207.168	n/a	n/a	n/a	47	2	0	R	0.393	-	-
211.677	n/a	n/a	n/a	48	2	0	R	0.484	-	-
216.1135	2.0	feedback	-1.48	49	2	6	R	0.73	0	L
220.5875	2.0	feedback	0.52	50	2	4	L	0.755	1	L
225.114	2.0	feedback	0.52	51	2	7	L	1.674	1	L
229.589	2.0	feedback	0.52	52	2	2	R	0.856	1	R
234.1145	2.0	feedback	0.52	53	2	9	R	0.633	1	R
238.669	n/a	n/a	n/a	54	2	0	R	0.652	-	-
243.177	n/a	n/a	n/a	55	2	0	R	0.352	-	-
247.679	n/a	n/a	n/a	56	2	0	R	0.479	-	-
252.1145	2.0	feedback	-1.48	57	2	10	R	0.754	0	L
256.688	2.0	feedback	0.52	58	2	13	L	1.135	1	L
261.0885	2.0	feedback	0.52	59	2	1	L	0.894	1	L
265.5885	2.0	feedback	0.52	60	2	4	L	0.77	1	L
270.114	2.0	feedback	-1.48	61	2	10	R	1.403	0	L
274.668	n/a	n/a	n/a	62	2	0	R	0.658	-	-
279.171	n/a	n/a	n/a	63	2	0	R	0.417	-	-
283.678	n/a	n/a	n/a	64	2	0	R	0.477	-	-
288.1135	2.0	feedback	0.52	65	2	5	R	1.133	1	R
292.6895	2.0	feedback	0.52	66	2	12	R	1.501	1	R
297.0925	2.0	feedback	0.52	67	2	3	R	0.703	1	R
301.611	2.0	feedback	0.52	68	2	8	R	1.294	1	R
306.0835	2.0	feedback	0.52	69	2	1	L	0.923	1	L
310.678	n/a	n/a	n/a	70	2	0	R	0.614	-	-
315.177	n/a	n/a	n/a	71	2	0	R	0.339	-	-
319.675	n/a	n/a	n/a	72	2	0	R	0.394	-	-
324.1895	2.0	feedback	0.52	73	2	13	L	0.922	1	L
328.6825	2.0	feedback	0.52	74	2	11	R	0.964	1	R
333.11	2.0	feedback	0.52	75	2	7	L	1.006	1	L
337.611	2.0	feedback	0.52	76	2	7	L	0.968	1	L
342.1145	2.0	feedback	0.52	77	2	10	L	1.821	1	L
346.677	n/a	n/a	n/a	78	2	0	R	0.729	-	-
351.177	n/a	n/a	n/a	79	2	0	R	0.365	-	-
355.671	n/a	n/a	n/a	80	2	0	R	0.42	-	-
