onset	duration	trial_type	TrialNum	StimCond	StimulusNum	Response	RT	Correct
0.1205	2	classification-probabilistic	1	1	10	L	1.383	1
5.3945	2	classification-probabilistic	3	1	6	R	0.847	0
10.2885	2	classification-deterministic	5	2	5	R	1.879	1
14.9785	2	classification-probabilistic	7	1	1	R	0.903	1
19.1085	2	classification-probabilistic	9	1	8	R	0.927	1
22.42	2	classification-probabilistic	11	1	14	R	1.012	1
26.695999999999998	2	classification-probabilistic	13	1	1	L	1.232	0
29.89	2	classification-probabilistic	15	1	8	R	0.924	1
36.299	2	classification-deterministic	17	2	13	L	1.835	1
41.223	2	classification-deterministic	19	2	10	R	1.527	0
44.808	2	classification-deterministic	21	2	3	R	0.773	1
49.678000000000004	2	classification-probabilistic	23	1	5	R	0.9890000000000001	1
54.784499999999994	2	classification-probabilistic	25	1	10	L	0.8370000000000001	1
58.299	2	classification-deterministic	27	2	12	L	1.324	0
63.578	2	classification-deterministic	29	2	12	L	1.213	0
66.5855	2	classification-deterministic	31	2	2	R	0.963	1
70.0065	2	classification-probabilistic	33	1	10	L	0.929	1
76.09049999999999	2	classification-probabilistic	35	1	14	R	0.9329999999999999	1
81.6225	2	classification-deterministic	37	2	5	L	1.249	0
85.3875	2	classification-probabilistic	39	1	6	L	1.3359999999999999	1
89.7	2	classification-probabilistic	41	1	2	R	1.131	1
95.80850000000001	2	classification-probabilistic	43	1	4	L	0.758	1
99.3	2	classification-probabilistic	45	1	13	R	1.395	0
105.585	2	classification-deterministic	47	2	4	L	0.997	1
112.706	2	classification-probabilistic	49	1	1	L	0.784	0
116.4195	2	classification-probabilistic	51	1	4	L	0.8009999999999999	1
121.1905	2	classification-probabilistic	53	1	11	R	1.291	1
126.196	2	classification-probabilistic	55	1	1	R	1.112	1
132.32100000000003	2	classification-deterministic	57	2	4	L	0.8029999999999999	1
136.804	2	classification-deterministic	59	2	12	L	2.336	0
141.58499999999998	2	classification-deterministic	61	2	4	L	1.382	1
144.6975	2	classification-deterministic	63	2	1	L	0.9059999999999999	1
151.117	2	classification-probabilistic	65	1	10	L	1.131	1
155.983	2	classification-deterministic	67	2	11	R	1.179	1
162.32	2	classification-deterministic	69	2	4	L	0.7090000000000001	1
166.001	2	classification-deterministic	71	2	7	L	0.84	1
168.996	2	classification-deterministic	73	2	7	L	1.001	1
173.61399999999998	2	classification-deterministic	75	2	9	L	0.965	0
177.912	2	classification-probabilistic	77	1	11	R	1.1420000000000001	1
183.3915	2	classification-probabilistic	79	1	5	R	1.531	1
186.721	2	classification-probabilistic	81	1	6	L	2.061	1
191.82	2	classification-deterministic	83	2	4	L	0.81	1
195.701	2	classification-deterministic	85	2	3	R	1.3330000000000002	1
202.119	2	classification-probabilistic	87	1	6	L	0.6970000000000001	1
205.79950000000002	2	classification-deterministic	89	2	13	L	1.535	1
212.32049999999998	2	classification-deterministic	91	2	12	L	1.734	0
215.7755	2	classification-deterministic	93	2	5	-	0.0	-1
220.18599999999998	2	classification-probabilistic	95	1	11	R	1.119	1
225.413	2	classification-deterministic	97	2	11	R	1.242	1
229.2205	2	classification-deterministic	99	2	8	R	1.147	1
235.501	2	classification-deterministic	101	2	8	R	0.799	1
241.623	2	classification-deterministic	103	2	5	R	0.87	1
245.587	2	classification-probabilistic	105	1	2	R	0.76	1
249.1895	2	classification-probabilistic	107	1	13	L	1.026	1
256.51	2	classification-deterministic	109	2	5	L	1.085	0
259.613	2	classification-deterministic	111	2	7	-	0.0	-1
262.6855	2	classification-deterministic	113	2	12	L	1.43	0
265.80899999999997	2	classification-deterministic	115	2	1	L	2.46	1
272.508	2	classification-probabilistic	117	1	6	L	1.178	1
275.8065	2	classification-probabilistic	119	1	3	L	1.864	1
279.41949999999997	2	classification-probabilistic	121	1	4	L	1.55	1
287.007	2	classification-probabilistic	123	1	6	L	0.687	1
291.197	2	classification-deterministic	125	2	1	L	0.97	1
294.52200000000005	2	classification-deterministic	127	2	14	R	1.726	1
297.42499999999995	2	classification-deterministic	129	2	4	L	1.964	1
300.50149999999996	2	classification-deterministic	131	2	10	L	1.165	1
304.091	2	classification-probabilistic	133	1	2	-	0.0	-1
307.6075	2	classification-probabilistic	135	1	6	L	0.96	1
310.91499999999996	2	classification-probabilistic	137	1	14	R	2.149	1
313.99350000000004	2	classification-probabilistic	139	1	10	R	0.86	0
319.1225	2	classification-deterministic	141	2	8	R	1.3659999999999999	1
326.3085	2	classification-probabilistic	143	1	4	L	1.3780000000000001	1
329.4975	2	classification-deterministic	145	2	5	-	0.0	-1
334.77599999999995	2	classification-deterministic	147	2	7	L	1.72	1
339.40599999999995	2	classification-probabilistic	149	1	12	L	1.26	-1
344.924	2	classification-probabilistic	151	1	2	R	0.828	1
348.71799999999996	2	classification-probabilistic	153	1	10	L	1.008	1
352.0105	2	classification-deterministic	155	2	5	L	1.835	0
357.123	2	classification-deterministic	157	2	8	R	0.9990000000000001	1
363.52200000000005	2	classification-probabilistic	159	1	5	R	1.025	1
368.58450000000005	2	classification-probabilistic	161	1	1	L	0.872	0
374.1225	2	classification-deterministic	163	2	6	L	0.8	1
379.399	2	classification-deterministic	165	2	10	L	1.34	1
384.5985	2	classification-deterministic	167	2	2	R	0.757	1
390.08950000000004	2	classification-probabilistic	169	1	3	L	0.755	1
393.115	2	classification-probabilistic	171	1	8	L	2.005	0
396.493	2	classification-probabilistic	173	1	10	L	1.148	1
400.403	2	classification-deterministic	175	2	9	R	1.252	1
404.58500000000004	2	classification-deterministic	177	2	4	L	0.705	1
411.90049999999997	2	classification-probabilistic	179	1	6	L	1.1340000000000001	1
417.895	2	classification-probabilistic	181	1	10	L	1.058	1
422.822	2	classification-probabilistic	183	1	11	L	1.607	0
429.2885	2	classification-deterministic	185	2	7	L	1.27	1
434.9025	2	classification-deterministic	187	2	10	L	0.778	1
438.6155	2	classification-probabilistic	189	1	8	L	1.8530000000000002	0
441.6095	2	classification-probabilistic	191	1	10	L	0.856	1
446.822	2	classification-probabilistic	193	1	2	-	0.0	-1
451.5095	2	classification-deterministic	195	2	10	L	1.7009999999999998	1
456.12350000000004	2	classification-deterministic	197	2	10	L	1.0979999999999999	1
459.108	2	classification-deterministic	199	2	7	L	1.8880000000000001	1
