onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	successful stop-critical	1	1	0.150	0	0.000	0	1
3.000	1.500	go-noncritical	0	0	0.000	50	0.284	1	0
5.125	1.500	go-noncritical	0	0	0.000	50	0.342	1	0
7.375	1.500	go-noncritical	0	0	0.000	50	0.324	1	0
9.625	1.500	go-critical	0	1	0.000	49	0.642	1	0
11.750	1.500	go-critical	0	1	0.000	49	0.333	1	0
14.000	1.500	go-critical	0	1	0.000	49	0.515	1	0
17.500	1.500	go-noncritical	0	0	0.000	50	0.487	1	0
19.750	1.500	failed stop-critical	1	1	0.100	49	0.293	1	0
24.000	1.500	go-critical	0	1	0.000	49	0.627	1	0
27.125	1.500	go-noncritical	0	0	0.000	50	0.350	1	0
29.750	1.500	failed stop-noncritical	1	0	0.200	50	0.429	1	0
32.375	1.500	go-critical	0	1	0.000	49	0.444	1	0
35.000	1.500	go-critical	0	1	0.000	49	0.579	1	0
37.250	1.500	go-critical	0	1	0.000	49	0.441	1	0
41.625	1.500	go-critical	0	1	0.000	49	0.426	1	0
43.625	1.500	go-noncritical	0	0	0.000	50	0.442	1	0
45.875	1.500	failed stop-noncritical	1	0	0.250	50	0.336	1	0
49.875	1.500	failed stop-noncritical	1	0	0.150	50	0.368	1	0
53.125	1.500	failed stop-critical	1	1	0.250	49	0.390	1	0
55.375	1.500	go-critical	0	1	0.000	49	0.668	1	0
57.750	1.500	go-noncritical	0	0	0.000	50	0.365	1	0
60.375	1.500	go-critical	0	1	0.000	49	0.588	1	0
63.125	1.500	go-noncritical	0	0	0.000	50	0.310	1	0
65.125	1.500	failed stop-noncritical	1	0	0.100	50	0.598	1	0
67.125	1.500	go-critical	0	1	0.000	49	0.550	1	0
69.750	1.500	go-noncritical	0	0	0.000	50	0.397	1	0
74.000	1.500	successful stop-critical	1	1	0.200	0	0.000	0	1
76.000	1.500	go-noncritical	0	0	0.000	50	0.371	1	0
79.125	1.500	go-noncritical	0	0	0.000	50	0.422	1	0
