onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	failed stop	1	1	0.200	49	0.384	1	0
3.000	1.500	go	0	0	0.000	50	0.327	1	0
6.000	1.500	go	0	1	0.000	49	0.405	1	0
8.500	1.500	go	0	0	0.000	50	0.322	1	0
11.000	1.500	failed stop	1	1	0.300	49	0.381	1	0
14.000	1.500	go	0	0	0.000	50	0.262	1	0
16.125	1.500	go	0	0	0.000	50	0.392	1	0
18.625	1.500	go	0	1	0.000	49	0.412	1	0
20.625	1.500	go	0	1	0.000	49	0.428	1	0
22.750	1.500	go	0	0	0.000	50	0.399	1	0
25.000	1.500	go	0	0	0.000	50	0.422	1	0
27.750	1.500	failed stop	1	1	0.250	49	0.383	1	0
30.625	1.500	go	0	1	0.000	49	0.541	1	0
32.750	1.500	failed stop	1	1	0.250	49	0.424	1	0
35.000	1.500	go	0	0	0.000	50	0.477	1	0
38.000	1.500	go	0	0	0.000	50	0.389	1	0
41.500	1.500	successful stop	1	0	0.150	0	0.000	0	1
43.625	1.500	go	0	0	0.000	50	0.356	1	0
45.625	1.500	go	0	1	0.000	49	0.468	1	0
48.625	1.500	go	0	1	0.000	49	0.428	1	0
51.625	1.500	go	0	0	0.000	50	0.349	1	0
53.750	1.500	successful stop	1	0	0.200	0	0.000	0	1
55.750	1.500	go	0	1	0.000	49	0.343	1	0
58.500	1.500	go	0	1	0.000	49	0.482	1	0
61.625	1.500	go	0	0	0.000	50	0.380	1	0
64.500	1.500	failed stop	1	0	0.250	50	0.394	1	0
69.125	1.500	go	0	1	0.000	49	0.392	1	0
71.500	1.500	go	0	1	0.000	49	0.369	1	0
73.750	1.500	go	0	0	0.000	50	0.535	1	0
76.125	1.500	go	0	1	0.000	49	0.384	1	0
78.875	1.500	go	0	1	0.000	49	0.538	1	0
81.000	1.500	successful stop	1	0	0.200	0	0.000	0	1
83.375	1.500	go	0	0	0.000	50	0.395	1	0
86.375	1.500	go	0	0	0.000	50	0.383	1	0
90.500	1.500	successful stop	1	1	0.250	0	0.000	0	1
93.625	1.500	go	0	1	0.000	49	0.372	1	0
95.875	1.500	go	0	0	0.000	50	0.362	1	0
98.000	1.500	go	0	0	0.000	50	0.621	1	0
100.375	1.500	go	0	1	0.000	49	0.702	1	0
103.625	1.500	successful stop	1	1	0.200	0	0.000	0	1
106.625	1.500	junk	0	1	0.000	50	0.268	0	0
108.875	1.500	successful stop	1	1	0.200	0	0.000	0	1
111.750	1.500	go	0	0	0.000	50	0.399	1	0
114.000	1.500	go	0	0	0.000	50	0.485	1	0
116.125	1.500	go	0	0	0.000	50	0.400	1	0
121.125	1.500	go	0	0	0.000	50	0.464	1	0
123.125	1.500	go	0	1	0.000	49	0.424	1	0
125.125	1.500	successful stop	1	1	0.250	0	0.000	0	1
127.125	1.500	go	0	1	0.000	49	0.438	1	0
129.125	1.500	go	0	1	0.000	49	0.393	1	0
132.125	1.500	go	0	0	0.000	50	0.350	1	0
135.500	1.500	failed stop	1	0	0.300	50	0.434	1	0
138.250	1.500	failed stop	1	0	0.250	50	0.376	1	0
141.750	1.500	go	0	1	0.000	49	0.407	1	0
143.875	1.500	go	0	1	0.000	49	0.483	1	0
146.500	1.500	go	0	0	0.000	50	0.345	1	0
150.625	1.500	go	0	1	0.000	49	0.397	1	0
152.750	1.500	go	0	1	0.000	49	0.728	1	0
155.875	1.500	go	0	0	0.000	50	0.419	1	0
159.125	1.500	successful stop	1	0	0.250	0	0.000	0	1
163.000	1.500	failed stop	1	0	0.300	50	0.390	1	0
165.500	1.500	go	0	0	0.000	50	0.377	1	0
168.000	1.500	go	0	1	0.000	49	0.462	1	0
170.750	1.500	go	0	1	0.000	49	0.375	1	0
174.250	1.500	go	0	0	0.000	50	0.393	1	0
179.250	1.500	go	0	0	0.000	50	0.396	1	0
181.375	1.500	go	0	1	0.000	49	0.383	1	0
183.625	1.500	failed stop	1	1	0.300	49	0.373	1	0
185.750	1.500	go	0	0	0.000	50	0.336	1	0
187.750	1.500	go	0	1	0.000	49	0.584	1	0
190.625	1.500	go	0	0	0.000	50	0.340	1	0
192.625	1.500	successful stop	1	1	0.200	0	0.000	0	1
195.500	1.500	go	0	0	0.000	50	0.329	1	0
198.875	1.500	go	0	1	0.000	49	0.442	1	0
201.125	1.500	successful stop	1	1	0.250	0	0.000	0	1
204.125	1.500	go	0	0	0.000	50	0.537	1	0
206.250	1.500	go	0	0	0.000	50	0.364	1	0
208.500	1.500	go	0	0	0.000	50	0.314	1	0
210.750	1.500	go	0	1	0.000	49	0.680	1	0
213.250	1.500	successful stop	1	1	0.250	0	0.000	0	1
216.500	1.500	go	0	1	0.000	49	0.431	1	0
221.500	1.500	go	0	1	0.000	49	0.754	1	0
225.250	1.500	successful stop	1	0	0.250	0	0.000	0	1
228.000	1.500	go	0	0	0.000	50	0.422	1	0
231.250	1.500	go	0	0	0.000	50	0.412	1	0
234.875	1.500	go	0	1	0.000	49	0.403	1	0
239.875	1.500	failed stop	1	0	0.300	50	0.339	1	0
245.125	1.500	go	0	1	0.000	49	0.377	1	0
247.875	1.500	go	0	1	0.000	49	0.403	1	0
250.250	1.500	go	0	0	0.000	50	0.380	1	0
252.875	1.500	go	0	1	0.000	49	0.507	1	0
256.250	1.500	failed stop	1	0	0.300	50	0.404	1	0
258.250	1.500	successful stop	1	0	0.250	0	0.000	0	1
262.000	1.500	go	0	0	0.000	50	0.422	1	0
265.500	1.500	go	0	1	0.000	49	0.394	1	0
268.750	1.500	go	0	1	0.000	49	0.400	1	0
270.875	1.500	go	0	1	0.000	49	0.416	1	0
272.875	1.500	go	0	0	0.000	50	0.355	1	0
275.625	1.500	go	0	0	0.000	50	0.557	1	0
278.750	1.500	successful stop	1	1	0.250	0	0.000	0	1
281.625	1.500	failed stop	1	1	0.300	49	0.397	1	0
286.625	1.500	go	0	0	0.000	50	0.301	1	0
288.875	1.500	go	0	1	0.000	49	0.411	1	0
291.125	1.500	go	0	0	0.000	50	0.321	1	0
293.125	1.500	go	0	0	0.000	50	0.337	1	0
296.625	1.500	go	0	0	0.000	50	0.349	1	0
299.000	1.500	successful stop	1	1	0.300	0	0.000	0	1
302.625	1.500	go	0	1	0.000	49	0.693	1	0
305.000	1.500	go	0	0	0.000	50	0.350	1	0
309.625	1.500	go	0	0	0.000	50	0.589	1	0
311.875	1.500	failed stop	1	1	0.250	49	0.347	1	0
314.500	1.500	go	0	1	0.000	49	0.394	1	0
317.375	1.500	go	0	1	0.000	49	0.404	1	0
319.375	1.500	go	0	0	0.000	50	0.527	1	0
321.750	1.500	go	0	1	0.000	49	0.600	1	0
323.750	1.500	successful stop	1	0	0.250	0	0.000	0	1
326.500	1.500	go	0	0	0.000	50	0.626	1	0
328.500	1.500	go	0	1	0.000	49	0.546	1	0
332.125	1.500	successful stop	1	0	0.300	0	0.000	0	1
334.375	1.500	go	0	1	0.000	49	0.287	1	0
336.500	1.500	go	0	1	0.000	49	0.434	1	0
340.000	1.500	failed stop	1	0	0.350	50	0.446	1	0
342.000	1.500	junk	0	0	0.000	49	0.350	0	0
344.375	1.500	go	0	1	0.000	49	0.535	1	0
347.000	1.500	go	0	0	0.000	50	0.406	1	0
349.625	1.500	go	0	1	0.000	49	0.461	1	0
354.375	1.500	successful stop	1	0	0.200	0	0.000	0	1
358.875	1.500	go	0	1	0.000	49	0.523	1	0
