onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.848	.510	FAMOUS	5	4	.860	func/f086.bmp
7.057	.983	.436	FAMOUS	6	7	.634	func/f086.bmp
10.414	.940	.497	UNFAMILIAR	13	4	.730	func/u086.bmp
13.705	.964	.576	UNFAMILIAR	14	7	.842	func/u086.bmp
16.895	.835	.465	UNFAMILIAR	13	7	.825	func/u092.bmp
20.085	.939	.589	UNFAMILIAR	14	7	.931	func/u092.bmp
23.326	.894	.515	UNFAMILIAR	13	4	.967	func/u087.bmp
26.399	.870	.409	UNFAMILIAR	14	7	.903	func/u087.bmp
29.590	.813	.544	FAMOUS	5	7	.968	func/f090.bmp
32.697	.824	.522	FAMOUS	6	7	.502	func/f090.bmp
35.269	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
55.814	.854	.486	SCRAMBLED	17	7	.722	func/s097.bmp
59.038	.830	.596	SCRAMBLED	18	7	.541	func/s097.bmp
62.229	.818	.588	FAMOUS	5	7	.652	func/f089.bmp
65.335	.925	.524	UNFAMILIAR	13	4	.763	func/u096.bmp
68.442	.907	.403	SCRAMBLED	17	7	.781	func/s085.bmp
71.666	.804	.544	FAMOUS	5	4	.700	func/f087.bmp
74.840	.912	.587	FAMOUS	6	4	.638	func/f087.bmp
77.997	.877	.476	UNFAMILIAR	13	4	.672	func/u082.bmp
81.137	.813	.487	UNFAMILIAR	13	4	.702	func/u091.bmp
84.211	.933	.496	UNFAMILIAR	14	4	.655	func/u091.bmp
87.351	.807	.446	FAMOUS	7	7	.710	func/f089.bmp
90.408	.888	.484	UNFAMILIAR	13	4	.864	func/u095.bmp
93.531	.911	.452	UNFAMILIAR	15	4	.801	func/u096.bmp
96.722	.838	.489	FAMOUS	5	7	.742	func/f093.bmp
99.912	.884	.569	SCRAMBLED	19	7	.661	func/s085.bmp
102.985	.832	.419	UNFAMILIAR	13	4	.706	func/u090.bmp
106.009	.966	.418	FAMOUS	5	7	.661	func/f091.bmp
109.266	.964	.524	UNFAMILIAR	15	4	.720	func/u082.bmp
112.557	.808	.539	SCRAMBLED	17	7	.782	func/s096.bmp
115.112	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
135.591	.819	.447	FAMOUS	5	7	.887	func/f088.bmp
138.749	.974	.585	FAMOUS	6	7	.614	func/f088.bmp
141.972	.810	.478	UNFAMILIAR	15	4	.714	func/u095.bmp
145.145	.801	.600	UNFAMILIAR	13	4	.637	func/u089.bmp
148.152	.915	.446	FAMOUS	7	7	.547	func/f093.bmp
151.292	.885	.455	FAMOUS	5	7	.612	func/f097.bmp
154.516	.902	.581	UNFAMILIAR	15	4	.626	func/u090.bmp
157.674	.830	.475	SCRAMBLED	17	7	.689	func/s090.bmp
160.813	.939	.539	FAMOUS	7	4	.644	func/f091.bmp
164.104	.972	.580	UNFAMILIAR	13	7	.523	func/u097.bmp
167.428	.801	.582	SCRAMBLED	19	4	.835	func/s096.bmp
170.401	.942	.409	FAMOUS	5	4	.782	func/f095.bmp
173.625	.856	.508	UNFAMILIAR	13	7	.724	func/u085.bmp
176.782	.918	.521	UNFAMILIAR	14	4	.670	func/u085.bmp
179.989	.885	.521	UNFAMILIAR	15	4	.708	func/u089.bmp
183.129	.889	.479	SCRAMBLED	17	7	.667	func/s084.bmp
186.270	.868	.470	FAMOUS	7	7	.839	func/f097.bmp
189.343	.972	.435	SCRAMBLED	17	4	.707	func/s086.bmp
192.684	.967	.598	SCRAMBLED	19	7	.571	func/s090.bmp
195.390	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
215.852	.929	.422	SCRAMBLED	17	7	.732	func/s095.bmp
219.025	.831	.481	SCRAMBLED	18	7	.625	func/s095.bmp
222.149	.824	.522	UNFAMILIAR	15	7	.667	func/u097.bmp
225.222	.899	.479	SCRAMBLED	17	7	.526	func/s092.bmp
228.296	.839	.405	SCRAMBLED	18	7	.567	func/s092.bmp
231.470	.809	.563	FAMOUS	7	4	.813	func/f095.bmp
234.693	.977	.598	UNFAMILIAR	13	7	.654	func/u083.bmp
237.850	.898	.406	UNFAMILIAR	14	7	.612	func/u083.bmp
241.108	.961	.598	FAMOUS	5	4	.711	func/f084.bmp
244.281	.881	.449	FAMOUS	6	7	.606	func/f084.bmp
247.488	.832	.565	SCRAMBLED	19	7	.652	func/s084.bmp
250.595	.948	.504	SCRAMBLED	17	7	.590	func/s088.bmp
253.770	.889	.468	SCRAMBLED	18	7	.607	func/s088.bmp
256.993	.838	.556	SCRAMBLED	19	7	.559	func/s086.bmp
260.034	.950	.433	SCRAMBLED	17	7	.618	func/s089.bmp
263.156	.972	.404	SCRAMBLED	18	7	.612	func/s089.bmp
266.313	.808	.406	FAMOUS	5	4	.738	func/f085.bmp
269.420	.928	.524	FAMOUS	6	4	.523	func/f085.bmp
272.694	.852	.574	FAMOUS	5	7	.630	func/f082.bmp
275.283	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
295.862	.901	.538	FAMOUS	5	7	.742	func/f092.bmp
299.052	.935	.531	SCRAMBLED	17	7	.686	func/s091.bmp
302.343	.876	.588	SCRAMBLED	18	7	.619	func/s091.bmp
305.433	.866	.439	SCRAMBLED	17	4	.902	func/s087.bmp
308.574	.876	.503	UNFAMILIAR	13	7	.800	func/u094.bmp
311.697	.946	.479	UNFAMILIAR	14	7	.671	func/u094.bmp
314.854	.965	.436	SCRAMBLED	17	4	.981	func/s093.bmp
318.044	1.000	.454	FAMOUS	7	7	.820	func/f082.bmp
321.252	.971	.437	UNFAMILIAR	13	7	.823	func/u088.bmp
324.409	.922	.411	FAMOUS	7	7	.798	func/f092.bmp
327.566	.825	.461	SCRAMBLED	17	7	.851	func/s082.bmp
330.739	.824	.568	FAMOUS	5	4	.780	func/f094.bmp
333.763	.956	.431	FAMOUS	6	4	.672	func/f094.bmp
336.936	.888	.438	SCRAMBLED	19	7	.788	func/s087.bmp
340.026	.910	.430	SCRAMBLED	17	4	.865	func/s083.bmp
343.300	.855	.591	SCRAMBLED	18	7	.670	func/s083.bmp
346.390	.941	.454	UNFAMILIAR	13	4	.732	func/u084.bmp
349.547	.858	.436	UNFAMILIAR	14	4	.641	func/u084.bmp
352.721	.826	.536	SCRAMBLED	19	7	.735	func/s093.bmp
355.294	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
375.822	.910	.489	UNFAMILIAR	13	4	.765	func/u093.bmp
378.929	.804	.418	UNFAMILIAR	14	4	.626	func/u093.bmp
381.936	.889	.432	UNFAMILIAR	15	7	.752	func/u088.bmp
385.026	.924	.429	FAMOUS	5	7	.795	func/f083.bmp
388.166	.998	.440	FAMOUS	6	7	.639	func/f083.bmp
391.524	.900	.599	SCRAMBLED	19	7	.627	func/s082.bmp
394.764	.848	.563	SCRAMBLED	17	4	.786	func/s094.bmp
397.921	.857	.549	FAMOUS	5	7	.638	func/f096.bmp
400.560	.012	0	n/a	999	0	0	func/Circle.bmp
