onset	duration	sample	type	value
24.3868898588596	0	24388	Markers	START-walk , Sub-No.-18
24.4078897640155	0	24409	Markers	Trial Start: No.0-angle:60-left-left-kongruent-yellow-FA:no
25.7378837572202	0	25739	Markers	Stim-60-L-walk-273-yellow--1-kongruent
27.2898767477869	0	27291	Markers	no-response
27.2898767477869	0	27291	Markers	Reaction: incorrect
27.2908767432705	0	27292	Markers	End-Trial-2.884
27.3248765897133	0	27326	Markers	Trial Start: No.1-angle:40-right-right-kongruent-yellow-FA:no
28.8028699144927	0	28804	Markers	Stim-40-R-walk-168-yellow--1-kongruent
29.098868577642	0	29100	Markers	WiimoteButtonB pressed
29.0998685731256	0	29101	Markers	BUT-RIGHT-ButtonB-Press
29.2448679182495	0	29246	Markers	WiimoteButtonB released
30.3548629050594	0	30356	Markers	Reaction: 0.297-right-yellow-correct
30.355862900543	0	30357	Markers	End-Trial-3.031
30.3908627424695	0	30392	Markers	Trial Start: No.2-angle:60-right-right-kongruent-blue-FA:no
31.9188558414295	0	31920	Markers	Stim-60-R-walk-093-blue--1-kongruent
32.2498543465052	0	32251	Markers	WiimoteButtonB pressed
32.2508543419888	0	32252	Markers	BUT-RIGHT-ButtonB-Press
32.3808537548585	0	32382	Markers	WiimoteButtonB released
32.536853050302	0	32538	Markers	WiimoteButtonB pressed
32.5378530457856	0	32539	Markers	BUT-RIGHT-ButtonB-Press
32.6588524993028	0	32660	Markers	WiimoteButtonB released
33.4698488365125	0	33471	Markers	Reaction: 0.332-right-blue-correct
33.4708488319962	0	33472	Markers	End-Trial-3.081
33.504848678439	0	33506	Markers	Trial Start: No.3-angle:40-left-left-kongruent-yellow-FA:no
35.0828415515796	0	35084	Markers	Stim-40-L-walk-007-yellow--1-kongruent
35.4008401153684	0	35402	Markers	WiimoteButtonB pressed
35.4008401153684	0	35402	Markers	BUT-LEFT-ButtonB-Press
35.5218395688855	0	35523	Markers	WiimoteButtonB released
36.6338345466627	0	36635	Markers	Reaction: 0.319-left-yellow-correct
36.6348345421463	0	36636	Markers	End-Trial-3.13
36.6688343885891	0	36670	Markers	Trial Start: No.4-angle:60-right-right-kongruent-blue-FA:no
38.2298273385084	0	38231	Markers	Stim-60-R-walk-028-blue-1-kongruent
38.7248251028966	0	38726	Markers	WiimoteButtonB pressed
38.7248251028966	0	38726	Markers	BUT-RIGHT-ButtonB-Press
38.8168246873889	0	38818	Markers	WiimoteButtonB released
38.919824222201	0	38921	Markers	WiimoteButtonB pressed
38.919824222201	0	38921	Markers	BUT-RIGHT-ButtonB-Press
39.0318237163656	0	39033	Markers	WiimoteButtonB released
39.7808203335914	0	39782	Markers	Reaction: 0.495-right-blue-correct
39.7818203290751	0	39783	Markers	End-Trial-3.113
39.8158201755179	0	39817	Markers	Trial Start: No.5-angle:60-left-left-kongruent-yellow-FA:no
41.3608131976993	0	41362	Markers	Stim-60-L-walk-099-yellow-1-kongruent
41.6588118518158	0	41660	Markers	WiimoteButtonB pressed
41.6588118518158	0	41660	Markers	BUT-LEFT-ButtonB-Press
41.7838112872674	0	41785	Markers	WiimoteButtonB released
42.9118061927824	0	42913	Markers	Reaction: 0.298-left-yellow-correct
42.9138061837496	0	42915	Markers	End-Trial-3.097
42.9478060301924	0	42949	Markers	Trial Start: No.6-angle:60-left-left-kongruent-yellow-FA:no
44.5087989801116	0	44510	Markers	Stim-60-L-walk-191-yellow-1-kongruent
44.9137971509747	0	44915	Markers	WiimoteButtonB pressed
