onset	duration	sample	type	value
6.20897033119894	0	6210	Markers	BASE-START
168.418195234368	0	168420	Markers	BASE-END
181.71313170615	0	181715	Markers	START-walkWarning , Sub-No.-18
181.734131605804	0	181736	Markers	Trial Start: No.0-angle:60-left-left-kongruent-blue-FA:no
199.146048405101	0	199148	Markers	left
199.146048405101	0	199148	Markers	WARN-left
199.148048395545	0	199150	Markers	Start Vibro left
199.44904695726	0	199451	Markers	Stop Vibro left
199.648046006368	0	199650	Markers	Time between Warning and LED: 0.502
199.648046006368	0	199650	Markers	Stim-60-L-walkWarning-264-blue--1-kongruent
199.805045256166	0	199807	Markers	WiimoteButtonB pressed
199.806045251388	0	199808	Markers	BUT-LEFT-ButtonB-Press
200.055044061577	0	200057	Markers	WiimoteButtonB released
200.204043349603	0	200206	Markers	WiimoteButtonB pressed
200.205043344824	0	200207	Markers	BUT-LEFT-ButtonB-Press
200.362042594623	0	200364	Markers	WiimoteButtonB released
201.19903859514	0	201201	Markers	Reaction: 0.159-left-blue-correct
201.200038590362	0	201202	Markers	End-Trial-19.466
201.234038427898	0	201236	Markers	Trial Start: No.1-angle:60-right-right-kongruent-blue-FA:no
202.777031054897	0	202779	Markers	right
202.777031054897	0	202779	Markers	WARN-right
202.782031031006	0	202784	Markers	Start Vibro right
203.082029597499	0	203084	Markers	Stop Vibro right
203.154029253458	0	203156	Markers	WiimoteButtonB pressed
203.257028761287	0	203259	Markers	WiimoteButtonB released
203.279028656164	0	203281	Markers	Time between Warning and LED: 0.501
203.279028656164	0	203281	Markers	Stim-60-R-walkWarning-154-blue--1-kongruent
203.420027982416	0	203422	Markers	WiimoteButtonB pressed
203.421027977637	0	203423	Markers	BUT-RIGHT-ButtonB-Press
203.60502709842	0	203607	Markers	WiimoteButtonB released
204.829021249715	0	204831	Markers	Reaction: 0.143-right-yellow-incorrect
204.831021240158	0	204833	Markers	End-Trial-3.597
204.865021077694	0	204867	Markers	Trial Start: No.2-angle:60-right-right-kongruent-yellow-FA:no
206.423013633018	0	206425	Markers	right
206.42401362824	0	206426	Markers	WARN-right
206.428013609126	0	206430	Markers	Start Vibro right
206.72801217562	0	206730	Markers	Stop Vibro right
206.926011229506	0	206928	Markers	Time between Warning and LED: 0.502
206.926011229506	0	206928	Markers	Stim-60-R-walkWarning-040-yellow--1-kongruent
207.557008214364	0	207559	Markers	WiimoteButtonB pressed
207.557008214364	0	207559	Markers	BUT-RIGHT-ButtonB-Press
207.708007492833	0	207710	Markers	WiimoteButtonB released
208.477003818279	0	208479	Markers	Reaction: 0.632-right-yellow-correct
208.4780038135	0	208480	Markers	End-Trial-3.613
208.512003651036	0	208514	Markers	Trial Start: No.3-angle:60-left-left-kongruent-yellow-FA:no
210.556993879302	0	210559	Markers	left
210.557993874524	0	210560	Markers	WARN-left
210.562993850632	0	210565	Markers	Start Vibro left
210.862992417126	0	210865	Markers	Stop Vibro left
211.05999147579	0	211062	Markers	Time between Warning and LED: 0.502
211.05999147579	0	211062	Markers	Stim-60-L-walkWarning-021-yellow-1-kongruent
211.471989507108	0	211474	Markers	WiimoteButtonB pressed
211.471989507108	0	211474	Markers	BUT-LEFT-ButtonB-Press
211.676988527545	0	211679	Markers	WiimoteButtonB released
212.610984064562	0	212613	Markers	Reaction: 0.413-left-yellow-correct
212.612984055006	0	212615	Markers	End-Trial-4.101
