onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	symphonic	3	1	306	0	symphonic_004.wav	symphonic	6	0	0.0212000000001	1405.2058
12.0	6.0	ambient	3	1	312	6	ambient_004.wav	ambient	6	0	0.00289999999995	1417.2063
24.0	6.0	symphonic	3	1	318	12	symphonic_002.wav	symphonic	6	0	0.00250000000005	1429.2065
36.01	6.0	rocknroll	3	1	324	18	rocknroll_002.wav	rocknroll	8	1	0.00970000000007	1441.2057
50.01	6.0	symphonic	3	1	331	25	symphonic_003.wav	symphonic	8	1	0.00999999999999	1455.2069
64.0	6.0	metal	3	1	338	32	metal_001.wav	metal	6	0	0.00400000000013	1469.2057
76.02	6.0	country	3	1	344	38	country_000.wav	country	8	1	0.0166999999999	1481.2056
90.0	6.0	rocknroll	3	1	351	45	rocknroll_001.wav	rocknroll	6	0	0.0025999999998	1495.2061
102.0	6.0	country	3	1	357	51	country_002.wav	country	6	0	0.00250000000005	1507.2056
114.0	6.0	symphonic	3	1	363	57	symphonic_000.wav	symphonic	6	0	0.00279999999998	1519.2058
126.0	6.0	country	3	1	369	63	country_003.wav	country	4	0	0.00250000000005	1531.206
136.02	6.0	ambient	3	1	374	68	ambient_000.wav	ambient	8	1	0.0159000000001	1541.2056
150.0	6.0	ambient	3	1	381	75	ambient_003.wav	ambient	6	0	0.00260000000003	1555.2058
162.0	6.0	country	3	1	387	81	country_001.wav	country	6	0	0.00300000000016	1567.2059
174.0	6.0	country	3	1	393	87	country_004.wav	country	6	0	0.00360000000001	1579.2056
186.0	6.0	metal	3	1	399	93	metal_002.wav	metal	6	0	0.00250000000005	1591.2065
198.0	6.0	ambient	3	1	405	99	ambient_001.wav	ambient	6	0	0.00220000000013	1603.206
210.0	6.0	metal	3	1	411	105	metal_004.wav	metal	6	0	0.00360000000001	1615.2058
222.0	6.0	rocknroll	3	1	417	111	rocknroll_004.wav	rocknroll	6	0	0.00299999999993	1627.2065
234.0	6.0	ambient	3	1	423	117	ambient_002.wav	ambient	4	0	0.00250000000005	1639.2059
244.0	6.0	rocknroll	3	1	428	122	rocknroll_003.wav	rocknroll	6	0	0.00250000000005	1649.2067
256.0	6.0	rocknroll	3	1	434	128	rocknroll_000.wav	rocknroll	4	0	0.00249999999983	1661.2061
266.0	6.0	metal	3	1	439	133	metal_000.wav	metal	4	0	0.00250000000005	1671.2063
276.01	6.0	metal	3	1	444	138	metal_003.wav	metal	8	1	0.0107	1681.2056
290.0	6.0	symphonic	3	1	451	145	symphonic_001.wav	symphonic	4	0	0.00330000000008	1695.2064
