onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.05	6.0	rocknroll	1	7	0	0	rocknroll_000.wav	rocknroll	4	0	0.0538	676.3987
10.04	6.0	metal	1	7	5	5	metal_004.wav	metal	4	0	0.0428000000001	686.3986
20.05	6.0	symphonic	1	7	10	10	symphonic_002.wav	symphonic	6	0	0.0473	696.3994
32.03	6.0	country	1	7	16	16	country_004.wav	country	6	0	0.0333999999999	708.3993
44.04	6.0	country	1	7	22	22	country_003.wav	country	4	0	0.0444	720.399
54.06	6.0	ambient	1	7	27	27	ambient_001.wav	ambient	8	1	0.0585	730.399
68.05	6.0	rocknroll	1	7	34	34	rocknroll_001.wav	rocknroll	6	0	0.049	744.3988
80.05	6.0	country	1	7	40	40	country_001.wav	country	8	1	0.054	756.3989
94.05	6.0	symphonic	1	7	47	47	symphonic_004.wav	symphonic	8	1	0.0485	770.3989
108.03	6.0	metal	1	7	54	54	metal_002.wav	metal	6	0	0.0337999999999	784.3998
120.03	6.0	metal	1	7	60	60	metal_003.wav	metal	6	0	0.0334	796.399
132.04	6.0	rocknroll	1	7	66	66	rocknroll_003.wav	rocknroll	6	0	0.0449	808.3993
144.0	6.0	symphonic	1	7	72	72	symphonic_001.wav	symphonic	6	0	0.00250000000005	820.3986
156.0	6.0	rocknroll	1	7	78	78	rocknroll_004.wav	rocknroll	6	0	0.00349999999992	832.3989
168.05	6.0	ambient	1	7	84	84	ambient_000.wav	ambient	6	0	0.0512	844.3988
180.03	6.0	country	1	7	90	90	country_000.wav	country	6	0	0.0338999999999	856.3997
192.05	6.0	metal	1	7	96	96	metal_000.wav	metal	8	1	0.0455000000001	868.3986
206.03	6.0	ambient	1	7	103	103	ambient_004.wav	ambient	6	0	0.0336	882.3993
218.05	6.0	ambient	1	7	109	109	ambient_003.wav	ambient	4	0	0.0474	894.3986
228.0	6.0	symphonic	1	7	114	114	symphonic_000.wav	symphonic	4	0	0.00339999999994	904.3989
238.04	6.0	symphonic	1	7	119	119	symphonic_003.wav	symphonic	6	0	0.0415	914.3994
250.04	6.0	ambient	1	7	125	125	ambient_002.wav	ambient	6	0	0.043	926.3987
262.03	6.0	metal	1	7	131	131	metal_001.wav	metal	6	0	0.0345	938.3989
274.04	6.0	country	1	7	137	137	country_002.wav	country	6	0	0.0432	950.3994
286.05	6.0	rocknroll	1	7	143	143	rocknroll_002.wav	rocknroll	8	1	0.0531000000001	962.3987
