onset	duration	trial_type	Response	Stimulus	RT
5.479	0.2	auditory standard stimulus presentation	n/a	n/a	n/a
8.093	0.2	auditory standard stimulus presentation	n/a	n/a	n/a
10.342	0.2	auditory standard stimulus presentation	0.0	standard	n/a
13.189	0.2	auditory standard stimulus presentation	0.0	standard	n/a
16.035	0.34	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
16.035	0.2	auditory oddball stimulus presentation	1.0	target	n/a
18.286	0.2	auditory oddball stimulus presentation	1.0	target	n/a
18.286	0.369	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
21.148	0.2	auditory standard stimulus presentation	0.0	standard	n/a
23.994	0.2	auditory standard stimulus presentation	0.0	standard	n/a
26.641	0.2	auditory standard stimulus presentation	0.0	standard	n/a
28.692	0.2	auditory oddball stimulus presentation	1.0	target	n/a
28.692	0.366	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
30.729	0.2	auditory standard stimulus presentation	0.0	standard	n/a
32.78	0.2	auditory standard stimulus presentation	0.0	standard	n/a
35.013	0.2	auditory standard stimulus presentation	0.0	standard	n/a
37.86	0.2	auditory standard stimulus presentation	0.0	standard	n/a
40.291	0.2	auditory standard stimulus presentation	0.0	standard	n/a
43.337	0.2	auditory oddball stimulus presentation	1.0	target	n/a
43.337	0.895	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
45.769	0.2	auditory standard stimulus presentation	0.0	standard	n/a
48.217	0.2	auditory standard stimulus presentation	0.0	standard	n/a
50.65	0.2	auditory standard stimulus presentation	0.0	standard	n/a
53.479	0.2	auditory standard stimulus presentation	0.0	standard	n/a
55.515	0.2	auditory standard stimulus presentation	0.0	standard	n/a
58.36	0.2	auditory oddball stimulus presentation	1.0	target	n/a
58.36	0.405	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
60.413	0.2	auditory standard stimulus presentation	0.0	standard	n/a
62.862	0.2	auditory oddball stimulus presentation	1.0	target	n/a
62.862	0.549	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
65.111	0.2	auditory standard stimulus presentation	0.0	standard	n/a
67.361	0.2	auditory standard stimulus presentation	0.0	standard	n/a
70.191	0.2	auditory standard stimulus presentation	0.0	standard	n/a
72.226	0.2	auditory standard stimulus presentation	0.0	standard	n/a
74.476	0.2	auditory standard stimulus presentation	0.0	standard	n/a
76.909	0.2	auditory standard stimulus presentation	0.0	standard	n/a
79.771	0.2	auditory standard stimulus presentation	0.0	standard	n/a
81.824	0.2	auditory standard stimulus presentation	0.0	standard	n/a
83.875	0.2	auditory standard stimulus presentation	0.0	standard	n/a
86.919	0.2	auditory standard stimulus presentation	0.0	standard	n/a
89.964	0.2	auditory standard stimulus presentation	0.0	standard	n/a
92.198	0.2	auditory oddball stimulus presentation	1.0	target	n/a
92.198	0.31	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
95.259	0.2	auditory standard stimulus presentation	0.0	standard	n/a
97.295	0.2	auditory standard stimulus presentation	0.0	standard	n/a
99.33	0.2	auditory standard stimulus presentation	0.0	standard	n/a
101.564	0.2	auditory oddball stimulus presentation	1.0	target	n/a
101.564	0.571	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
104.21	0.2	auditory standard stimulus presentation	0.0	standard	n/a
107.057	0.2	auditory standard stimulus presentation	0.0	standard	n/a
109.705	0.805	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
109.705	0.2	auditory oddball stimulus presentation	1.0	target	n/a
111.788	0.2	auditory standard stimulus presentation	0.0	standard	n/a
114.221	0.2	auditory standard stimulus presentation	0.0	standard	n/a
117.067	0.2	auditory standard stimulus presentation	0.0	standard	n/a
119.897	0.2	auditory standard stimulus presentation	0.0	standard	n/a
121.949	0.2	auditory standard stimulus presentation	0.0	standard	n/a
124.613	0.2	auditory standard stimulus presentation	0.0	standard	n/a
127.656	0.2	auditory standard stimulus presentation	0.0	standard	n/a
129.908	0.2	auditory standard stimulus presentation	0.0	standard	n/a
132.952	0.2	auditory oddball stimulus presentation	1.0	target	n/a
132.952	0.392	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
135.599	0.2	auditory standard stimulus presentation	0.0	standard	n/a
137.635	0.2	auditory standard stimulus presentation	0.0	standard	n/a
140.695	0.2	auditory oddball stimulus presentation	1.0	target	n/a
140.695	0.689	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
143.524	0.2	auditory oddball stimulus presentation	1.0	target	n/a
143.524	0.325	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
146.371	0.2	auditory standard stimulus presentation	0.0	standard	n/a
149.217	0.2	auditory standard stimulus presentation	0.0	standard	n/a
151.467	0.2	auditory standard stimulus presentation	0.0	standard	n/a
153.917	0.2	auditory standard stimulus presentation	0.0	standard	n/a
156.763	0.2	auditory standard stimulus presentation	0.0	standard	n/a
159.194	0.2	auditory standard stimulus presentation	0.0	standard	n/a
161.643	0.2	auditory standard stimulus presentation	0.0	standard	n/a
163.696	0.2	auditory standard stimulus presentation	0.0	standard	n/a
166.739	0.2	auditory standard stimulus presentation	0.0	standard	n/a
168.792	0.2	auditory oddball stimulus presentation	1.0	target	n/a
168.792	0.3	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
171.422	0.2	auditory oddball stimulus presentation	1.0	target	n/a
171.422	0.567	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
174.269	0.2	auditory standard stimulus presentation	0.0	standard	n/a
177.33	0.2	auditory standard stimulus presentation	0.0	standard	n/a
180.176	0.2	auditory standard stimulus presentation	0.0	standard	n/a
183.021	0.2	auditory standard stimulus presentation	0.0	standard	n/a
185.255	0.71	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
185.255	0.2	auditory oddball stimulus presentation	1.0	target	n/a
187.291	0.2	auditory standard stimulus presentation	0.0	standard	n/a
190.136	0.2	auditory standard stimulus presentation	0.0	standard	n/a
192.768	0.2	auditory standard stimulus presentation	0.0	standard	n/a
194.819	0.2	auditory oddball stimulus presentation	1.0	target	n/a
194.819	0.545	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
197.649	0.2	auditory standard stimulus presentation	0.0	standard	n/a
199.684	0.2	auditory standard stimulus presentation	0.0	standard	n/a
201.719	0.2	auditory standard stimulus presentation	0.0	standard	n/a
203.97	0.2	auditory standard stimulus presentation	0.0	standard	n/a
207.013	0.2	auditory standard stimulus presentation	0.0	standard	n/a
209.049	0.2	auditory standard stimulus presentation	0.0	standard	n/a
212.093	0.2	auditory standard stimulus presentation	0.0	standard	n/a
214.741	0.61	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
214.741	0.2	auditory oddball stimulus presentation	1.0	target	n/a
216.792	0.329	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
216.792	0.2	auditory oddball stimulus presentation	1.0	target	n/a
219.423	0.2	auditory standard stimulus presentation	0.0	standard	n/a
221.459	0.2	auditory standard stimulus presentation	0.0	standard	n/a
224.304	0.2	auditory standard stimulus presentation	0.0	standard	n/a
226.951	0.2	auditory standard stimulus presentation	0.0	standard	n/a
229.996	0.2	auditory standard stimulus presentation	0.0	standard	n/a
232.446	0.2	auditory standard stimulus presentation	0.0	standard	n/a
235.092	0.692	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
235.092	0.2	auditory oddball stimulus presentation	1.0	target	n/a
237.939	0.2	auditory oddball stimulus presentation	1.0	target	n/a
237.939	0.351	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
239.973	0.2	auditory standard stimulus presentation	0.0	standard	n/a
242.009	n/a	n/a	0.0	target	n/a
244.856	n/a	n/a	1.0	standard	n/a
247.486	0.2	auditory standard stimulus presentation	0.0	standard	n/a
250.53	0.2	auditory standard stimulus presentation	0.0	standard	n/a
252.764	0.2	auditory oddball stimulus presentation	1.0	target	n/a
252.764	0.336	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
255.611	0.2	auditory standard stimulus presentation	0.0	standard	n/a
257.86	0.2	auditory standard stimulus presentation	0.0	standard	n/a
260.111	0.2	auditory standard stimulus presentation	0.0	standard	n/a
262.94	0.2	auditory standard stimulus presentation	0.0	standard	n/a
265.985	0.2	auditory standard stimulus presentation	0.0	standard	n/a
268.633	0.2	auditory standard stimulus presentation	0.0	standard	n/a
270.685	0.2	auditory standard stimulus presentation	0.0	standard	n/a
273.729	0.2	auditory standard stimulus presentation	0.0	standard	n/a
275.978	0.2	auditory standard stimulus presentation	0.0	standard	n/a
278.23	0.2	auditory standard stimulus presentation	0.0	standard	n/a
281.075	0.2	auditory standard stimulus presentation	0.0	standard	n/a
284.12	0.2	auditory standard stimulus presentation	0.0	standard	n/a
286.568	0.2	auditory standard stimulus presentation	0.0	standard	n/a
289.001	0.2	auditory standard stimulus presentation	0.0	standard	n/a
291.45	0.2	auditory standard stimulus presentation	0.0	standard	n/a
294.146	0.746	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
294.146	0.2	auditory oddball stimulus presentation	1.0	target	n/a
296.398	0.2	auditory standard stimulus presentation	0.0	standard	n/a
299.045	0.2	auditory oddball stimulus presentation	1.0	target	n/a
299.045	0.417	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
301.891	0.2	auditory standard stimulus presentation	0.0	standard	n/a
304.754	0.2	auditory standard stimulus presentation	0.0	standard	n/a
307.004	0.2	auditory standard stimulus presentation	0.0	standard	n/a
310.049	0.8	behavioral response time following auditory oddball stimulus onset	1.0	target	n/a
310.049	0.2	auditory oddball stimulus presentation	1.0	target	n/a
313.092	n/a	n/a	1.0	standard	n/a
315.74	0.2	auditory standard stimulus presentation	0.0	standard	n/a
318.586	0.2	auditory standard stimulus presentation	0.0	standard	n/a
320.837	n/a	n/a	0.0	standard	n/a
n/a	n/a	n/a	5.479	0	standard
n/a	n/a	n/a	8.093	0	standard
