onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.883	.512	UNFAMILIAR	13	4	1.096	func/u049.bmp
7.106	.986	.458	UNFAMILIAR	14	4	.955	func/u049.bmp
10.481	.939	.524	SCRAMBLED	17	4	1.619	func/s050.bmp
13.621	.859	.426	UNFAMILIAR	13	4	.955	func/u059.bmp
16.811	.915	.561	SCRAMBLED	17	7	1.017	func/s057.bmp
20.035	.895	.537	FAMOUS	5	7	1.217	func/f059.bmp
23.259	.894	.566	SCRAMBLED	17	7	.880	func/s064.bmp
26.516	.899	.592	SCRAMBLED	18	7	.936	func/s064.bmp
29.640	.869	.461	SCRAMBLED	17	7	1.091	func/s051.bmp
32.696	.914	.421	SCRAMBLED	18	7	1.003	func/s051.bmp
35.920	.922	.539	SCRAMBLED	19	4	1.259	func/s050.bmp
38.593	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
59.088	.987	.466	FAMOUS	5	7	.917	func/f052.bmp
62.446	.899	.591	FAMOUS	6	7	.532	func/f052.bmp
65.553	.927	.435	UNFAMILIAR	15	4	.838	func/u059.bmp
68.660	.915	.416	UNFAMILIAR	13	4	.874	func/u063.bmp
71.766	.982	.431	UNFAMILIAR	14	4	.945	func/u063.bmp
75.024	.874	.505	SCRAMBLED	19	7	.558	func/s057.bmp
78.181	.857	.505	FAMOUS	5	7	1.523	func/f053.bmp
81.288	.877	.480	FAMOUS	7	7	.999	func/f059.bmp
84.511	.948	.573	FAMOUS	5	4	.998	func/f060.bmp
87.735	.943	.511	UNFAMILIAR	13	7	.776	func/u064.bmp
91.043	.929	.590	SCRAMBLED	17	7	.830	func/s060.bmp
94.166	.955	.430	SCRAMBLED	18	7	1.146	func/s060.bmp
97.340	.966	.441	FAMOUS	5	4	1.430	func/f056.bmp
100.564	.917	.486	SCRAMBLED	17	4	.835	func/s052.bmp
103.654	.910	.404	SCRAMBLED	18	4	.952	func/s052.bmp
106.811	.893	.476	FAMOUS	7	7	.848	func/f053.bmp
109.951	.810	.480	SCRAMBLED	17	7	.740	func/s061.bmp
112.958	.871	.422	SCRAMBLED	18	7	.830	func/s061.bmp
115.998	.810	.400	FAMOUS	7	4	1.036	func/f060.bmp
118.554	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
138.999	.865	.408	FAMOUS	5	7	1.328	func/f062.bmp
142.206	.883	.569	FAMOUS	6	7	.840	func/f062.bmp
145.397	.823	.549	UNFAMILIAR	15	7	1.084	func/u064.bmp
148.554	.848	.565	UNFAMILIAR	13	4	.838	func/u051.bmp
151.761	.986	.598	FAMOUS	5	7	1.150	func/f064.bmp
155.035	.975	.529	FAMOUS	7	4	.798	func/f056.bmp
158.208	.987	.430	UNFAMILIAR	13	4	1.047	func/u052.bmp
161.499	.934	.520	UNFAMILIAR	14	4	1.347	func/u052.bmp
164.706	.891	.506	UNFAMILIAR	13	4	.937	func/u061.bmp
167.846	.852	.481	UNFAMILIAR	13	7	.611	func/u053.bmp
170.886	.828	.428	UNFAMILIAR	14	7	.767	func/u053.bmp
173.943	.843	.465	FAMOUS	5	7	.835	func/f057.bmp
177.134	.967	.570	UNFAMILIAR	15	7	.771	func/u051.bmp
180.424	.824	.558	FAMOUS	5	4	.682	func/f054.bmp
183.448	.912	.433	FAMOUS	6	4	1.191	func/f054.bmp
186.655	.819	.534	FAMOUS	7	4	1.264	func/f064.bmp
189.695	.881	.455	UNFAMILIAR	13	4	1.757	func/u050.bmp
192.317	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
212.846	.882	.486	UNFAMILIAR	13	4	.919	func/u060.bmp
215.920	.980	.434	UNFAMILIAR	14	4	.854	func/u060.bmp
219.110	.922	.441	UNFAMILIAR	15	4	.887	func/u061.bmp
222.284	.973	.478	UNFAMILIAR	13	4	.825	func/u055.bmp
225.524	.802	.492	UNFAMILIAR	13	4	1.099	func/u057.bmp
228.598	.917	.502	UNFAMILIAR	14	4	1.024	func/u057.bmp
231.755	.881	.470	FAMOUS	7	7	1.056	func/f057.bmp
234.962	.967	.489	FAMOUS	5	4	1.327	func/f051.bmp
238.136	.884	.450	SCRAMBLED	17	4	.860	func/s053.bmp
241.209	.864	.426	SCRAMBLED	18	4	2.049	func/s053.bmp
244.249	.906	.404	UNFAMILIAR	15	4	.952	func/u050.bmp
247.339	.915	.407	FAMOUS	5	7	.953	func/f063.bmp
250.496	.880	.474	FAMOUS	6	7	.776	func/f063.bmp
253.670	.964	.519	FAMOUS	5	n/a	0	func/f061.bmp
256.961	.948	.563	UNFAMILIAR	15	4	.845	func/u055.bmp
260.118	.849	.444	SCRAMBLED	17	7	.904	func/s063.bmp
263.208	.916	.476	SCRAMBLED	17	7	.811	func/s054.bmp
266.398	.976	.503	SCRAMBLED	18	7	.762	func/s054.bmp
269.639	.824	.492	FAMOUS	7	4	.954	func/f051.bmp
272.679	.937	.445	SCRAMBLED	17	7	.918	func/s062.bmp
275.368	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
295.830	.834	.429	UNFAMILIAR	13	4	.982	func/u054.bmp
298.987	.817	.554	UNFAMILIAR	13	4	.865	func/u062.bmp
302.027	.981	.464	UNFAMILIAR	14	4	.708	func/u062.bmp
305.169	.869	.401	FAMOUS	7	7	.931	func/f061.bmp
308.308	.916	.515	FAMOUS	5	n/a	0	func/f058.bmp
311.565	.838	.571	SCRAMBLED	19	n/a	0	func/s063.bmp
314.639	.964	.460	FAMOUS	5	n/a	0	func/f055.bmp
317.796	.985	.419	SCRAMBLED	17	4	2.410	func/s055.bmp
320.953	.891	.404	SCRAMBLED	18	4	.766	func/s055.bmp
324.076	.940	.464	SCRAMBLED	19	7	.669	func/s062.bmp
327.300	.808	.506	SCRAMBLED	17	7	.662	func/s056.bmp
330.323	.941	.439	UNFAMILIAR	15	4	.885	func/u054.bmp
333.447	.870	.417	UNFAMILIAR	13	4	.881	func/u058.bmp
336.621	.876	.521	SCRAMBLED	17	7	.698	func/s049.bmp
339.744	.949	.473	SCRAMBLED	18	7	.850	func/s049.bmp
342.901	.916	.442	FAMOUS	7	4	.851	func/f058.bmp
345.991	.990	.403	FAMOUS	5	4	1.165	func/f050.bmp
349.165	.823	.405	FAMOUS	6	4	.691	func/f050.bmp
352.189	.905	.431	FAMOUS	7	4	.851	func/f055.bmp
354.844	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
375.390	.812	.513	SCRAMBLED	17	7	.878	func/s059.bmp
378.397	.819	.429	SCRAMBLED	18	7	.691	func/s059.bmp
381.554	.969	.584	UNFAMILIAR	13	4	1.082	func/u056.bmp
384.828	.845	.540	SCRAMBLED	19	7	.860	func/s056.bmp
387.884	.951	.441	FAMOUS	5	7	.795	func/f049.bmp
