onset	duration	circle_duration	stim_type	trigger	button_pushed	response_time	stim_file
4.000	.994	.555	UNFAMILIAR	13	7	.856	func/u134.bmp
7.341	.918	.581	FAMOUS	5	7	.805	func/f132.bmp
10.548	.805	.432	FAMOUS	6	7	.680	func/f132.bmp
13.588	.869	.460	UNFAMILIAR	13	7	.776	func/u139.bmp
16.795	.987	.577	UNFAMILIAR	13	7	.715	func/u142.bmp
20.119	.947	.566	UNFAMILIAR	14	7	.682	func/u142.bmp
23.376	.857	.542	UNFAMILIAR	13	7	.488	func/u135.bmp
26.416	.800	.413	UNFAMILIAR	14	4	1.098	func/u135.bmp
29.390	.947	.408	UNFAMILIAR	13	7	.708	func/u146.bmp
32.664	.908	.565	UNFAMILIAR	14	7	.680	func/u146.bmp
35.854	.999	.512	UNFAMILIAR	15	7	.651	func/u134.bmp
38.593	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
59.122	.889	.491	FAMOUS	5	7	.901	func/f143.bmp
62.346	.989	.556	FAMOUS	6	7	.644	func/f143.bmp
65.520	.808	.407	UNFAMILIAR	13	7	.686	func/u136.bmp
68.560	.906	.455	UNFAMILIAR	14	7	.410	func/u136.bmp
71.650	.979	.413	UNFAMILIAR	15	7	.519	func/u139.bmp
74.840	.954	.441	SCRAMBLED	17	4	1.383	func/s139.bmp
78.098	.891	.525	SCRAMBLED	17	7	.935	func/s134.bmp
81.255	.973	.491	SCRAMBLED	18	7	.821	func/s134.bmp
84.529	.901	.524	UNFAMILIAR	13	7	.804	func/u137.bmp
87.652	.909	.459	UNFAMILIAR	14	7	.592	func/u137.bmp
90.759	1.000	.422	FAMOUS	5	n/a	0	func/f142.bmp
94.000	.808	.482	SCRAMBLED	17	7	1.134	func/s144.bmp
97.056	.978	.482	FAMOUS	5	7	.504	func/f134.bmp
100.264	.935	.454	SCRAMBLED	19	4	.880	func/s139.bmp
103.370	.973	.407	FAMOUS	5	7	.719	func/f144.bmp
106.711	.824	.593	FAMOUS	5	7	.707	func/f140.bmp
109.902	.905	.595	FAMOUS	5	7	.860	func/f146.bmp
113.025	.850	.437	FAMOUS	7	7	.796	func/f142.bmp
115.614	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
136.243	.968	.592	UNFAMILIAR	13	7	.623	func/u132.bmp
139.551	.852	.577	UNFAMILIAR	14	7	.481	func/u132.bmp
142.591	.818	.430	SCRAMBLED	19	7	.987	func/s144.bmp
145.748	.965	.582	FAMOUS	5	7	.517	func/f141.bmp
148.888	.917	.404	FAMOUS	6	7	.421	func/f141.bmp
152.045	.887	.471	FAMOUS	7	7	.790	func/f134.bmp
155.235	.989	.530	SCRAMBLED	17	7	.388	func/s142.bmp
158.476	.989	.473	FAMOUS	7	7	.717	func/f144.bmp
161.833	.960	.598	FAMOUS	5	7	.474	func/f138.bmp
165.124	.966	.560	FAMOUS	7	7	.581	func/f140.bmp
168.381	.966	.524	UNFAMILIAR	13	7	.680	func/u145.bmp
171.506	.912	.401	FAMOUS	7	7	.827	func/f146.bmp
174.729	.895	.536	FAMOUS	5	4	1.096	func/f137.bmp
177.836	.918	.439	UNFAMILIAR	13	7	.755	func/u144.bmp
180.993	.876	.478	UNFAMILIAR	14	7	.729	func/u144.bmp
184.049	.852	.413	FAMOUS	5	7	1.123	func/f131.bmp
187.223	.865	.561	SCRAMBLED	19	4	2.043	func/s142.bmp
190.414	.872	.566	SCRAMBLED	17	7	.876	func/s143.bmp
193.520	.818	.453	SCRAMBLED	18	7	.808	func/s143.bmp
196.677	.897	.571	FAMOUS	7	7	1.016	func/f138.bmp
199.317	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
219.795	.944	.448	UNFAMILIAR	13	7	.800	func/u140.bmp
223.086	.876	.583	UNFAMILIAR	14	7	.730	func/u140.bmp
226.276	.857	.539	UNFAMILIAR	15	7	.831	func/u145.bmp
229.383	.919	.469	UNFAMILIAR	13	7	.817	func/u133.bmp
232.641	.996	.579	UNFAMILIAR	14	7	.743	func/u133.bmp
235.998	.819	.538	FAMOUS	7	4	.971	func/f137.bmp
239.021	.876	.442	SCRAMBLED	17	4	1.267	func/s137.bmp
242.145	.867	.482	FAMOUS	5	7	.932	func/f133.bmp
245.218	.983	.436	FAMOUS	6	7	.708	func/f133.bmp
248.476	.807	.503	FAMOUS	7	7	.769	func/f131.bmp
251.633	.861	.584	FAMOUS	5	7	.873	func/f145.bmp
254.756	.916	.487	SCRAMBLED	17	4	.966	func/s131.bmp
257.997	.875	.561	SCRAMBLED	18	7	1.665	func/s131.bmp
261.154	.906	.502	SCRAMBLED	17	7	.816	func/s140.bmp
264.411	.880	.572	SCRAMBLED	17	4	1.023	func/s132.bmp
267.518	.830	.459	SCRAMBLED	19	4	.977	func/s137.bmp
270.692	.887	.578	SCRAMBLED	17	4	.935	func/s136.bmp
273.331	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
293.843	.819	.482	SCRAMBLED	17	7	1.019	func/s145.bmp
296.866	.986	.438	SCRAMBLED	18	7	.616	func/s145.bmp
300.090	.864	.481	FAMOUS	7	7	.872	func/f145.bmp
303.130	.958	.410	UNFAMILIAR	13	7	.718	func/u141.bmp
306.421	.838	.560	SCRAMBLED	17	4	1.423	func/s133.bmp
309.595	.938	.560	SCRAMBLED	18	4	1.136	func/s133.bmp
312.902	.987	.598	SCRAMBLED	19	7	.760	func/s140.bmp
316.226	.961	.555	FAMOUS	5	7	.836	func/f135.bmp
319.533	.974	.576	SCRAMBLED	19	4	1.213	func/s132.bmp
322.724	.992	.442	SCRAMBLED	17	4	1.070	func/s141.bmp
325.914	.915	.432	SCRAMBLED	19	4	.958	func/s136.bmp
329.004	.924	.411	SCRAMBLED	17	7	.736	func/s135.bmp
332.262	.902	.558	UNFAMILIAR	13	7	.743	func/u138.bmp
335.352	.838	.428	UNFAMILIAR	15	7	1.018	func/u141.bmp
338.559	.993	.596	SCRAMBLED	17	7	.929	func/s146.bmp
341.816	.957	.497	SCRAMBLED	18	7	.889	func/s146.bmp
344.941	.952	.401	FAMOUS	5	n/a	0	func/f139.bmp
348.130	.809	.474	FAMOUS	6	n/a	0	func/f139.bmp
351.153	1.000	.440	FAMOUS	7	7	1.273	func/f135.bmp
353.893	20.000	20.000	n/a	999	20000	20.000	func/i999.bmp
