onset	duration	trial_type	0	1	2	3
0.12	2.0	English-Spanish-Concrete-Novel	boss	ESCn_25	1984	91
2.12	2.0	English-Spanish-Abstract-Novel	profit	ESAn_25	1984	5
4.12	2.0	Spanish-English-Abstract-Novel	propósito	SEAn_25	2984	15
7.12	2.0	English-Spanish-Abstract-Repeat	ganancia	ESAr_25	3984	5
11.12	2.0	Spanish-Spanish-Abstract-Novel	maldición	SSAn_25	1984	5
13.12	2.0	English-English-Concrete-Novel	breeze	EECn_25	2984	48
16.12	2.0	Spanish-Spanish-Abstract-Repeat	maldición	SSAr_25	2984	5
19.12	2.0	Spanish-English-Abstract-Repeat	purpose	SEAr_25	1984	15
21.12	2.0	Spanish-Spanish-Concrete-Novel	lana	SSCn_25	14984	19
36.12	2.0	Spanish-English-Abstract-Novel	asombro	SEAn_26	3984	79
40.12	2.0	Spanish-Spanish-Concrete-Repeat	lana	SSCr_25	6984	19
47.12	2.0	Spanish-English-Concrete-Novel	ventana	SECn_25	1984	10
49.12	2.0	Spanish-Spanish-Abstract-Novel	chiste	SSAn_26	2984	22
52.12	2.0	English-English-Abstract-Novel	ridicule	EEAn_25	4984	81
57.12	2.0	Spanish-English-Concrete-Repeat	window	SECr_25	3984	10
61.12	2.0	English-English-Concrete-Repeat	breeze	EECr_25	3984	48
65.12	2.0	English-Spanish-Abstract-Novel	challenge	ESAn_26	5984	59
71.12	2.0	Spanish-Spanish-Abstract-Repeat	chiste	SSAr_26	6984	22
78.12	2.0	Spanish-Spanish-Concrete-Novel	tapicería	SSCn_26	4984	9
83.12	2.0	Spanish-English-Concrete-Novel	ladrillo	SECn_26	3984	19
87.12	2.0	Spanish-Spanish-Concrete-Repeat	tapicería	SSCr_26	1984	9
89.12	2.0	Spanish-Spanish-Concrete-Novel	mazmorra	SSCn_27	1984	20
91.12	2.0	English-Spanish-Concrete-Repeat	jefe	ESCr_25	4984	91
96.12	2.0	English-Spanish-Concrete-Novel	arrow	ESCn_26	1984	2
98.12	2.0	English-Spanish-Concrete-Repeat	flecha	ESCr_26	3984	2
102.12	2.0	Spanish-English-Concrete-Repeat	brick	SECr_26	2984	19
105.12	2.0	Spanish-Spanish-Abstract-Novel	descanso	SSAn_27	1984	118
107.12	2.0	English-English-Concrete-Novel	calf	EECn_26	1984	13
109.12	2.0	Spanish-Spanish-Concrete-Repeat	mazmorra	SSCr_27	5984	20
115.12	2.0	Spanish-English-Abstract-Repeat	amazement	SEAr_26	4984	79
120.12	2.0	English-English-Concrete-Repeat	calf	EECr_26	3984	13
124.12	2.0	English-Spanish-Abstract-Repeat	desafío	ESAr_26	3984	59
128.12	2.0	English-English-Concrete-Novel	rifle	EECn_27	4984	11
133.12	2.0	English-English-Abstract-Repeat	ridicule	EEAr_25	2984	81
136.12	2.0	Spanish-English-Concrete-Novel	lanza	SECn_27	2984	8
139.12	2.0	English-English-Concrete-Repeat	rifle	EECr_27	2984	11
142.12	2.0	English-Spanish-Abstract-Novel	surprise	ESAn_27	1984	48
144.12	2.0	Spanish-English-Concrete-Repeat	spear	SECr_27	1984	8
146.12	2.0	Spanish-English-Abstract-Novel	encanto	SEAn_27	8984	81
155.12	2.0	Spanish-English-Concrete-Novel	pájaro	SECn_28	1984	8
157.12	2.0	English-Spanish-Concrete-Novel	shoe	ESCn_27	1984	11
159.12	2.0	English-English-Abstract-Novel	wisdom	EEAn_26	1984	2
161.12	2.0	English-English-Abstract-Repeat	wisdom	EEAr_26	1984	2
163.12	2.0	Spanish-English-Concrete-Repeat	bird	SECr_28	4984	8
168.12	2.0	English-Spanish-Concrete-Repeat	zapato	ESCr_27	6984	11
175.12	2.0	English-English-Abstract-Novel	greed	EEAn_27	2984	9
178.12	2.0	Spanish-Spanish-Concrete-Novel	linterna	SSCn_28	3984	99
