name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
E1	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E2	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E3	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E4	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E5	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E6	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E7	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E8	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E9	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E10	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E11	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E12	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E13	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E14	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E15	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E16	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E17	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E18	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E19	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E20	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E21	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E22	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E23	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E24	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E25	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E26	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E27	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E28	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E29	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E30	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E31	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E32	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E33	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E34	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
E35	EEG	V	0.0	5.0	ElectroEncephaloGram	10.0	good	n/a
