onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	rocknroll	2	7	153	0	rocknroll_000.wav	rocknroll	4	0	0.00810000000001	1000.7155
10.0	6.0	metal	2	7	158	5	metal_004.wav	metal	4	0	0.00279999999998	1010.7168
20.0	6.0	symphonic	2	7	163	10	symphonic_002.wav	symphonic	6	0	0.00250000000005	1020.7162
32.0	6.0	country	2	7	169	16	country_004.wav	country	6	0	0.00279999999998	1032.7154
44.0	6.0	country	2	7	175	22	country_003.wav	country	4	0	0.00279999999998	1044.7158
54.01	6.0	ambient	2	7	180	27	ambient_001.wav	ambient	8	1	0.0116	1054.7159
68.0	6.0	rocknroll	2	7	187	34	rocknroll_001.wav	rocknroll	6	0	0.00300000000016	1068.7158
80.01	6.0	country	2	7	193	40	country_001.wav	country	8	1	0.0128	1080.7158
94.01	6.0	symphonic	2	7	200	47	symphonic_004.wav	symphonic	8	1	0.0135	1094.7155
108.0	6.0	metal	2	7	207	54	metal_002.wav	metal	6	0	0.00260000000003	1108.7156
120.0	6.0	metal	2	7	213	60	metal_003.wav	metal	6	0	0.00350000000003	1120.7157
132.0	6.0	rocknroll	2	7	219	66	rocknroll_003.wav	rocknroll	6	0	0.0030999999999	1132.7154
144.0	6.0	symphonic	2	7	225	72	symphonic_001.wav	symphonic	6	0	0.00240000000008	1144.7156
156.0	6.0	rocknroll	2	7	231	78	rocknroll_004.wav	rocknroll	6	0	0.00399999999991	1156.7155
168.0	6.0	ambient	2	7	237	84	ambient_000.wav	ambient	6	0	0.00279999999998	1168.7162
180.0	6.0	country	2	7	243	90	country_000.wav	country	6	0	0.00250000000005	1180.7163
192.01	6.0	metal	2	7	249	96	metal_000.wav	metal	8	1	0.0130999999999	1192.7164
206.0	6.0	ambient	2	7	256	103	ambient_004.wav	ambient	6	0	0.00369999999998	1206.7157
218.0	6.0	ambient	2	7	262	109	ambient_003.wav	ambient	4	0	0.00249999999983	1218.7162
228.0	6.0	symphonic	2	7	267	114	symphonic_000.wav	symphonic	4	0	0.00250000000005	1228.7159
238.0	6.0	symphonic	2	7	272	119	symphonic_003.wav	symphonic	6	0	0.00360000000001	1238.7157
250.0	6.0	ambient	2	7	278	125	ambient_002.wav	ambient	6	0	0.00350000000003	1250.7155
262.0	6.0	metal	2	7	284	131	metal_001.wav	metal	6	0	0.00250000000005	1262.7156
274.0	6.0	country	2	7	290	137	country_002.wav	country	6	0	0.00350000000003	1274.7157
286.01	6.0	rocknroll	2	7	296	143	rocknroll_002.wav	rocknroll	8	1	0.0129000000002	1286.7159
