onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	RT	Correct	Feedback
0.118	2.0	feedback	-1.32	1	1	2	L	1.128	0	R
4.611	2.0	feedback	0.68	2	1	6	L	1.243	1	L
9.108	2.0	feedback	-1.32	3	1	10	R	0.941	0	L
13.6965	2.0	feedback	0.68	4	1	13	L	0.836	1	L
18.118	2.0	feedback	0.68	5	1	5	R	0.665	1	R
22.678	n/a	n/a	n/a	6	1	0	R	0.603	-	-
27.178	n/a	n/a	n/a	7	1	0	R	0.751	-	-
31.679	n/a	n/a	n/a	8	1	0	R	0.873	-	-
36.111	2.0	feedback	0.68	9	1	6	L	0.864	1	L
40.6115	2.0	feedback	0.68	10	1	6	L	0.929	1	L
45.19	2.0	feedback	-1.32	11	1	11	L	0.918	0	R
49.69	2.0	feedback	0.68	12	1	14	R	0.946	1	R
54.082	2.0	feedback	-1.32	13	1	3	R	0.802	0	L
58.705	n/a	n/a	n/a	14	1	0	R	1.006	-	-
63.177	n/a	n/a	n/a	15	1	0	R	0.353	-	-
67.678	n/a	n/a	n/a	16	1	0	R	0.629	-	-
72.111	2.0	feedback	-1.32	17	1	6	R	0.977	0	L
76.69	2.0	feedback	0.68	18	1	11	R	0.996	1	R
81.115	2.0	feedback	0.68	19	1	8	R	0.905	1	R
85.585	2.0	feedback	-1.32	20	1	1	L	0.815	0	R
90.0815	2.0	feedback	-1.32	21	1	3	R	0.761	0	L
94.704	n/a	n/a	n/a	22	1	0	R	0.492	-	-
99.177	n/a	n/a	n/a	23	1	0	R	0.643	-	-
103.678	n/a	n/a	n/a	24	1	0	R	0.548	-	-
108.108	2.0	feedback	0.68	25	1	10	L	1.113	1	L
112.5925	2.0	feedback	0.68	26	1	4	L	0.755	1	L
117.093	2.0	feedback	-1.32	27	1	2	R	0.951	1	L
121.5885	2.0	feedback	-1.32	28	1	1	L	1.372	0	R
126.085	2.0	feedback	0.68	29	1	4	L	0.876	1	L
130.679	n/a	n/a	n/a	30	1	0	R	0.711	-	-
135.179	n/a	n/a	n/a	31	1	0	R	0.594	-	-
139.677	n/a	n/a	n/a	32	1	0	R	0.592	-	-
144.19	2.0	feedback	0.68	33	1	14	R	1.242	1	R
148.69	2.0	feedback	0.68	34	1	13	L	0.638	1	L
153.115	2.0	feedback	0.68	35	1	8	R	1.244	1	R
157.6175	2.0	feedback	0.68	36	1	10	L	0.715	1	L
162.1075	2.0	feedback	0.68	37	1	10	L	0.891	1	L
166.693	n/a	n/a	n/a	38	1	0	R	0.674	-	-
171.178	n/a	n/a	n/a	39	1	0	R	0.573	-	-
175.678	n/a	n/a	n/a	40	1	0	R	0.473	-	-
180.19	2.0	feedback	0.68	41	1	11	L	1.483	0	L
184.69	2.0	feedback	-1.32	42	1	13	L	0.783	1	R
189.092	2.0	feedback	-1.32	43	1	4	L	0.772	1	R
193.6135	2.0	feedback	0.68	44	1	6	L	1.156	1	L
198.111	2.0	feedback	-1.32	45	1	6	L	0.95	1	R
202.692	n/a	n/a	n/a	46	1	0	R	0.868	-	-
207.178	n/a	n/a	n/a	47	1	0	R	0.542	-	-
211.677	n/a	n/a	n/a	48	1	0	R	0.971	-	-
216.1115	2.0	feedback	0.68	49	1	6	L	0.862	1	L
220.619	2.0	feedback	0.68	50	1	5	R	1.15	1	R
225.1105	2.0	feedback	0.68	51	1	7	L	0.84	1	L
229.6145	2.0	feedback	-1.32	52	1	8	L	1.444	0	R
234.1185	2.0	feedback	0.68	53	1	5	R	1.192	1	R
238.679	n/a	n/a	n/a	54	1	0	R	1.011	-	-
243.218	n/a	n/a	n/a	55	1	0	R	0.954	-	-
247.684	n/a	n/a	n/a	56	1	0	R	0.367	-	-
252.114	2.0	feedback	-1.32	57	1	9	R	1.378	0	L
256.588	2.0	feedback	0.68	58	1	1	R	1.073	1	R
261.19	2.0	feedback	0.68	59	1	14	R	1.39	1	R
265.5935	2.0	feedback	0.68	60	1	2	R	0.808	1	R
270.0815	2.0	feedback	-1.32	61	1	3	L	0.995	1	R
274.704	n/a	n/a	n/a	62	1	0	R	0.763	-	-
279.177	n/a	n/a	n/a	63	1	0	R	0.586	-	-
283.678	n/a	n/a	n/a	64	1	0	R	0.669	-	-
288.191	2.0	feedback	0.68	65	1	11	R	1.157	1	R
292.608	2.0	feedback	0.68	66	1	10	L	0.884	1	L
297.118	2.0	feedback	0.68	67	1	5	R	0.86	1	R
301.582	2.0	feedback	0.68	68	1	4	L	1.087	1	L
306.1785	2.0	feedback	-1.32	69	1	5	L	1.083	0	R
310.69	n/a	n/a	n/a	70	1	0	R	0.569	-	-
315.178	n/a	n/a	n/a	71	1	0	R	0.524	-	-
319.679	n/a	n/a	n/a	72	1	0	R	0.541	-	-
324.118	2.0	feedback	0.68	73	1	5	R	1.188	1	R
328.615	2.0	feedback	-1.32	74	1	8	L	1.447	0	R
333.1905	2.0	feedback	0.68	75	1	11	R	1.288	1	R
337.6905	2.0	feedback	0.68	76	1	11	R	1.437	1	R
342.19	2.0	feedback	0.68	77	1	11	R	1.305	1	R
346.678	n/a	n/a	n/a	78	1	0	R	0.847	-	-
351.179	n/a	n/a	n/a	79	1	0	R	0.586	-	-
355.678	n/a	n/a	n/a	80	1	0	R	0.528	-	-
