onset	duration	trial_number	event_type	executed_movement	correct_movement	shown_stimulus	included_trial	reason_for_exclusion
11.9799999999814	23.02	1	stimulus	n/a	n/a	white X	0	test trial
35	9.50394359999336	1	stimulus	n/a	n/a	red X	0	test trial
35.6528041999554	0	1	finger press	4	4	n/a	0	test trial
36.2291256999597	0	1	finger press	3	3	n/a	0	test trial
36.818758999987	0	1	finger press	4	4	n/a	0	test trial
37.4922574999509	0	1	finger press	1	1	n/a	0	test trial
38.1024414999993	0	1	finger press	4	4	n/a	0	test trial
38.7424328999477	0	1	finger press	1	1	n/a	0	test trial
39.350381199969	0	1	finger press	2	2	n/a	0	test trial
40.0233887999784	0	1	finger press	4	4	n/a	0	test trial
40.6586950999917	0	1	finger press	3	3	n/a	0	test trial
41.2744403999532	0	1	finger press	2	2	n/a	0	test trial
41.9178004999994	0	1	finger press	1	1	n/a	0	test trial
42.5554256999749	0	1	finger press	2	2	n/a	0	test trial
44.5	5	1	stimulus	n/a	n/a	white X	0	test trial
51.6199999999953	22	2	stimulus	n/a	n/a	white X	1	n/a
73.625220499991	9.50276859995211	2	stimulus	n/a	n/a	red X	1	n/a
74.2292459999444	0	2	finger press	4	4	n/a	1	n/a
74.8394142999896	0	2	finger press	3	3	n/a	1	n/a
75.4187238999875	0	2	finger press	4	4	n/a	1	n/a
76.0862902999506	0	2	finger press	1	1	n/a	1	n/a
76.6953089999733	0	2	finger press	4	4	n/a	1	n/a
77.3256885999581	0	2	finger press	1	1	n/a	1	n/a
77.9788239999907	0	2	finger press	2	2	n/a	1	n/a
78.575265499996	0	2	finger press	4	4	n/a	1	n/a
79.2266305999947	0	2	finger press	3	3	n/a	1	n/a
79.8393860999495	0	2	finger press	2	2	n/a	1	n/a
80.482627499965	0	2	finger press	1	1	n/a	1	n/a
81.1504983999766	0	2	finger press	2	2	n/a	1	n/a
83.1199999999953	5	2	stimulus	n/a	n/a	white X	1	n/a
89.9199999999837	21.02	3	stimulus	n/a	n/a	white X	1	n/a
110.937150499958	9.50286910001887	3	stimulus	n/a	n/a	red X	1	n/a
111.862844699994	0	3	finger press	4	4	n/a	1	n/a
112.442613899999	0	3	finger press	3	3	n/a	1	n/a
113.078341199958	0	3	finger press	4	4	n/a	1	n/a
113.699550499965	0	3	finger press	1	1	n/a	1	n/a
114.331339899974	0	3	finger press	4	4	n/a	1	n/a
114.972395899997	0	3	finger press	1	1	n/a	1	n/a
115.655375999981	0	3	finger press	2	2	n/a	1	n/a
116.347475999966	0	3	finger press	4	4	n/a	1	n/a
117.003613699984	0	3	finger press	3	3	n/a	1	n/a
117.662398599961	0	3	finger press	2	2	n/a	1	n/a
118.324589199969	0	3	finger press	1	1	n/a	1	n/a
118.994779299945	0	3	finger press	2	2	n/a	1	n/a
120.440000000002	5	3	stimulus	n/a	n/a	white X	1	n/a
127.539999999979	24.02	4	stimulus	n/a	n/a	white X	1	n/a
151.558760299988	9.50389970000833	4	stimulus	n/a	n/a	red X	1	n/a
152.299703500001	0	4	finger press	4	4	n/a	1	n/a
152.919446799962	0	4	finger press	3	3	n/a	1	n/a
153.508806599944	0	4	finger press	4	4	n/a	1	n/a
154.150439899997	0	4	finger press	1	1	n/a	1	n/a
154.778962899989	0	4	finger press	4	4	n/a	1	n/a
155.439099599957	0	4	finger press	1	1	n/a	1	n/a
156.068701499957	0	4	finger press	2	2	n/a	1	n/a
156.735596599989	0	4	finger press	4	4	n/a	1	n/a
157.384337799973	0	4	finger press	3	3	n/a	1	n/a
158.038033499965	0	4	finger press	2	2	n/a	1	n/a
158.752699899953	0	4	finger press	1	1	n/a	1	n/a
159.446136599989	0	4	finger press	2	2	n/a	1	n/a
161.059999999998	5	4	stimulus	n/a	n/a	white X	1	n/a
168.159999999974	22.02	5	stimulus	n/a	n/a	white X	1	n/a
190.180784699973	9.50411119998898	5	stimulus	n/a	n/a	red X	1	n/a
190.815358499996	0	5	finger press	4	4	n/a	1	n/a
191.438649299962	0	5	finger press	3	3	n/a	1	n/a
192.453829799953	0	5	finger press	4	4	n/a	1	n/a
193.09553749999	0	5	finger press	1	1	n/a	1	n/a
193.779442499974	0	5	finger press	4	4	n/a	1	n/a
194.445703699952	0	5	finger press	1	1	n/a	1	n/a
195.136222299945	0	5	finger press	2	2	n/a	1	n/a
195.806561999954	0	5	finger press	4	4	n/a	1	n/a
196.418961999996	0	5	finger press	3	3	n/a	1	n/a
197.047647999949	0	5	finger press	2	2	n/a	1	n/a
197.733776599984	0	5	finger press	1	1	n/a	1	n/a
198.347969099996	0	5	finger press	2	2	n/a	1	n/a
199.679999999993	5	5	stimulus	n/a	n/a	white X	1	n/a
209.679999999993	24	6	stimulus	n/a	n/a	white X	1	n/a
233.680867699964	9.50363739999011	6	stimulus	n/a	n/a	red X	1	n/a
234.279638299951	0	6	finger press	4	4	n/a	1	n/a
234.80606849998	0	6	finger press	3	3	n/a	1	n/a
235.47873079998	0	6	finger press	4	4	n/a	1	n/a
236.072563399968	0	6	finger press	1	1	n/a	1	n/a
236.692513599992	0	6	finger press	4	4	n/a	1	n/a
237.351810299966	0	6	finger press	1	1	n/a	1	n/a
238.042593599996	0	6	finger press	2	2	n/a	1	n/a
238.685388099984	0	6	finger press	4	4	n/a	1	n/a
239.274747999967	0	6	finger press	3	3	n/a	1	n/a
239.88285939995	0	6	finger press	2	2	n/a	1	n/a
240.527942499961	0	6	finger press	1	1	n/a	1	n/a
241.086381000001	0	6	finger press	2	2	n/a	1	n/a
243.179999999993	5	6	stimulus	n/a	n/a	white X	1	n/a
249.559999999998	24	7	stimulus	n/a	n/a	white X	1	n/a
273.56851709995	9.50324809999438	7	stimulus	n/a	n/a	red X	1	n/a
274.501439799962	0	7	finger press	4	4	n/a	1	n/a
275.101415599987	0	7	finger press	3	3	n/a	1	n/a
275.774480099964	0	7	finger press	4	4	n/a	1	n/a
276.479927299952	0	7	finger press	1	1	n/a	1	n/a
277.18944399996	0	7	finger press	4	4	n/a	1	n/a
277.834997799946	0	7	finger press	1	1	n/a	1	n/a
278.469675099943	0	7	finger press	2	2	n/a	1	n/a
279.142820399953	0	7	finger press	4	4	n/a	1	n/a
279.749128999945	0	7	finger press	3	3	n/a	1	n/a
280.362857299973	0	7	finger press	2	2	n/a	1	n/a
281.036036899954	0	7	finger press	1	1	n/a	1	n/a
281.663765899953	0	7	finger press	2	2	n/a	1	n/a
283.080000000016	5	7	stimulus	n/a	n/a	white X	1	n/a
289.299999999988	21.02	8	stimulus	n/a	n/a	white X	1	n/a
310.31545709999	9.50305609998759	8	stimulus	n/a	n/a	red X	1	n/a
310.893637699948	0	8	finger press	4	4	n/a	1	n/a
311.492610499961	0	8	finger press	3	3	n/a	1	n/a
312.126626499987	0	8	finger press	4	4	n/a	1	n/a
312.773418599973	0	8	finger press	1	1	n/a	1	n/a
313.381131399947	0	8	finger press	4	4	n/a	1	n/a
314.079317899945	0	8	finger press	1	1	n/a	1	n/a
314.691385499958	0	8	finger press	2	2	n/a	1	n/a
315.331164999981	0	8	finger press	4	4	n/a	1	n/a
315.986634499975	0	8	finger press	3	3	n/a	1	n/a
316.611201499996	0	8	finger press	2	2	n/a	1	n/a
317.236172699952	0	8	finger press	1	1	n/a	1	n/a
317.861432799953	0	8	finger press	2	2	n/a	1	n/a
319.820000000007	5	8	stimulus	n/a	n/a	white X	1	n/a
326.880000000005	21	9	stimulus	n/a	n/a	white X	1	n/a
347.887900099973	9.50287790002767	9	stimulus	n/a	n/a	red X	1	n/a
348.91184929997	0	9	finger press	4	4	n/a	1	n/a
349.490659499948	0	9	finger press	3	3	n/a	1	n/a
350.159127299965	0	9	finger press	4	4	n/a	1	n/a
350.807806799945	0	9	finger press	1	1	n/a	1	n/a
351.363461099972	0	9	finger press	4	4	n/a	1	n/a
352.038983199978	0	9	finger press	1	1	n/a	1	n/a
352.691102499957	0	9	finger press	2	2	n/a	1	n/a
353.283031499945	0	9	finger press	4	4	n/a	1	n/a
353.89926039998	0	9	finger press	3	3	n/a	1	n/a
354.551791699952	0	9	finger press	2	2	n/a	1	n/a
355.138608199952	0	9	finger press	1	1	n/a	1	n/a
355.797157699999	0	9	finger press	2	2	n/a	1	n/a
357.400000000023	5	9	stimulus	n/a	n/a	white X	1	n/a
363.820000000007	23.02	10	stimulus	n/a	n/a	white X	1	n/a
386.832868099969	9.50334689998999	10	stimulus	n/a	n/a	red X	1	n/a
387.556498799997	0	10	finger press	4	4	n/a	1	n/a
388.139209799992	0	10	finger press	3	3	n/a	1	n/a
388.81901539996	0	10	finger press	4	4	n/a	1	n/a
389.476189899957	0	10	finger press	1	1	n/a	1	n/a
390.09640889999	0	10	finger press	4	4	n/a	1	n/a
390.772519999999	0	10	finger press	1	1	n/a	1	n/a
391.398852899962	0	10	finger press	2	2	n/a	1	n/a
392.10118269996	0	10	finger press	4	4	n/a	1	n/a
392.68784899998	0	10	finger press	3	3	n/a	1	n/a
393.269783899945	0	10	finger press	2	2	n/a	1	n/a
393.933789199975	0	10	finger press	1	1	n/a	1	n/a
394.523495199974	0	10	finger press	2	2	n/a	1	n/a
396.340000000026	5	10	stimulus	n/a	n/a	white X	1	n/a
402.159999999974	23.02	11	stimulus	n/a	n/a	white X	1	n/a
425.175130499993	9.50316899997415	11	stimulus	n/a	n/a	red X	1	n/a
425.964897599944	0	11	finger press	4	4	n/a	1	n/a
426.623205599957	0	11	finger press	3	3	n/a	1	n/a
427.279896399996	0	11	finger press	4	4	n/a	1	n/a
427.936146199994	0	11	finger press	1	1	n/a	1	n/a
428.613013099995	0	11	finger press	4	4	n/a	1	n/a
429.259143399948	0	11	finger press	1	1	n/a	1	n/a
429.947638599959	0	11	finger press	2	2	n/a	1	n/a
430.616142099956	0	11	finger press	4	4	n/a	1	n/a
431.26287939999	0	11	finger press	3	3	n/a	1	n/a
431.84795049997	0	11	finger press	2	2	n/a	1	n/a
432.539457799983	0	11	finger press	1	1	n/a	1	n/a
433.25278629997	0	11	finger press	2	2	n/a	1	n/a
434.679999999993	5	11	stimulus	n/a	n/a	white X	1	n/a
