onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	RT	Correct	Feedback
0.2755	2.0	feedback	0.72	1	2	12	R	1.836	1	R
4.688	2.0	feedback	0.72	2	2	13	L	1.219	1	L
9.114	2.0	feedback	-1.28	3	2	10	-	0.0	-1	L
13.6885	2.0	feedback	0.72	4	2	11	R	2.354	1	R
18.0855	2.0	feedback	0.72	5	2	1	L	2.13	1	L
22.675	n/a	n/a	n/a	6	2	0	-	0.0	-	-
27.178	n/a	n/a	n/a	7	2	0	-	0.0	-	-
31.675	n/a	n/a	n/a	8	2	0	R	0.526	-	-
36.1135	2.0	feedback	-1.28	9	2	8	L	2.218	0	R
40.6125	2.0	feedback	-1.28	10	2	5	L	1.375	0	R
45.1885	2.0	feedback	-1.28	11	2	12	-	0.0	-1	R
49.589	2.0	feedback	0.72	12	2	1	L	1.831	1	L
54.0885	2.0	feedback	0.72	13	2	2	R	1.06	1	R
58.675	n/a	n/a	n/a	14	2	0	R	0.719	-	-
63.174	n/a	n/a	n/a	15	2	0	R	0.563	-	-
67.675	n/a	n/a	n/a	16	2	0	R	0.575	-	-
72.112	2.0	feedback	-1.28	17	2	5	L	2.134	0	R
76.613	2.0	feedback	0.72	18	2	5	R	1.341	1	R
81.088	2.0	feedback	-1.28	19	2	2	-	0.0	-1	R
85.614	2.0	feedback	-1.28	20	2	10	-	0.0	-1	L
90.1875	2.0	feedback	0.72	21	2	13	L	2.236	1	L
94.675	n/a	n/a	n/a	22	2	0	R	0.761	-	-
99.174	n/a	n/a	n/a	23	2	0	-	0.0	-	-
103.675	n/a	n/a	n/a	24	2	0	R	0.488	-	-
108.188	2.0	feedback	0.72	25	2	11	R	2.58	1	R
112.6145	2.0	feedback	0.72	26	2	10	L	1.631	1	L
117.1135	2.0	feedback	-1.28	27	2	7	-	0.0	-1	L
121.5885	2.0	feedback	0.72	28	2	1	L	2.571	1	L
126.114	2.0	feedback	0.72	29	2	6	L	1.74	1	L
130.675	n/a	n/a	n/a	30	2	0	R	0.562	-	-
135.174	n/a	n/a	n/a	31	2	0	R	0.389	-	-
139.675	n/a	n/a	n/a	32	2	0	R	0.467	-	-
144.1135	2.0	feedback	0.72	33	2	7	L	1.542	1	L
148.5895	2.0	feedback	-1.28	34	2	3	-	0.0	-1	R
153.113	2.0	feedback	0.72	35	2	7	L	1.12	1	L
157.5875	2.0	feedback	0.72	36	2	4	L	1.054	1	L
162.113	2.0	feedback	0.72	37	2	9	R	1.4	1	R
166.675	n/a	n/a	n/a	38	2	0	R	0.683	-	-
171.174	n/a	n/a	n/a	39	2	0	-	0.0	-	-
175.676	n/a	n/a	n/a	40	2	0	R	0.379	-	-
180.188	2.0	feedback	0.72	41	2	13	L	2.053	1	L
184.5855	2.0	feedback	0.72	42	2	4	L	0.867	1	L
189.1205	2.0	feedback	0.72	43	2	7	L	0.994	1	L
193.614	2.0	feedback	-1.28	44	2	6	R	1.475	0	L
198.114	2.0	feedback	-1.28	45	2	10	-	0.0	-1	L
202.685	n/a	n/a	n/a	46	2	0	R	0.626	-	-
207.177	n/a	n/a	n/a	47	2	0	-	0.0	-	-
211.676	n/a	n/a	n/a	48	2	0	R	0.556	-	-
216.1125	2.0	feedback	0.72	49	2	5	R	1.971	1	R
220.5885	2.0	feedback	0.72	50	2	4	L	0.839	1	L
225.088	2.0	feedback	0.72	51	2	4	L	0.765	1	L
229.6135	2.0	feedback	0.72	52	2	7	L	1.149	1	L
234.1135	2.0	feedback	-1.28	53	2	10	R	2.386	0	L
238.675	n/a	n/a	n/a	54	2	0	-	0.0	-	-
243.174	n/a	n/a	n/a	55	2	0	R	0.436	-	-
247.676	n/a	n/a	n/a	56	2	0	-	0.0	-	-
252.088	2.0	feedback	0.72	57	2	2	R	1.366	1	R
256.589	2.0	feedback	-1.28	58	2	2	-	0.0	-1	R
261.114	2.0	feedback	0.72	59	2	8	R	1.618	1	R
265.616	2.0	feedback	-1.28	60	2	10	-	0.0	-1	L
270.1135	2.0	feedback	0.72	61	2	10	L	0.995	1	L
274.676	n/a	n/a	n/a	62	2	0	R	0.751	-	-
279.175	n/a	n/a	n/a	63	2	0	R	0.364	-	-
283.676	n/a	n/a	n/a	64	2	0	R	0.558	-	-
288.0845	2.0	feedback	0.72	65	2	1	L	1.567	1	L
292.621	2.0	feedback	-1.28	66	2	6	-	0.0	-1	L
297.113	2.0	feedback	0.72	67	2	7	L	1.038	1	L
301.588	2.0	feedback	-1.28	68	2	4	-	0.0	-1	L
306.113	2.0	feedback	-1.28	69	2	5	L	1.03	0	R
310.675	n/a	n/a	n/a	70	2	0	R	0.706	-	-
315.174	n/a	n/a	n/a	71	2	0	R	0.389	-	-
319.676	n/a	n/a	n/a	72	2	0	R	0.449	-	-
324.0885	2.0	feedback	0.72	73	2	3	R	1.352	1	R
328.686	2.0	feedback	0.72	74	2	11	R	1.628	1	R
333.1875	2.0	feedback	0.72	75	2	13	L	1.022	1	L
337.613	2.0	feedback	0.72	76	2	7	L	0.811	1	L
342.1135	2.0	feedback	-1.28	77	2	9	L	1.743	0	R
346.675	n/a	n/a	n/a	78	2	0	-	0.0	-	-
351.174	n/a	n/a	n/a	79	2	0	R	0.6	-	-
355.676	n/a	n/a	n/a	80	2	0	-	0.0	-	-
