onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	rocknroll	6	3	765	0	rocknroll_004.wav	rocknroll	6	0	0.00779999999986	2474.3815
12.0	6.0	symphonic	6	3	771	6	symphonic_001.wav	symphonic	4	0	0.00399999999991	2486.3815
22.01	6.0	symphonic	6	3	776	11	symphonic_000.wav	symphonic	8	1	0.00870000000032	2496.3803
36.0	6.0	rocknroll	6	3	783	18	rocknroll_001.wav	rocknroll	4	0	0.0027	2510.3805
46.0	6.0	metal	6	3	788	23	metal_003.wav	metal	4	0	0.0027	2520.381
56.0	6.0	symphonic	6	3	793	28	symphonic_003.wav	symphonic	6	0	0.00379999999996	2530.3802
68.0	6.0	country	6	3	799	34	country_002.wav	country	4	0	0.00390000000016	2542.3804
78.01	6.0	rocknroll	6	3	804	39	rocknroll_003.wav	rocknroll	8	1	0.00779999999986	2552.3805
92.01	6.0	country	6	3	811	46	country_000.wav	country	8	1	0.00819999999976	2566.3811
106.0	6.0	ambient	6	3	818	53	ambient_002.wav	ambient	6	0	0.0027	2580.3803
118.0	6.0	rocknroll	6	3	824	59	rocknroll_000.wav	rocknroll	6	0	0.00250000000005	2592.3807
130.0	6.0	ambient	6	3	830	65	ambient_000.wav	ambient	6	0	0.00350000000026	2604.3806
142.0	6.0	symphonic	6	3	836	71	symphonic_002.wav	symphonic	6	0	0.0034999999998	2616.3804
154.0	6.0	metal	6	3	842	77	metal_002.wav	metal	6	0	0.00460000000021	2628.3804
166.0	6.0	metal	6	3	848	83	metal_001.wav	metal	6	0	0.0034999999998	2640.3805
178.0	6.0	ambient	6	3	854	89	ambient_003.wav	ambient	4	0	0.00350000000026	2652.3806
188.0	6.0	country	6	3	859	94	country_001.wav	country	6	0	0.00250000000005	2662.3802
200.0	6.0	metal	6	3	865	100	metal_000.wav	metal	6	0	0.0034999999998	2674.3804
212.0	6.0	country	6	3	871	106	country_003.wav	country	6	0	0.00250000000005	2686.3802
224.0	6.0	country	6	3	877	112	country_004.wav	country	6	0	0.00390000000016	2698.3802
236.0	6.0	symphonic	6	3	883	118	symphonic_004.wav	symphonic	6	0	0.00239999999985	2710.3807
248.01	6.0	ambient	6	3	889	124	ambient_001.wav	ambient	8	1	0.0119	2722.3809
262.0	6.0	ambient	6	3	896	131	ambient_004.wav	ambient	6	0	0.00260000000026	2736.3812
274.01	6.0	metal	6	3	902	137	metal_004.wav	metal	8	1	0.0129000000002	2748.3804
288.0	6.0	rocknroll	6	3	909	144	rocknroll_002.wav	rocknroll	6	0	0.0027	2762.3809
