onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	country	3	2	306	0	country_001.wav	country	8	1	0.0192999999999	1554.9463
14.0	6.0	ambient	3	2	313	7	ambient_000.wav	ambient	6	0	0.00469999999996	1568.9445
26.0	6.0	rocknroll	3	2	319	13	rocknroll_002.wav	rocknroll	6	0	0.00229999999988	1580.9454
38.0	6.0	ambient	3	2	325	19	ambient_002.wav	ambient	6	0	0.00350000000003	1592.9447
50.0	6.0	ambient	3	2	331	25	ambient_004.wav	ambient	4	0	0.0027	1604.9447
60.0	6.0	country	3	2	336	30	country_000.wav	country	4	0	0.00279999999998	1614.9449
70.0	6.0	symphonic	3	2	341	35	symphonic_004.wav	symphonic	4	0	0.00240000000008	1624.9448
80.01	6.0	ambient	3	2	346	40	ambient_001.wav	ambient	8	1	0.00849999999991	1634.9454
94.01	6.0	symphonic	3	2	353	47	symphonic_002.wav	symphonic	8	1	0.0122999999999	1648.9453
108.0	6.0	rocknroll	3	2	360	54	rocknroll_000.wav	rocknroll	6	0	0.00369999999998	1662.9446
120.0	6.0	country	3	2	366	60	country_002.wav	country	6	0	0.00260000000003	1674.9454
132.0	6.0	rocknroll	3	2	372	66	rocknroll_004.wav	rocknroll	6	0	0.00279999999998	1686.9446
144.0	6.0	symphonic	3	2	378	72	symphonic_003.wav	symphonic	6	0	0.00250000000005	1698.9446
156.0	6.0	metal	3	2	384	78	metal_003.wav	metal	6	0	0.00249999999983	1710.9454
168.0	6.0	symphonic	3	2	390	84	symphonic_000.wav	symphonic	6	0	0.0027	1722.9455
180.0	6.0	symphonic	3	2	396	90	symphonic_001.wav	symphonic	6	0	0.00389999999993	1734.9446
192.0	6.0	country	3	2	402	96	country_004.wav	country	6	0	0.00250000000005	1746.9448
204.0	6.0	metal	3	2	408	102	metal_001.wav	metal	4	0	0.00249999999983	1758.9454
214.01	6.0	rocknroll	3	2	413	107	rocknroll_001.wav	rocknroll	8	1	0.0102999999999	1768.9448
228.0	6.0	rocknroll	3	2	420	114	rocknroll_003.wav	rocknroll	4	0	0.0030999999999	1782.9445
238.0	6.0	metal	3	2	425	119	metal_002.wav	metal	6	0	0.00350000000003	1792.9446
250.0	6.0	metal	3	2	431	125	metal_000.wav	metal	6	0	0.00260000000003	1804.9447
262.0	6.0	ambient	3	2	437	131	ambient_003.wav	ambient	6	0	0.00229999999988	1816.9447
274.01	6.0	metal	3	2	443	137	metal_004.wav	metal	8	1	0.0127	1828.9453
288.0	6.0	country	3	2	450	144	country_003.wav	country	6	0	0.00239999999985	1842.9454
