onset	duration	onset_sample	stim_type	trigger	stim_file
25.576	0	26126	Unfamiliar	13	meg/u009.bmp
29.104	0	29654	Unfamiliar	14	meg/u009.bmp
32.614	0	33164	Famous	5	meg/f052.bmp
36.106	0	36656	Famous	6	meg/f052.bmp
39.652	0	40202	Scrambled	17	meg/s112.bmp
43.29	0	43840	Famous	5	meg/f100.bmp
46.782	0	47332	Famous	6	meg/f100.bmp
50.292	0	50842	Scrambled	17	meg/s077.bmp
53.746	0	54296	Famous	5	meg/f045.bmp
57.329	0	57879	Famous	6	meg/f045.bmp
60.839	0	61389	Scrambled	17	meg/s053.bmp
64.552	0	65102	Unfamiliar	13	meg/u068.bmp
68.098	0	68648	Unfamiliar	14	meg/u068.bmp
71.699	0	72249	Scrambled	19	meg/s112.bmp
75.154	0	75704	Famous	5	meg/f042.bmp
78.572	0	79122	Scrambled	17	meg/s114.bmp
82.026	0	82576	Scrambled	19	meg/s077.bmp
85.554	0	86104	Famous	5	meg/f057.bmp
88.972	0	89522	Famous	6	meg/f057.bmp
92.39	0	92940	Famous	5	meg/f035.bmp
95.937	0	96487	Scrambled	19	meg/s053.bmp
99.336	0	99886	Scrambled	17	meg/s047.bmp
102.901	0	103451	Scrambled	18	meg/s047.bmp
106.247	0	106797	Famous	5	meg/f112.bmp
109.608	0	110158	Famous	7	meg/f042.bmp
112.989	0	113539	Unfamiliar	13	meg/u069.bmp
116.573	0	117123	Scrambled	19	meg/s114.bmp
120.156	0	120706	Scrambled	17	meg/s042.bmp
123.684	0	124234	Scrambled	17	meg/s032.bmp
127.194	0	127744	Scrambled	18	meg/s032.bmp
130.538	0	131088	Famous	7	meg/f035.bmp
134.103	0	134653	Unfamiliar	13	meg/u123.bmp
137.668	0	138218	Unfamiliar	13	meg/u096.bmp
140.957	0	141507	Famous	7	meg/f112.bmp
144.522	0	145072	Famous	5	meg/f110.bmp
147.903	0	148453	Famous	6	meg/f110.bmp
151.339	0	151889	Unfamiliar	15	meg/u069.bmp
154.904	0	155454	Scrambled	17	meg/s105.bmp
158.359	0	158909	Scrambled	19	meg/s042.bmp
161.74	0	162290	Unfamiliar	13	meg/u085.bmp
165.305	0	165855	Unfamiliar	14	meg/u085.bmp
168.907	0	169457	Famous	5	meg/f140.bmp
172.49	0	173040	Famous	6	meg/f140.bmp
175.834	0	176384	Unfamiliar	15	meg/u123.bmp
179.289	0	179839	Scrambled	17	meg/s090.bmp
182.799	0	183349	Unfamiliar	15	meg/u096.bmp
186.382	0	186932	Unfamiliar	13	meg/u140.bmp
189.745	0	190295	Unfamiliar	14	meg/u140.bmp
193.089	0	193639	Scrambled	17	meg/s055.bmp
196.488	0	197038	Scrambled	19	meg/s105.bmp
199.778	0	200328	Famous	5	meg/f103.bmp
203.232	0	203782	Famous	5	meg/f129.bmp
206.724	0	207274	Famous	6	meg/f129.bmp
210.068	0	210618	Famous	5	meg/f031.bmp
213.523	0	214073	Famous	6	meg/f031.bmp
217.069	0	217619	Scrambled	19	meg/s090.bmp
220.689	0	221239	Famous	5	meg/f126.bmp
224.163	0	224713	Unfamiliar	13	meg/u026.bmp
227.58	0	228130	Unfamiliar	14	meg/u026.bmp
231.053	0	231603	Scrambled	19	meg/s055.bmp
234.434	0	234984	Unfamiliar	13	meg/u092.bmp
237.779	0	238329	Famous	7	meg/f103.bmp
241.105	0	241655	Unfamiliar	13	meg/u102.bmp
244.541	0	245091	Scrambled	17	meg/s017.bmp
248.124	0	248674	Scrambled	17	meg/s010.bmp
251.579	0	252129	Scrambled	18	meg/s010.bmp
254.868	0	255418	Famous	7	meg/f126.bmp
258.525	0	259075	Scrambled	17	meg/s014.bmp
261.924	0	262474	Scrambled	18	meg/s014.bmp
265.526	0	266076	Unfamiliar	13	meg/u018.bmp
269.164	0	269714	Unfamiliar	15	meg/u092.bmp
272.601	0	273151	Scrambled	17	meg/s061.bmp
276.165	0	276715	Unfamiliar	15	meg/u102.bmp
279.694	0	280244	Famous	5	meg/f029.bmp
283.258	0	283808	Famous	6	meg/f029.bmp
286.768	0	287318	Scrambled	19	meg/s017.bmp
290.278	0	290828	Unfamiliar	13	meg/u023.bmp
293.825	0	294375	Unfamiliar	14	meg/u023.bmp
297.481	0	298031	Famous	5	meg/f005.bmp
300.973	0	301523	Unfamiliar	13	meg/u029.bmp
304.244	0	304794	Unfamiliar	15	meg/u018.bmp
307.606	0	308156	Unfamiliar	13	meg/u101.bmp
311.006	0	311556	Unfamiliar	14	meg/u101.bmp
314.479	0	315029	Scrambled	19	meg/s061.bmp
317.842	0	318392	Scrambled	17	meg/s059.bmp
321.388	0	321938	Unfamiliar	13	meg/u126.bmp
324.806	0	325356	Famous	5	meg/f086.bmp
328.371	0	328921	Famous	7	meg/f005.bmp
331.917	0	332467	Scrambled	17	meg/s143.bmp
335.445	0	335995	Scrambled	18	meg/s143.bmp
338.845	0	339395	Unfamiliar	15	meg/u029.bmp
342.3	0	342850	Famous	5	meg/f026.bmp
345.773	0	346323	Famous	6	meg/f026.bmp
349.301	0	349851	Scrambled	17	meg/s118.bmp
352.719	0	353269	Scrambled	18	meg/s118.bmp
356.283	0	356833	Scrambled	19	meg/s059.bmp
359.756	0	360306	Famous	5	meg/f066.bmp
363.174	0	363724	Famous	6	meg/f066.bmp
366.702	0	367252	Unfamiliar	15	meg/u126.bmp
370.286	0	370836	Famous	5	meg/f017.bmp
373.887	0	374437	Famous	6	meg/f017.bmp
377.434	0	377984	Famous	7	meg/f086.bmp
380.815	0	381365	Unfamiliar	13	meg/u071.bmp
384.196	0	384746	Unfamiliar	14	meg/u071.bmp
387.853	0	388403	Famous	5	meg/f122.bmp
391.308	0	391858	Famous	6	meg/f122.bmp
398.217	0	398767	Scrambled	17	meg/s087.bmp
401.561	0	402111	Unfamiliar	13	meg/u007.bmp
405.181	0	405731	Famous	5	meg/f053.bmp
408.526	0	409076	Unfamiliar	13	meg/u001.bmp
411.852	0	412402	Scrambled	17	meg/s097.bmp
415.288	0	415838	Scrambled	18	meg/s097.bmp
418.706	0	419256	Scrambled	17	meg/s092.bmp
422.068	0	422618	Scrambled	18	meg/s092.bmp
425.652	0	426202	Famous	5	meg/f078.bmp
429.106	0	429656	Unfamiliar	15	meg/u007.bmp
432.432	0	432982	Scrambled	17	meg/s056.bmp
435.869	0	436419	Scrambled	18	meg/s056.bmp
439.452	0	440002	Famous	7	meg/f053.bmp
442.998	0	443548	Unfamiliar	13	meg/u062.bmp
446.471	0	447021	Unfamiliar	15	meg/u001.bmp
450.055	0	450605	Unfamiliar	13	meg/u110.bmp
453.62	0	454170	Unfamiliar	13	meg/u032.bmp
457.037	0	457587	Unfamiliar	14	meg/u032.bmp
460.363	0	460913	Unfamiliar	13	meg/u111.bmp
463.689	0	464239	Famous	7	meg/f078.bmp
467.162	0	467712	Scrambled	17	meg/s113.bmp
470.525	0	471075	Scrambled	18	meg/s113.bmp
474.108	0	474658	Scrambled	17	meg/s122.bmp
477.655	0	478205	Unfamiliar	15	meg/u062.bmp
481.165	0	481715	Scrambled	17	meg/s064.bmp
484.674	0	485224	Unfamiliar	15	meg/u110.bmp
488.129	0	488679	Unfamiliar	13	meg/u035.bmp
491.602	0	492152	Unfamiliar	14	meg/u035.bmp
495.112	0	495662	Famous	5	meg/f131.bmp
498.566	0	499116	Unfamiliar	15	meg/u111.bmp
501.966	0	502516	Unfamiliar	13	meg/u050.bmp
505.457	0	506007	Unfamiliar	14	meg/u050.bmp
508.93	0	509480	Famous	5	meg/f012.bmp
512.348	0	512898	Scrambled	19	meg/s122.bmp
515.803	0	516353	Scrambled	17	meg/s028.bmp
519.239	0	519789	Scrambled	18	meg/s028.bmp
522.639	0	523189	Scrambled	19	meg/s064.bmp
526.185	0	526735	Famous	5	meg/f004.bmp
529.658	0	530208	Unfamiliar	13	meg/u091.bmp
533.15	0	533700	Famous	7	meg/f131.bmp
