onset	duration	sample	type	value
16.4189598475933	0	16420	Markers	BASE-START
125.331693502562	0	125333	Markers	BASE-END
152.754626440046	0	152756	Markers	BASE-START
276.030324970524	0	276032	Markers	BASE-END
327.656198719952	0	327658	Markers	START-standWarning , Sub-No.-34
327.677198668597	0	327679	Markers	Trial Start: No.0-angle:40-right-right-kongruent-yellow-FA:no
334.708181474397	0	334710	Markers	right
334.709181471951	0	334711	Markers	WARN-right
334.715181457278	0	334717	Markers	Start Vibro right
335.015180723633	0	335017	Markers	Stop Vibro right
335.211180244318	0	335213	Markers	Time between Warning and LED: 0.502
335.211180244318	0	335213	Markers	Stim-40-R-standWarning-271-yellow--1-kongruent
336.763176448927	0	336765	Markers	no-response
336.763176448927	0	336765	Markers	Reaction: incorrect
336.764176446481	0	336766	Markers	End-Trial-9.088
336.799176360889	0	336801	Markers	Trial Start: No.1-angle:40-right-right-kongruent-yellow-FA:no
338.126173115732	0	338128	Markers	right
338.126173115732	0	338128	Markers	WARN-right
338.132173101059	0	338134	Markers	Start Vibro right
338.433172364968	0	338435	Markers	Stop Vibro right
338.627171890544	0	338629	Markers	Time between Warning and LED: 0.501
338.627171890544	0	338629	Markers	Stim-40-R-standWarning-271-yellow--1-kongruent
339.561169606462	0	339563	Markers	PAUSE
339.903168770106	0	339905	Markers	END-standWarning
340.179168095152	0	340181	Markers	no-response
340.179168095152	0	340181	Markers	Reaction: incorrect
340.180168092707	0	340182	Markers	End-Trial-3.381
355.182131405551	0	355184	Markers	START-walkWarning , Sub-No.-34
355.202131356642	0	355204	Markers	Trial Start: No.0-angle:60-left-right-inkongruent-yellow-FA:no
356.777127505004	0	356779	Markers	right
356.778127502558	0	356780	Markers	WARN-right-INKONGRUENT
356.783127490331	0	356785	Markers	Start Vibro right
357.083126756686	0	357085	Markers	Stop Vibro right
357.279126277371	0	357281	Markers	Time between Warning and LED: 0.502
357.279126277371	0	357281	Markers	Stim-60-L-walkWarning-144-yellow--1-inkongruent
358.036124426139	0	358038	Markers	WiimoteButtonB pressed
358.037124423694	0	358039	Markers	BUT-LEFT-ButtonB-Press
358.567123127587	0	358569	Markers	WiimoteButtonB released
358.673122868366	0	358675	Markers	WiimoteButtonB pressed
358.673122868366	0	358675	Markers	BUT-LEFT-ButtonB-Press
358.831122481979	0	358833	Markers	Reaction: 0.758-left-yellow-correct
358.832122479534	0	358834	Markers	End-Trial-3.63
358.866122396387	0	358868	Markers	Trial Start: No.1-angle:60-right-right-kongruent-blue-FA:no
358.959122168957	0	358961	Markers	WiimoteButtonB released
360.457118505622	0	360459	Markers	right
360.458118503176	0	360460	Markers	WARN-right
360.463118490949	0	360465	Markers	Start Vibro right
360.763117757304	0	360765	Markers	Stop Vibro right
360.987117209515	0	360989	Markers	Time between Warning and LED: 0.529
360.987117209515	0	360989	Markers	Stim-60-R-walkWarning-049-blue--1-kongruent
361.619115663969	0	361621	Markers	WiimoteButtonB pressed
361.620115661523	0	361622	Markers	BUT-RIGHT-ButtonB-Press
361.91611493766	0	361918	Markers	WiimoteButtonB released
362.522113455697	0	362524	Markers	Reaction: 0.634-right-blue-correct
362.523113453251	0	362525	Markers	End-Trial-3.657
362.557113370105	0	362559	Markers	Trial Start: No.2-angle:45-right-right-kongruent-yellow-FA:no
366.107104688635	0	366109	Markers	right
366.10810468619	0	366110	Markers	WARN-right
366.113104673963	0	366115	Markers	Start Vibro right
366.413103940317	0	366415	Markers	Stop Vibro right
366.610103458557	0	366612	Markers	Time between Warning and LED: 0.502
366.610103458557	0	366612	Markers	Stim-45-R-walkWarning-042-yellow-1-kongruent
367.12010221136	0	367122	Markers	WiimoteButtonB pressed
367.121102208914	0	367123	Markers	BUT-RIGHT-ButtonB-Press
367.409101504615	0	367411	Markers	WiimoteButtonB released
367.525101220939	0	367527	Markers	WiimoteButtonB pressed
367.525101220939	0	367527	Markers	BUT-RIGHT-ButtonB-Press
367.769100624241	0	367771	Markers	WiimoteButtonB released
368.161099665611	0	368163	Markers	Reaction: 0.512-right-yellow-correct
368.162099663165	0	368164	Markers	End-Trial-5.605
368.196099580019	0	368198	Markers	Trial Start: No.3-angle:60-right-right-kongruent-blue-FA:no
369.605096134331	0	369607	Markers	right
369.606096131886	0	369608	Markers	WARN-right
369.608096126995	0	369610	Markers	Start Vibro right
369.90809539335	0	369910	Markers	Stop Vibro right
370.107094906698	0	370109	Markers	Time between Warning and LED: 0.501
370.107094906698	0	370109	Markers	Stim-60-R-walkWarning-134-blue-1-kongruent
371.659091111307	0	371661	Markers	no-response
371.659091111307	0	371661	Markers	Reaction: incorrect
371.660091108861	0	371662	Markers	End-Trial-3.465
371.694091025715	0	371696	Markers	Trial Start: No.4-angle:60-left-left-kongruent-blue-FA:no
373.087087619155	0	373089	Markers	left
373.087087619155	0	373089	Markers	WARN-left
373.092087606928	0	373094	Markers	Start Vibro left
373.392086873282	0	373394	Markers	Stop Vibro left
