onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	ambient	3	0	306	0	ambient_004.wav	ambient	6	0	0.0153	1600.1345
12.0	6.0	country	3	0	312	6	country_003.wav	country	6	0	0.00389999999993	1612.1346
24.01	6.0	metal	3	0	318	12	metal_002.wav	metal	8	1	0.0144	1624.135
38.0	6.0	country	3	0	325	19	country_002.wav	country	6	0	0.0027	1638.1354
50.0	6.0	rocknroll	3	0	331	25	rocknroll_004.wav	rocknroll	6	0	0.00250000000005	1650.1349
62.0	6.0	symphonic	3	0	337	31	symphonic_004.wav	symphonic	4	0	0.00250000000005	1662.1354
72.0	6.0	symphonic	3	0	342	36	symphonic_000.wav	symphonic	6	0	0.00420000000008	1672.1345
84.0	6.0	metal	3	0	348	42	metal_003.wav	metal	6	0	0.00250000000005	1684.1354
96.0	6.0	metal	3	0	354	48	metal_001.wav	metal	6	0	0.00299999999993	1696.1348
108.0	6.0	symphonic	3	0	360	54	symphonic_001.wav	symphonic	6	0	0.00390000000016	1708.1345
120.01	6.0	country	3	0	366	60	country_001.wav	country	8	1	0.0148999999999	1720.1357
134.0	6.0	country	3	0	373	67	country_000.wav	country	6	0	0.00260000000003	1734.1349
146.0	6.0	symphonic	3	0	379	73	symphonic_002.wav	symphonic	6	0	0.00250000000005	1746.135
158.0	6.0	rocknroll	3	0	385	79	rocknroll_002.wav	rocknroll	6	0	0.00350000000003	1758.1348
170.0	6.0	metal	3	0	391	85	metal_004.wav	metal	4	0	0.00250000000005	1770.1345
180.0	6.0	ambient	3	0	396	90	ambient_000.wav	ambient	6	0	0.00250000000005	1780.135
192.02	6.0	symphonic	3	0	402	96	symphonic_003.wav	symphonic	8	1	0.0170000000001	1792.1353
206.0	6.0	ambient	3	0	409	103	ambient_001.wav	ambient	6	0	0.00370000000021	1806.1345
218.01	6.0	rocknroll	3	0	415	109	rocknroll_003.wav	rocknroll	8	1	0.00870000000009	1818.1345
232.0	6.0	country	3	0	422	116	country_004.wav	country	4	0	0.00360000000001	1832.1349
242.0	6.0	ambient	3	0	427	121	ambient_002.wav	ambient	4	0	0.0027	1842.135
252.0	6.0	metal	3	0	432	126	metal_000.wav	metal	6	0	0.00240000000008	1852.1345
264.0	6.0	rocknroll	3	0	438	132	rocknroll_001.wav	rocknroll	6	0	0.00369999999998	1864.1349
276.0	6.0	rocknroll	3	0	444	138	rocknroll_000.wav	rocknroll	4	0	0.0027	1876.135
286.01	6.0	ambient	3	0	449	143	ambient_003.wav	ambient	8	1	0.0101000000002	1886.1354
