onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	rocknroll	3	7	306	0	rocknroll_000.wav	rocknroll	4	0	0.00700000000006	1285.4186
10.0	6.0	metal	3	7	311	5	metal_004.wav	metal	4	0	0.00289999999995	1295.4178
20.0	6.0	symphonic	3	7	316	10	symphonic_002.wav	symphonic	6	0	0.00249999999983	1305.4182
32.0	6.0	country	3	7	322	16	country_004.wav	country	6	0	0.00399999999991	1317.4181
44.0	6.0	country	3	7	328	22	country_003.wav	country	4	0	0.00250000000005	1329.4187
54.02	6.0	ambient	3	7	333	27	ambient_001.wav	ambient	8	1	0.0150999999998	1339.4182
68.0	6.0	rocknroll	3	7	340	34	rocknroll_001.wav	rocknroll	6	0	0.00369999999998	1353.4181
80.01	6.0	country	3	7	346	40	country_001.wav	country	8	1	0.0100000000002	1365.418
94.01	6.0	symphonic	3	7	353	47	symphonic_004.wav	symphonic	8	1	0.00950000000012	1379.418
108.0	6.0	metal	3	7	360	54	metal_002.wav	metal	6	0	0.0023000000001	1393.418
120.0	6.0	metal	3	7	366	60	metal_003.wav	metal	6	0	0.00240000000008	1405.4188
132.0	6.0	rocknroll	3	7	372	66	rocknroll_003.wav	rocknroll	6	0	0.0021999999999	1417.4184
144.0	6.0	symphonic	3	7	378	72	symphonic_001.wav	symphonic	6	0	0.00350000000003	1429.4182
156.0	6.0	rocknroll	3	7	384	78	rocknroll_004.wav	rocknroll	6	0	0.00389999999993	1441.4182
168.0	6.0	ambient	3	7	390	84	ambient_000.wav	ambient	6	0	0.00250000000005	1453.4188
180.0	6.0	country	3	7	396	90	country_000.wav	country	6	0	0.00350000000003	1465.418
192.01	6.0	metal	3	7	402	96	metal_000.wav	metal	8	1	0.0108	1477.4182
206.0	6.0	ambient	3	7	409	103	ambient_004.wav	ambient	6	0	0.00360000000001	1491.418
218.0	6.0	ambient	3	7	415	109	ambient_003.wav	ambient	4	0	0.00350000000003	1503.418
228.0	6.0	symphonic	3	7	420	114	symphonic_000.wav	symphonic	4	0	0.00350000000003	1513.4182
238.0	6.0	symphonic	3	7	425	119	symphonic_003.wav	symphonic	6	0	0.00250000000005	1523.4187
250.0	6.0	ambient	3	7	431	125	ambient_002.wav	ambient	6	0	0.00379999999996	1535.4183
262.0	6.0	metal	3	7	437	131	metal_001.wav	metal	6	0	0.00240000000008	1547.4184
274.0	6.0	country	3	7	443	137	country_002.wav	country	6	0	0.00250000000005	1559.4188
286.01	6.0	rocknroll	3	7	449	143	rocknroll_002.wav	rocknroll	8	1	0.0105000000001	1571.4179
