onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	country	2	2	153	0	country_001.wav	country	8	1	0.0156999999999	938.4645
14.0	6.0	ambient	2	2	160	7	ambient_000.wav	ambient	6	0	0.00369999999998	952.4647
26.0	6.0	rocknroll	2	2	166	13	rocknroll_002.wav	rocknroll	6	0	0.00350000000003	964.4648
38.0	6.0	ambient	2	2	172	19	ambient_002.wav	ambient	6	0	0.00249999999994	976.4646
50.0	6.0	ambient	2	2	178	25	ambient_004.wav	ambient	4	0	0.00250000000005	988.4656
60.0	6.0	country	2	2	183	30	country_000.wav	country	4	0	0.00249999999994	998.4655
70.0	6.0	symphonic	2	2	188	35	symphonic_004.wav	symphonic	4	0	0.00249999999994	1008.465
80.01	6.0	ambient	2	2	193	40	ambient_001.wav	ambient	8	1	0.0111000000001	1018.4648
94.01	6.0	symphonic	2	2	200	47	symphonic_002.wav	symphonic	8	1	0.00980000000004	1032.465
108.0	6.0	rocknroll	2	2	207	54	rocknroll_000.wav	rocknroll	6	0	0.0027	1046.4649
120.0	6.0	country	2	2	213	60	country_002.wav	country	6	0	0.00250000000005	1058.4655
132.0	6.0	rocknroll	2	2	219	66	rocknroll_004.wav	rocknroll	6	0	0.00389999999993	1070.4646
144.0	6.0	symphonic	2	2	225	72	symphonic_003.wav	symphonic	6	0	0.00250000000005	1082.4649
156.0	6.0	metal	2	2	231	78	metal_003.wav	metal	6	0	0.00250000000005	1094.4647
168.0	6.0	symphonic	2	2	237	84	symphonic_000.wav	symphonic	6	0	0.00250000000005	1106.4656
180.0	6.0	symphonic	2	2	243	90	symphonic_001.wav	symphonic	6	0	0.00350000000003	1118.4649
192.0	6.0	country	2	2	249	96	country_004.wav	country	6	0	0.00290000000018	1130.4651
204.0	6.0	metal	2	2	255	102	metal_001.wav	metal	4	0	0.00360000000001	1142.4648
214.01	6.0	rocknroll	2	2	260	107	rocknroll_001.wav	rocknroll	8	1	0.0107	1152.4656
228.0	6.0	rocknroll	2	2	267	114	rocknroll_003.wav	rocknroll	4	0	0.0027	1166.4661
238.0	6.0	metal	2	2	272	119	metal_002.wav	metal	6	0	0.0027	1176.4651
250.0	6.0	metal	2	2	278	125	metal_000.wav	metal	6	0	0.00250000000005	1188.4648
262.0	6.0	ambient	2	2	284	131	ambient_003.wav	ambient	6	0	0.00399999999991	1200.4647
274.01	6.0	metal	2	2	290	137	metal_004.wav	metal	8	1	0.0113000000001	1212.4651
288.0	6.0	country	2	2	297	144	country_003.wav	country	6	0	0.00289999999995	1226.4649
