onset	duration	sample	type	value
26.3048912054048	0	26306	Markers	BASE-START
81.8856613284842	0	81887	Markers	BASE-END
104.194569060907	0	104196	Markers	WiimoteButtonB pressed
104.420568126196	0	104422	Markers	WiimoteButtonB released
104.655567154261	0	104657	Markers	WiimoteButtonB pressed
104.88156621955	0	104883	Markers	WiimoteButtonB released
105.028565611574	0	105030	Markers	WiimoteButtonB pressed
105.169565028414	0	105171	Markers	WiimoteButtonB released
113.362531143064	0	113364	Markers	Sub-No.-64
113.364531134792	0	113366	Markers	TES-START
113.386531043803	0	113388	Markers	Trial Start: No.0-angle:40-right-right-kongruent-blue-FA:no
136.657434797499	0	136659	Markers	PAUSE
137.661430645065	0	137663	Markers	END-test
159.365340879701	0	159367	Markers	Sub-No.-64
159.367340871429	0	159369	Markers	TES-START
159.38934078044	0	159391	Markers	Trial Start: No.0-angle:60-none-left-inkongruent-none-FA:yes
164.723318719601	0	164725	Markers	PAUSE
165.382315994049	0	165384	Markers	END-test
172.708285694517	0	172710	Markers	Sub-No.-64
172.710285686245	0	172712	Markers	TES-START
172.713285673837	0	172715	Markers	Trial Start: No.0-angle:40-right-right-kongruent-blue-FA:no
174.157279701611	0	174159	Markers	Stim-40-R-test-145-blue-1-kongruent
174.759277211805	0	174761	Markers	WiimoteButtonB pressed
174.76027720767	0	174762	Markers	BUT-RIGHT-ButtonB-Press
174.996276231599	0	174998	Markers	WiimoteButtonB released
175.078275892456	0	175080	Markers	WiimoteButtonB pressed
175.078275892456	0	175080	Markers	BUT-RIGHT-ButtonB-Press
175.129275681526	0	175131	Markers	WiimoteButtonB released
175.29327500324	0	175295	Markers	WiimoteButtonB pressed
175.29327500324	0	175295	Markers	BUT-RIGHT-ButtonB-Press
175.509274109888	0	175511	Markers	WiimoteButtonB released
175.708273286846	0	175710	Markers	Reaction: 0.604-unknown-unknown-incorrect
175.70927328271	0	175711	Markers	End-Trial-2.997
175.744273137953	0	175746	Markers	Trial Start: No.1-angle:60-left-left-kongruent-yellow-FA:no
177.138267372522	0	177140	Markers	Stim-60-L-test-136-yellow-1-kongruent
177.580265544459	0	177582	Markers	WiimoteButtonB pressed
177.581265540323	0	177583	Markers	BUT-LEFT-ButtonB-Press
177.804264618019	0	177806	Markers	WiimoteButtonB released
178.689260957756	0	178691	Markers	Reaction: 0.443-left-yellow-correct
178.690260953621	0	178692	Markers	End-Trial-2.947
178.725260808864	0	178727	Markers	Trial Start: No.2-angle:60-left-left-kongruent-yellow-FA:no
180.226254600893	0	180228	Markers	Stim-60-L-test-135-yellow-1-kongruent
180.677252735606	0	180679	Markers	WiimoteButtonB pressed
180.677252735606	0	180679	Markers	BUT-LEFT-ButtonB-Press
180.879251900157	0	180881	Markers	WiimoteButtonB released
181.777248186127	0	181779	Markers	Reaction: 0.452-left-yellow-correct
181.778248181991	0	181780	Markers	End-Trial-3.054
181.812248041371	0	181814	Markers	Trial Start: No.3-angle:40-none-right-inkongruent-none-FA:yes
183.174242408288	0	183176	Markers	Stim-40-L-test-153-none-1-inkongruent
184.726235989387	0	184728	Markers	no-response
184.726235989387	0	184728	Markers	Reaction: correct
184.727235985251	0	184729	Markers	End-Trial-2.915
184.76123584463	0	184763	Markers	Trial Start: No.4-angle:40-right-right-kongruent-yellow-FA:no
186.273229591164	0	186275	Markers	Stim-40-R-test-145-yellow-1-kongruent
186.935226853205	0	186937	Markers	WiimoteButtonB pressed
186.936226849069	0	186938	Markers	BUT-RIGHT-ButtonB-Press
187.127226059114	0	187129	Markers	WiimoteButtonB released
187.825223172262	0	187827	Markers	Reaction: 0.662-right-yellow-correct
187.826223168126	0	187828	Markers	End-Trial-3.065
187.86122302337	0	187863	Markers	Trial Start: No.5-angle:45-left-left-kongruent-yellow-FA:no
189.35521684435	0	189357	Markers	R-Stim-45-L-test-147-yellow-1-kongruent
189.782215078325	0	189784	Markers	WiimoteButtonB pressed
189.783215074189	0	189785	Markers	R-BUT-LEFT-ButtonB-Press
