onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	symphonic	2	1	153	0	symphonic_004.wav	symphonic	6	0	0.0166	690.4896
12.0	6.0	ambient	2	1	159	6	ambient_004.wav	ambient	6	0	0.00289999999995	702.4895
24.0	6.0	symphonic	2	1	165	12	symphonic_002.wav	symphonic	6	0	0.00320000000011	714.4898
36.01	6.0	rocknroll	2	1	171	18	rocknroll_002.wav	rocknroll	8	1	0.0101	726.49
50.01	6.0	symphonic	2	1	178	25	symphonic_003.wav	symphonic	8	1	0.0121	740.4898
64.0	6.0	metal	2	1	185	32	metal_001.wav	metal	6	0	0.00260000000003	754.4901
76.02	6.0	country	2	1	191	38	country_000.wav	country	8	1	0.0155	766.4906
90.0	6.0	rocknroll	2	1	198	45	rocknroll_001.wav	rocknroll	6	0	0.00289999999995	780.4904
102.0	6.0	country	2	1	204	51	country_002.wav	country	6	0	0.00250000000005	792.4905
114.0	6.0	symphonic	2	1	210	57	symphonic_000.wav	symphonic	6	0	0.00220000000002	804.49
126.0	6.0	country	2	1	216	63	country_003.wav	country	4	0	0.00360000000001	816.4899
136.01	6.0	ambient	2	1	221	68	ambient_000.wav	ambient	8	1	0.0117	826.49
150.0	6.0	ambient	2	1	228	75	ambient_003.wav	ambient	6	0	0.00409999999999	840.4897
162.0	6.0	country	2	1	234	81	country_001.wav	country	6	0	0.00220000000002	852.4899
174.0	6.0	country	2	1	240	87	country_004.wav	country	6	0	0.00229999999999	864.4902
186.0	6.0	metal	2	1	246	93	metal_002.wav	metal	6	0	0.00380000000007	876.4897
198.0	6.0	ambient	2	1	252	99	ambient_001.wav	ambient	6	0	0.00390000000004	888.4898
210.0	6.0	metal	2	1	258	105	metal_004.wav	metal	6	0	0.00240000000008	900.4897
222.0	6.0	rocknroll	2	1	264	111	rocknroll_004.wav	rocknroll	6	0	0.00250000000005	912.4905
234.0	6.0	ambient	2	1	270	117	ambient_002.wav	ambient	4	0	0.00380000000007	924.4897
244.0	6.0	rocknroll	2	1	275	122	rocknroll_003.wav	rocknroll	6	0	0.00350000000003	934.4898
256.0	6.0	rocknroll	2	1	281	128	rocknroll_000.wav	rocknroll	4	0	0.00360000000001	946.49
266.0	6.0	metal	2	1	286	133	metal_000.wav	metal	4	0	0.00250000000005	956.4906
276.01	6.0	metal	2	1	291	138	metal_003.wav	metal	8	1	0.00750000000005	966.4906
290.0	6.0	symphonic	2	1	298	145	symphonic_001.wav	symphonic	4	0	0.00369999999998	980.49
