onset	duration	sample	type	value
32.9398260908102	0	32941	Markers	BASE-START
86.601542778274	0	86603	Markers	BASE-END
318.874316470346	0	318877	Markers	WiimoteButtonRight pressed
318.925316201088	0	318928	Markers	WiimoteButtonLight released
336.364224130585	0	336367	Markers	START-standWarning , Sub-No.-85
336.385224019714	0	336388	Markers	Trial Start: No.0-angle:60-left-right-inkongruent-yellow-FA:no
337.846216306255	0	337849	Markers	right
337.846216306255	0	337849	Markers	WARN-right-INKONGRUENT
337.848216295696	0	337851	Markers	Start Vibro right
338.148214711824	0	338151	Markers	Stop Vibro right
338.348213655909	0	338351	Markers	Time between Warning and LED: 0.502
338.348213655909	0	338351	Markers	Stim-60-L-standWarning-132-yellow-1-inkongruent
339.053209933808	0	339056	Markers	WiimoteButtonB pressed
339.054209928529	0	339057	Markers	BUT-LEFT-ButtonB-Press
339.330208471366	0	339333	Markers	WiimoteButtonB released
339.899205467288	0	339902	Markers	Reaction: 0.707-left-yellow-correct
339.900205462009	0	339903	Markers	End-Trial-3.515
339.934205282503	0	339937	Markers	Trial Start: No.1-angle:60-left-left-kongruent-blue-FA:no
341.542196792947	0	341545	Markers	left
341.542196792947	0	341545	Markers	WARN-left
341.544196782388	0	341547	Markers	Start Vibro left
341.845195193236	0	341848	Markers	Stop Vibro left
342.045194137321	0	342048	Markers	Time between Warning and LED: 0.503
342.045194137321	0	342048	Markers	Stim-60-L-standWarning-131-blue-1-kongruent
342.582191302189	0	342585	Markers	WiimoteButtonB pressed
342.582191302189	0	342585	Markers	BUT-LEFT-ButtonB-Press
342.98318918508	0	342986	Markers	WiimoteButtonB released
343.117188477617	0	343120	Markers	WiimoteButtonB pressed
343.117188477617	0	343120	Markers	BUT-LEFT-ButtonB-Press
343.3121874481	0	343315	Markers	WiimoteButtonB released
343.596185948701	0	343599	Markers	Reaction: 0.537-left-blue-correct
343.597185943421	0	343600	Markers	End-Trial-3.663
343.631185763916	0	343634	Markers	Trial Start: No.2-angle:45-right-right-kongruent-yellow-FA:no
344.973178678726	0	344976	Markers	right
344.973178678726	0	344976	Markers	WARN-right
344.977178657608	0	344980	Markers	Start Vibro right
345.278177068456	0	345281	Markers	Stop Vibro right
345.4761760231	0	345479	Markers	Time between Warning and LED: 0.502
345.4761760231	0	345479	Markers	Stim-45-R-standWarning-142-yellow-1-kongruent
345.930173626173	0	345933	Markers	WiimoteButtonB pressed
345.931173620894	0	345934	Markers	BUT-RIGHT-ButtonB-Press
346.073172871194	0	346076	Markers	WiimoteButtonB released
347.0281678292	0	347031	Markers	Reaction: 0.455-right-yellow-correct
347.029167823921	0	347032	Markers	End-Trial-3.398
347.063167644415	0	347066	Markers	Trial Start: No.3-angle:60-right-right-kongruent-blue-FA:no
348.605159503311	0	348608	Markers	right
348.606159498032	0	348609	Markers	WARN-right
348.611159471634	0	348614	Markers	Start Vibro right
348.911157887761	0	348914	Markers	Stop Vibro right
349.108156847685	0	349111	Markers	Time between Warning and LED: 0.502
349.108156847685	0	349111	Markers	Stim-60-R-standWarning-131-blue-1-kongruent
349.537154582748	0	349540	Markers	WiimoteButtonB pressed
349.537154582748	0	349540	Markers	BUT-RIGHT-ButtonB-Press
349.689153780252	0	349692	Markers	WiimoteButtonB released
349.791153241736	0	349794	Markers	WiimoteButtonB pressed
349.792153236456	0	349795	Markers	BUT-RIGHT-ButtonB-Press
349.917152576509	0	349920	Markers	WiimoteButtonB released
350.660148653785	0	350663	Markers	Reaction: 0.43-right-blue-correct
350.661148648506	0	350664	Markers	End-Trial-3.598
350.695148469	0	350698	Markers	Trial Start: No.4-angle:40-left-left-kongruent-yellow-FA:no
352.204140502122	0	352207	Markers	left
352.205140496842	0	352208	Markers	WARN-left
352.208140481004	0	352211	Markers	Start Vibro left
352.509138891852	0	352512	Markers	Stop Vibro left
352.707137846496	0	352710	Markers	Time between Warning and LED: 0.502
352.707137846496	0	352710	Markers	Stim-40-L-standWarning-146-yellow-1-kongruent
353.129135618515	0	353132	Markers	WiimoteButtonB pressed
