onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	RT	Correct	Feedback
0.2795	2.0	feedback	-0.76	1	1	11	R	0.549	0	L
4.6145	2.0	feedback	-0.76	2	1	5	R	0.628	0	L
9.1095	2.0	feedback	1.24	3	1	10	R	0.738	1	R
13.6095	2.0	feedback	-0.76	4	1	10	L	0.71	0	R
18.1865	2.0	feedback	-0.76	5	1	13	-	0.0	-1	L
22.671	n/a	n/a	n/a	6	1	0	R	0.562	-	-
27.171	n/a	n/a	n/a	7	1	0	R	0.631	-	-
31.671	n/a	n/a	n/a	8	1	0	R	0.418	-	-
36.088	2.0	feedback	-0.76	9	1	1	-	0.0	-1	L
40.616	2.0	feedback	1.24	10	1	8	L	0.922	1	L
45.1175	2.0	feedback	1.24	11	1	5	L	0.58	1	L
49.5875	2.0	feedback	-0.76	12	1	1	R	0.444	0	L
54.191	2.0	feedback	-0.76	13	1	11	-	0.0	-1	L
58.665	n/a	n/a	n/a	14	1	0	R	0.874	-	-
63.171	n/a	n/a	n/a	15	1	0	R	0.425	-	-
67.671	n/a	n/a	n/a	16	1	0	R	0.428	-	-
72.1095	2.0	feedback	1.24	17	1	10	R	0.645	1	R
76.6175	2.0	feedback	-0.76	18	1	5	R	0.745	0	L
81.0855	2.0	feedback	1.24	19	1	4	R	0.909	1	R
85.589	2.0	feedback	1.24	20	1	2	L	0.938	1	L
90.2005	2.0	feedback	-0.76	21	1	11	R	0.588	0	L
94.684	n/a	n/a	n/a	22	1	0	R	0.641	-	-
99.184	n/a	n/a	n/a	23	1	0	R	2.812	-	-
103.679	n/a	n/a	n/a	24	1	0	-	0.0	-	-
108.082	2.0	feedback	-0.76	25	1	4	-	0.0	-1	R
112.6905	2.0	feedback	-0.76	26	1	14	R	1.1	0	L
117.1105	2.0	feedback	-0.76	27	1	6	L	0.78	0	R
121.6105	2.0	feedback	-0.76	28	1	6	R	0.584	1	L
126.111	2.0	feedback	-0.76	29	1	6	-	0.0	-1	R
130.672	n/a	n/a	n/a	30	1	0	R	0.606	-	-
135.172	n/a	n/a	n/a	31	1	0	R	2.619	-	-
139.671	n/a	n/a	n/a	32	1	0	R	0.767	-	-
144.092	2.0	feedback	-0.76	33	1	2	-	0.0	-1	R
148.6905	2.0	feedback	-0.76	34	1	11	R	1.365	0	L
153.109	2.0	feedback	-0.76	35	1	10	L	1.313	0	R
157.608	2.0	feedback	1.24	36	1	6	R	0.639	1	R
162.084	2.0	feedback	1.24	37	1	3	R	0.611	1	R
166.672	n/a	n/a	n/a	38	1	0	R	0.584	-	-
171.171	n/a	n/a	n/a	39	1	0	R	0.551	-	-
175.671	n/a	n/a	n/a	40	1	0	R	0.488	-	-
180.109	2.0	feedback	-0.76	41	1	10	-	0.0	-1	R
184.611	2.0	feedback	1.24	42	1	6	R	1.178	1	R
189.1115	2.0	feedback	-0.76	43	1	6	L	0.958	0	R
193.61	2.0	feedback	-0.76	44	1	10	L	0.781	0	R
198.0885	2.0	feedback	-0.76	45	1	1	R	1.116	0	L
202.672	n/a	n/a	n/a	46	1	0	R	0.529	-	-
207.17	n/a	n/a	n/a	47	1	0	R	0.381	-	-
211.672	n/a	n/a	n/a	48	1	0	R	0.425	-	-
216.0875	2.0	feedback	1.24	49	1	1	L	1.159	1	L
220.609	2.0	feedback	-0.76	50	1	10	L	0.536	0	R
225.1115	2.0	feedback	1.24	51	1	10	R	1.087	1	R
229.6115	2.0	feedback	-0.76	52	1	7	L	1.3	0	R
234.114	2.0	feedback	-0.76	53	1	5	-	0.0	-1	L
238.672	n/a	n/a	n/a	54	1	0	R	0.634	-	-
243.171	n/a	n/a	n/a	55	1	0	R	0.368	-	-
247.673	n/a	n/a	n/a	56	1	0	R	0.362	-	-
252.117	2.0	feedback	-0.76	57	1	5	-	0.0	-1	L
256.691	2.0	feedback	1.24	58	1	11	L	0.786	1	L
261.086	2.0	feedback	-0.76	59	1	4	L	0.747	0	R
265.6905	2.0	feedback	-0.76	60	1	11	R	0.978	0	L
270.087	2.0	feedback	1.24	61	1	3	R	0.89	1	R
274.671	n/a	n/a	n/a	62	1	0	R	0.621	-	-
279.171	n/a	n/a	n/a	63	1	0	R	0.529	-	-
283.672	n/a	n/a	n/a	64	1	0	R	0.589	-	-
288.116	2.0	feedback	1.24	65	1	8	L	0.681	1	L
292.587	2.0	feedback	1.24	66	1	3	L	0.959	0	L
297.086	2.0	feedback	-0.76	67	1	4	R	1.093	1	L
301.684	2.0	feedback	1.24	68	1	12	R	0.953	-1	R
306.0925	2.0	feedback	1.24	69	1	2	L	0.76	1	L
310.672	n/a	n/a	n/a	70	1	0	R	0.566	-	-
315.171	n/a	n/a	n/a	71	1	0	R	0.507	-	-
319.672	n/a	n/a	n/a	72	1	0	R	0.47	-	-
324.1095	2.0	feedback	1.24	73	1	10	R	0.999	1	R
328.617	2.0	feedback	-0.76	74	1	5	R	0.756	0	L
333.116	2.0	feedback	-0.76	75	1	8	-	0.0	-1	L
337.616	2.0	feedback	-0.76	76	1	8	-	0.0	-1	L
342.086	2.0	feedback	1.24	77	1	3	R	0.92	1	R
346.671	n/a	n/a	n/a	78	1	0	R	0.536	-	-
351.171	n/a	n/a	n/a	79	1	0	-	0.0	-	-
355.666	n/a	n/a	n/a	80	1	0	R	0.469	-	-
