onset	duration	trial_type	Response	Stimulus	RT
4.643	0.2	visual standard stimulus presentation	n/a	n/a	n/a
7.457	0.2	visual standard stimulus presentation	n/a	n/a	n/a
10.468	0.2	visual standard stimulus presentation	0.0	standard	n/a
12.867	0.2	visual standard stimulus presentation	0.0	standard	n/a
14.868	0.2	visual standard stimulus presentation	0.0	standard	n/a
17.269	0.502	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
17.269	0.2	visual oddball stimulus presentation	1.0	target	n/a
19.667	0.2	visual standard stimulus presentation	0.0	standard	n/a
22.266	n/a	n/a	0.0	standard	n/a
24.267	n/a	n/a	0.0	standard	n/a
26.469	0.2	visual standard stimulus presentation	0.0	standard	n/a
28.867	0.289	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
28.867	0.2	visual oddball stimulus presentation	1.0	target	n/a
31.068	0.2	visual standard stimulus presentation	0.0	standard	n/a
33.071	0.2	visual standard stimulus presentation	0.0	standard	n/a
35.271	0.2	visual standard stimulus presentation	0.0	standard	n/a
38.266	0.2	visual standard stimulus presentation	0.0	standard	n/a
40.467	0.2	visual standard stimulus presentation	0.0	standard	n/a
43.064	0.2	visual standard stimulus presentation	0.0	standard	n/a
45.264	0.2	visual standard stimulus presentation	0.0	standard	n/a
47.863	0.2	visual standard stimulus presentation	0.0	standard	n/a
50.659	0.2	visual standard stimulus presentation	0.0	standard	n/a
52.86	0.2	visual standard stimulus presentation	0.0	standard	n/a
55.458	0.2	visual standard stimulus presentation	0.0	standard	n/a
58.055	0.2	visual standard stimulus presentation	0.0	standard	n/a
60.256	0.2	visual standard stimulus presentation	0.0	standard	n/a
62.258	0.39	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
62.258	0.2	visual oddball stimulus presentation	1.0	target	n/a
65.252	0.2	visual standard stimulus presentation	0.0	standard	n/a
67.85	0.2	visual oddball stimulus presentation	1.0	target	n/a
67.85	0.479	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
70.449	0.2	visual oddball stimulus presentation	1.0	target	n/a
70.449	0.361	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
73.047	0.2	visual standard stimulus presentation	0.0	standard	n/a
75.048	0.2	visual standard stimulus presentation	0.0	standard	n/a
77.448	0.2	visual oddball stimulus presentation	1.0	target	n/a
77.448	0.333	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
80.045	0.2	visual oddball stimulus presentation	1.0	target	n/a
80.045	0.423	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
82.047	0.2	visual standard stimulus presentation	0.0	standard	n/a
84.05	0.2	visual standard stimulus presentation	0.0	standard	n/a
86.25	0.2	visual standard stimulus presentation	0.0	standard	n/a
88.65	0.2	visual standard stimulus presentation	0.0	standard	n/a
90.85	0.2	visual standard stimulus presentation	0.0	standard	n/a
93.051	0.2	visual standard stimulus presentation	0.0	standard	n/a
96.045	0.2	visual standard stimulus presentation	0.0	standard	n/a
98.643	0.426	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
98.643	0.2	visual oddball stimulus presentation	1.0	target	n/a
100.844	0.2	visual standard stimulus presentation	0.0	standard	n/a
103.244	0.2	visual oddball stimulus presentation	1.0	target	n/a
103.244	0.378	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
105.643	0.2	visual standard stimulus presentation	0.0	standard	n/a
107.645	0.2	visual oddball stimulus presentation	1.0	target	n/a
107.645	0.346	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
110.043	0.2	visual standard stimulus presentation	0.0	standard	n/a
112.245	0.2	visual standard stimulus presentation	0.0	standard	n/a
114.446	0.2	visual oddball stimulus presentation	1.0	target	n/a
114.446	0.347	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
116.447	0.2	visual oddball stimulus presentation	1.0	target	n/a
116.447	0.38	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
119.443	0.2	visual standard stimulus presentation	0.0	standard	n/a
122.04	0.2	visual standard stimulus presentation	0.0	standard	n/a
124.638	0.2	visual standard stimulus presentation	0.0	standard	n/a
127.236	0.2	visual oddball stimulus presentation	1.0	target	n/a
127.236	0.347	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
130.23	0.2	visual standard stimulus presentation	0.0	standard	n/a
133.226	0.2	visual standard stimulus presentation	0.0	standard	n/a
135.228	n/a	n/a	0.0	standard	n/a
137.627	0.2	visual standard stimulus presentation	0.0	standard	n/a
140.224	0.2	visual standard stimulus presentation	0.0	standard	n/a
142.226	0.2	visual standard stimulus presentation	0.0	standard	n/a
145.221	0.2	visual standard stimulus presentation	0.0	standard	n/a
147.82	0.2	visual oddball stimulus presentation	1.0	target	n/a
147.82	0.379	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
150.02	0.2	visual standard stimulus presentation	0.0	standard	n/a
152.817	0.2	visual standard stimulus presentation	0.0	standard	n/a
155.216	0.2	visual standard stimulus presentation	0.0	standard	n/a
158.012	0.2	visual standard stimulus presentation	0.0	standard	n/a
160.412	0.2	visual standard stimulus presentation	0.0	standard	n/a
162.81	0.2	visual standard stimulus presentation	0.0	standard	n/a
165.408	0.2	visual oddball stimulus presentation	1.0	target	n/a
165.408	0.388	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
168.006	0.2	visual standard stimulus presentation	0.0	standard	n/a
170.803	0.2	visual standard stimulus presentation	0.0	standard	n/a
173.797	0.2	visual standard stimulus presentation	0.0	standard	n/a
175.997	0.2	visual standard stimulus presentation	0.0	standard	n/a
178.794	0.2	visual standard stimulus presentation	0.0	standard	n/a
180.994	0.2	visual standard stimulus presentation	0.0	standard	n/a
183.394	0.2	visual standard stimulus presentation	0.0	standard	n/a
186.389	0.2	visual standard stimulus presentation	0.0	standard	n/a
188.391	0.2	visual standard stimulus presentation	0.0	standard	n/a
191.188	0.2	visual standard stimulus presentation	0.0	standard	n/a
193.388	0.2	visual standard stimulus presentation	0.0	standard	n/a
195.39	0.2	visual standard stimulus presentation	0.0	standard	n/a
197.392	0.2	visual standard stimulus presentation	0.0	standard	n/a
199.99	0.2	visual standard stimulus presentation	0.0	standard	n/a
202.986	0.2	visual standard stimulus presentation	0.0	standard	n/a
205.98	0.401	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
205.98	0.2	visual oddball stimulus presentation	1.0	target	n/a
207.982	0.324	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
207.982	0.2	visual oddball stimulus presentation	1.0	target	n/a
210.183	0.2	visual standard stimulus presentation	0.0	standard	n/a
212.185	0.2	visual standard stimulus presentation	0.0	standard	n/a
214.783	0.394	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
214.783	0.2	visual oddball stimulus presentation	1.0	target	n/a
217.579	0.321	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
217.579	0.2	visual oddball stimulus presentation	1.0	target	n/a
220.375	0.2	visual standard stimulus presentation	0.0	standard	n/a
223.37	0.2	visual standard stimulus presentation	0.0	standard	n/a
225.373	0.2	visual standard stimulus presentation	0.0	standard	n/a
227.572	0.2	visual standard stimulus presentation	0.0	standard	n/a
230.568	0.2	visual oddball stimulus presentation	1.0	target	n/a
230.568	0.395	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
232.968	0.2	visual standard stimulus presentation	0.0	standard	n/a
235.168	0.343	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
235.168	0.2	visual oddball stimulus presentation	1.0	target	n/a
237.965	0.2	visual standard stimulus presentation	0.0	standard	n/a
240.364	0.2	visual standard stimulus presentation	0.0	standard	n/a
243.359	0.2	visual standard stimulus presentation	0.0	standard	n/a
245.956	0.2	visual standard stimulus presentation	0.0	standard	n/a
247.959	0.2	visual standard stimulus presentation	0.0	standard	n/a
250.755	0.2	visual standard stimulus presentation	0.0	standard	n/a
252.756	0.2	visual oddball stimulus presentation	1.0	target	n/a
252.756	0.388	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
254.958	0.2	visual standard stimulus presentation	0.0	standard	n/a
257.357	0.2	visual oddball stimulus presentation	1.0	target	n/a
257.357	0.335	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
259.955	0.2	visual standard stimulus presentation	0.0	standard	n/a
262.553	0.2	visual standard stimulus presentation	0.0	standard	n/a
265.15	0.2	visual standard stimulus presentation	0.0	standard	n/a
267.748	0.2	visual standard stimulus presentation	0.0	standard	n/a
269.749	0.2	visual standard stimulus presentation	0.0	standard	n/a
271.951	0.2	visual standard stimulus presentation	0.0	standard	n/a
274.152	0.2	visual oddball stimulus presentation	1.0	target	n/a
274.152	0.398	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
276.351	0.2	visual standard stimulus presentation	0.0	standard	n/a
278.354	0.2	visual standard stimulus presentation	0.0	standard	n/a
281.348	0.2	visual standard stimulus presentation	0.0	standard	n/a
284.146	0.2	visual standard stimulus presentation	0.0	standard	n/a
286.148	0.2	visual standard stimulus presentation	0.0	standard	n/a
288.944	0.2	visual standard stimulus presentation	0.0	standard	n/a
291.74	0.2	visual standard stimulus presentation	0.0	standard	n/a
294.338	0.2	visual standard stimulus presentation	0.0	standard	n/a
297.332	0.2	visual standard stimulus presentation	0.0	standard	n/a
299.93	0.2	visual standard stimulus presentation	0.0	standard	n/a
302.529	0.2	visual standard stimulus presentation	0.0	standard	n/a
305.524	0.2	visual oddball stimulus presentation	1.0	target	n/a
305.524	0.41	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
308.12	0.2	visual standard stimulus presentation	0.0	standard	n/a
310.521	0.2	visual standard stimulus presentation	0.0	standard	n/a
n/a	n/a	n/a	4.643	0	standard
n/a	n/a	n/a	7.457	0	standard
