onset	duration	trial_type	0	1	2	3
0.12	2.0	English-Spanish-Concrete-Novel	spoon	ESCn_19	2984	6
3.12	2.0	Spanish-English-Concrete-Novel	ardilla	SECn_19	2984	11
6.12	2.0	English-Spanish-Concrete-Repeat	cuchara	ESCr_19	1984	6
8.12	2.0	Spanish-English-Abstract-Novel	alma	SEAn_19	1984	12
10.12	2.0	Spanish-Spanish-Concrete-Novel	hombro	SSCn_19	3984	33
14.12	2.0	Spanish-English-Concrete-Repeat	squirrel	SECr_19	2984	11
17.12	2.0	English-Spanish-Abstract-Novel	sale	ESAn_19	2984	12
20.12	2.0	Spanish-English-Abstract-Repeat	soul	SEAr_19	6984	12
27.12	2.0	English-Spanish-Concrete-Novel	pepper	ESCn_20	1984	66
29.12	2.0	English-Spanish-Abstract-Repeat	venta	ESAr_19	4984	12
34.12	2.0	English-English-Concrete-Novel	bandage	EECn_19	3984	53
38.12	2.0	Spanish-English-Abstract-Novel	elogio	SEAn_20	4984	44
43.12	2.0	Spanish-Spanish-Concrete-Repeat	hombro	SSCr_19	2984	33
46.12	2.0	English-English-Abstract-Novel	ease	EEAn_19	6984	7
53.12	2.0	English-English-Abstract-Repeat	ease	EEAr_19	1984	7
55.12	2.0	Spanish-English-Concrete-Novel	espuma	SECn_20	7984	64
63.12	2.0	Spanish-Spanish-Abstract-Novel	desastre	SSAn_19	1984	17
65.12	2.0	Spanish-Spanish-Concrete-Novel	flauta	SSCn_20	2984	5
68.12	2.0	English-Spanish-Abstract-Novel	insight	ESAn_20	1984	54
70.12	2.0	Spanish-Spanish-Concrete-Repeat	flauta	SSCr_20	4984	5
75.12	2.0	Spanish-Spanish-Concrete-Novel	espina	SSCn_21	4984	33
80.12	2.0	Spanish-Spanish-Abstract-Repeat	desastre	SSAr_19	1984	17
82.12	2.0	Spanish-English-Abstract-Repeat	praise	SEAr_20	4984	44
87.12	2.0	English-English-Concrete-Repeat	bandage	EECr_19	2984	53
90.12	2.0	Spanish-English-Abstract-Novel	enojo	SEAn_21	2984	38
93.12	2.0	English-Spanish-Concrete-Repeat	pimiento	ESCr_20	5984	66
99.12	2.0	English-English-Concrete-Novel	calf	EECn_20	4984	5
104.12	2.0	English-English-Concrete-Repeat	calf	EECr_20	3984	5
108.12	2.0	Spanish-Spanish-Concrete-Repeat	espina	SSCr_21	3984	33
112.12	2.0	English-English-Abstract-Novel	hierarchy	EEAn_20	4984	19
117.12	2.0	Spanish-Spanish-Abstract-Novel	longitud	SSAn_20	1984	29
119.12	2.0	Spanish-English-Concrete-Repeat	foam	SECr_20	2984	64
122.12	2.0	English-Spanish-Abstract-Repeat	perspicacia	ESAr_20	5984	54
128.12	2.0	Spanish-English-Abstract-Repeat	anger	SEAr_21	2984	38
131.12	2.0	English-English-Abstract-Repeat	hierarchy	EEAr_20	4984	19
136.12	2.0	English-English-Concrete-Novel	money	EECn_21	4984	33
141.12	2.0	Spanish-English-Concrete-Novel	banquero	SECn_21	1984	15
143.12	2.0	English-Spanish-Abstract-Novel	budget	ESAn_21	2984	9
146.12	2.0	Spanish-Spanish-Abstract-Repeat	longitud	SSAr_20	1984	29
148.12	2.0	English-Spanish-Concrete-Novel	arrow	ESCn_21	3984	39
152.12	2.0	English-Spanish-Abstract-Repeat	presupuesto	ESAr_21	3984	9
156.12	2.0	Spanish-English-Concrete-Repeat	banker	SECr_21	3984	15
160.12	2.0	Spanish-English-Abstract-Novel	propósito	SEAn_22	2984	60
163.12	2.0	Spanish-English-Concrete-Novel	silla	SECn_22	5984	50
169.12	2.0	English-English-Concrete-Repeat	money	EECr_21	3984	33
173.12	2.0	English-English-Abstract-Novel	harm	EEAn_21	3984	4
177.12	2.0	English-English-Abstract-Repeat	harm	EEAr_21	2984	4
180.12	2.0	Spanish-Spanish-Abstract-Novel	oferta	SSAn_21	6984	47
187.12	2.0	English-Spanish-Concrete-Repeat	flecha	ESCr_21	2984	39
190.12	2.0	English-Spanish-Abstract-Novel	agreement	ESAn_22	4984	16
195.12	2.0	English-English-Abstract-Novel	jealousy	EEAn_22	8984	91
204.12	2.0	English-Spanish-Concrete-Novel	broom	ESCn_22	1984	20
206.12	2.0	English-Spanish-Abstract-Repeat	acuerdo	ESAr_22	6984	16
213.12	2.0	Spanish-English-Concrete-Repeat	chair	SECr_22	6984	50
220.12	2.0	Spanish-English-Abstract-Repeat	purpose	SEAr_22	3984	60
224.12	2.0	English-Spanish-Concrete-Repeat	escoba	ESCr_22	2984	20
227.12	2.0	Spanish-Spanish-Abstract-Repeat	oferta	SSAr_21	5984	47
233.12	2.0	Spanish-Spanish-Abstract-Novel	fantasma	SSAn_22	3984	80
237.12	2.0	English-English-Concrete-Novel	machine	EECn_22	8984	17
246.12	2.0	English-Spanish-Abstract-Novel	supply	ESAn_23	1984	22
248.12	2.0	Spanish-Spanish-Concrete-Novel	cereza	SSCn_22	5984	24
254.12	2.0	English-English-Concrete-Repeat	machine	EECr_22	5984	17
260.12	2.0	Spanish-English-Abstract-Novel	conocimiento	SEAn_23	1984	38
262.12	2.0	English-Spanish-Concrete-Novel	treasurer	ESCn_23	5984	58
268.12	2.0	English-Spanish-Abstract-Repeat	suministro	ESAr_23	3984	22
272.12	2.0	Spanish-Spanish-Concrete-Repeat	cereza	SSCr_22	4984	24
277.12	2.0	English-English-Concrete-Novel	horn	EECn_23	8984	16
286.12	2.0	English-English-Abstract-Repeat	jealousy	EEAr_22	3984	91
290.12	2.0	Spanish-English-Concrete-Novel	esquina	SECn_23	2984	72
293.12	2.0	English-English-Concrete-Repeat	horn	EECr_23	2984	16
296.12	2.0	Spanish-Spanish-Concrete-Novel	cohete	SSCn_23	1984	14
298.12	2.0	Spanish-English-Abstract-Repeat	knowledge	SEAr_23	4984	38
303.12	2.0	Spanish-English-Abstract-Novel	esperanza	SEAn_24	1984	68
305.12	2.0	English-English-Abstract-Novel	century	EEAn_23	4984	29
310.12	2.0	Spanish-Spanish-Concrete-Repeat	cohete	SSCr_23	2984	14
313.12	2.0	Spanish-Spanish-Abstract-Repeat	fantasma	SSAr_22	4984	80
318.12	2.0	Spanish-Spanish-Abstract-Novel	chiste	SSAn_23	1984	7
320.12	2.0	English-Spanish-Concrete-Repeat	tesorero	ESCr_23	4984	58
325.12	2.0	Spanish-Spanish-Abstract-Repeat	chiste	SSAr_23	3984	7
