onset	duration	onset_sample	stim_type	trigger	stim_file
32.882	0	33432	Unfamiliar	13	meg/u118.bmp
36.447	0	36997	Scrambled	17	meg/s066.bmp
39.938	0	40488	Scrambled	18	meg/s066.bmp
43.412	0	43962	Scrambled	17	meg/s005.bmp
46.829	0	47379	Famous	5	meg/f127.bmp
50.357	0	50907	Scrambled	17	meg/s008.bmp
53.812	0	54362	Scrambled	17	meg/s018.bmp
57.45	0	58000	Scrambled	18	meg/s018.bmp
60.997	0	61547	Unfamiliar	15	meg/u118.bmp
64.599	0	65149	Famous	5	meg/f063.bmp
68.072	0	68622	Famous	6	meg/f063.bmp
71.434	0	71984	Scrambled	17	meg/s107.bmp
75.018	0	75568	Scrambled	18	meg/s107.bmp
78.656	0	79206	Scrambled	19	meg/s005.bmp
82.147	0	82697	Scrambled	17	meg/s057.bmp
85.695	0	86245	Scrambled	18	meg/s057.bmp
89.222	0	89772	Famous	7	meg/f127.bmp
92.805	0	93355	Unfamiliar	13	meg/u015.bmp
96.37	0	96920	Scrambled	19	meg/s008.bmp
99.862	0	100412	Unfamiliar	13	meg/u063.bmp
103.353	0	103903	Unfamiliar	13	meg/u124.bmp
106.936	0	107486	Unfamiliar	14	meg/u124.bmp
110.501	0	111051	Unfamiliar	13	meg/u025.bmp
114.029	0	114579	Famous	5	meg/f013.bmp
117.337	0	117887	Famous	6	meg/f013.bmp
120.92	0	121470	Famous	5	meg/f134.bmp
124.338	0	124888	Famous	6	meg/f134.bmp
127.94	0	128490	Unfamiliar	15	meg/u015.bmp
131.431	0	131981	Scrambled	17	meg/s075.bmp
134.831	0	135381	Unfamiliar	15	meg/u063.bmp
138.212	0	138762	Famous	5	meg/f111.bmp
141.758	0	142308	Scrambled	17	meg/s081.bmp
145.213	0	145763	Unfamiliar	15	meg/u025.bmp
148.814	0	149364	Scrambled	17	meg/s034.bmp
152.269	0	152819	Scrambled	18	meg/s034.bmp
155.705	0	156255	Unfamiliar	13	meg/u077.bmp
159.233	0	159783	Unfamiliar	14	meg/u077.bmp
162.706	0	163256	Unfamiliar	13	meg/u095.bmp
166.124	0	166674	Unfamiliar	14	meg/u095.bmp
169.689	0	170239	Scrambled	19	meg/s075.bmp
173.199	0	173749	Famous	5	meg/f131.bmp
176.782	0	177332	Famous	7	meg/f111.bmp
180.182	0	180732	Famous	5	meg/f089.bmp
183.82	0	184370	Scrambled	19	meg/s081.bmp
187.275	0	187825	Scrambled	17	meg/s015.bmp
190.785	0	191335	Scrambled	18	meg/s015.bmp
194.184	0	194734	Unfamiliar	13	meg/u045.bmp
197.841	0	198391	Famous	5	meg/f112.bmp
201.444	0	201994	Famous	5	meg/f076.bmp
204.805	0	205355	Famous	6	meg/f076.bmp
208.186	0	208736	Famous	7	meg/f131.bmp
211.714	0	212264	Famous	5	meg/f068.bmp
215.316	0	215866	Famous	7	meg/f089.bmp
218.826	0	219376	Unfamiliar	13	meg/u130.bmp
222.299	0	222849	Unfamiliar	14	meg/u130.bmp
225.845	0	226395	Unfamiliar	13	meg/u138.bmp
229.429	0	229979	Unfamiliar	15	meg/u045.bmp
232.92	0	233470	Unfamiliar	13	meg/u041.bmp
236.577	0	237127	Famous	7	meg/f112.bmp
240.105	0	240655	Unfamiliar	13	meg/u044.bmp
243.596	0	244146	Unfamiliar	13	meg/u053.bmp
247.051	0	247601	Famous	7	meg/f068.bmp
250.579	0	251129	Unfamiliar	13	meg/u016.bmp
253.997	0	254547	Unfamiliar	14	meg/u016.bmp
257.507	0	258057	Scrambled	17	meg/s054.bmp
260.961	0	261511	Scrambled	18	meg/s054.bmp
264.453	0	265003	Unfamiliar	15	meg/u138.bmp
267.981	0	268531	Famous	5	meg/f045.bmp
271.546	0	272096	Famous	6	meg/f045.bmp
275.038	0	275588	Unfamiliar	15	meg/u041.bmp
278.4	0	278950	Unfamiliar	13	meg/u121.bmp
281.946	0	282496	Unfamiliar	15	meg/u044.bmp
285.309	0	285859	Scrambled	17	meg/s084.bmp
288.765	0	289315	Scrambled	18	meg/s084.bmp
292.218	0	292768	Unfamiliar	15	meg/u053.bmp
295.673	0	296223	Famous	5	meg/f120.bmp
299.017	0	299567	Scrambled	17	meg/s044.bmp
302.509	0	303059	Famous	5	meg/f015.bmp
306.165	0	306715	Famous	6	meg/f015.bmp
309.583	0	310133	Famous	5	meg/f079.bmp
312.983	0	313533	Famous	6	meg/f079.bmp
316.327	0	316877	Unfamiliar	15	meg/u121.bmp
319.837	0	320387	Scrambled	17	meg/s104.bmp
323.328	0	323878	Scrambled	17	meg/s070.bmp
326.691	0	327241	Scrambled	18	meg/s070.bmp
330.219	0	330769	Famous	7	meg/f120.bmp
333.784	0	334334	Unfamiliar	13	meg/u088.bmp
337.184	0	337734	Unfamiliar	14	meg/u088.bmp
340.565	0	341115	Scrambled	19	meg/s044.bmp
344.019	0	344569	Famous	5	meg/f023.bmp
347.566	0	348116	Famous	6	meg/f023.bmp
351.149	0	351699	Famous	5	meg/f011.bmp
354.677	0	355227	Scrambled	17	meg/s048.bmp
358.077	0	358627	Scrambled	18	meg/s048.bmp
