onset	duration	trial_type	cash_demean	control_pumps_demean	explode_demean	pumps_demean
0.064	0.772	pumps_demean	n/a	n/a	n/a	-1.0
0.064	0.809	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
3.273	0.772	pumps_demean	n/a	n/a	n/a	0.0
3.273	0.384	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
5.686	0.772	pumps_demean	n/a	n/a	n/a	1.0
5.686	0.427	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
7.413	0.772	cash_demean	0.588	n/a	n/a	n/a
7.413	0.524	cash_fixed_real_RT	n/a	n/a	n/a	n/a
14.666	0.772	control_pumps_demean	n/a	-3.0	n/a	n/a
14.666	0.359	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
16.351	0.402	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
16.351	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
19.397	0.468	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
19.397	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
21.299	0.518	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
21.299	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
23.102	0.418	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
23.102	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
25.952	0.696	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
25.952	0.772	control_pumps_demean	n/a	2.0	n/a	n/a
27.869	1.22	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
27.869	0.772	control_pumps_demean	n/a	3.0	n/a	n/a
40.491	0.51	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
40.491	0.772	pumps_demean	n/a	n/a	n/a	-0.5
42.282	0.772	pumps_demean	n/a	n/a	n/a	0.5
42.282	0.735	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
46.029	0.772	explode_demean	n/a	n/a	-0.636	n/a
59.176	0.772	control_pumps_demean	n/a	-0.5	n/a	n/a
59.176	0.722	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
61.053	0.772	control_pumps_demean	n/a	0.5	n/a	n/a
61.053	0.612	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
76.047	0.41	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
76.047	0.772	pumps_demean	n/a	n/a	n/a	-0.5
79.178	0.431	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
79.178	0.772	pumps_demean	n/a	n/a	n/a	0.5
81.806	0.772	cash_demean	-0.412	n/a	n/a	n/a
81.806	0.323	cash_fixed_real_RT	n/a	n/a	n/a	n/a
85.561	0.772	pumps_demean	n/a	n/a	n/a	-0.5
85.561	0.744	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
87.716	0.358	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
87.716	0.772	pumps_demean	n/a	n/a	n/a	0.5
90.513	0.772	cash_demean	-0.412	n/a	n/a	n/a
90.513	0.392	cash_fixed_real_RT	n/a	n/a	n/a	n/a
94.135	0.772	pumps_demean	n/a	n/a	n/a	-0.5
94.135	0.37	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
96.805	0.772	pumps_demean	n/a	n/a	n/a	0.5
96.805	0.324	pumps_fixed_real_RT	n/a	n/a	n/a	n/a
98.794	0.295	cash_fixed_real_RT	n/a	n/a	n/a	n/a
98.794	0.772	cash_demean	-0.412	n/a	n/a	n/a
102.234	0.423	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
102.234	0.772	control_pumps_demean	n/a	-5.0	n/a	n/a
105.009	0.328	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
105.009	0.772	control_pumps_demean	n/a	-4.0	n/a	n/a
107.309	0.34	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
107.309	0.772	control_pumps_demean	n/a	-3.0	n/a	n/a
108.839	0.515	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
108.839	0.772	control_pumps_demean	n/a	-2.0	n/a	n/a
110.862	0.772	control_pumps_demean	n/a	-1.0	n/a	n/a
110.862	0.412	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
113.666	0.772	control_pumps_demean	n/a	0.0	n/a	n/a
113.666	0.569	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
117.186	0.772	control_pumps_demean	n/a	1.0	n/a	n/a
117.186	0.56	control_pumps_fixed_real_RT	n/a	n/a	n/a	n/a
