onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.01	6.0	rocknroll	1	6	0	0	rocknroll_002.wav	rocknroll	6	0	0.00720000000001	1233.5005
12.0	6.0	symphonic	1	6	6	6	symphonic_003.wav	symphonic	6	0	0.00289999999995	1245.4996
24.0	6.0	rocknroll	1	6	12	12	rocknroll_001.wav	rocknroll	6	0	0.00249999999983	1257.4997
36.0	6.0	metal	1	6	18	18	metal_004.wav	metal	6	0	0.00260000000003	1269.5
48.01	6.0	symphonic	1	6	24	24	symphonic_002.wav	symphonic	8	1	0.0133000000001	1281.5003
62.0	6.0	country	1	6	31	31	country_003.wav	country	6	0	0.0027	1295.4996
74.0	6.0	country	1	6	37	37	country_002.wav	country	6	0	0.00250000000005	1307.4993
86.0	6.0	ambient	1	6	43	43	ambient_001.wav	ambient	6	0	0.00290000000018	1319.4994
98.01	6.0	ambient	1	6	49	49	ambient_004.wav	ambient	8	1	0.00780000000009	1331.499
112.0	6.0	country	1	6	56	56	country_000.wav	country	4	0	0.00410000000011	1345.4985
122.0	6.0	symphonic	1	6	61	61	symphonic_001.wav	symphonic	6	0	0.00250000000005	1355.499
134.0	6.0	symphonic	1	6	67	67	symphonic_004.wav	symphonic	4	0	0.00360000000001	1367.4987
144.0	6.0	ambient	1	6	72	72	ambient_003.wav	ambient	6	0	0.00350000000003	1377.4986
156.0	6.0	metal	1	6	78	78	metal_003.wav	metal	4	0	0.00250000000005	1389.4985
166.0	6.0	metal	1	6	83	83	metal_000.wav	metal	6	0	0.00250000000005	1399.4991
178.0	6.0	ambient	1	6	89	89	ambient_000.wav	ambient	6	0	0.00260000000003	1411.4989
190.02	6.0	rocknroll	1	6	95	95	rocknroll_003.wav	rocknroll	8	1	0.0151000000001	1423.4995
204.0	6.0	country	1	6	102	102	country_004.wav	country	6	0	0.0027	1437.4986
216.0	6.0	rocknroll	1	6	108	108	rocknroll_004.wav	rocknroll	4	0	0.00260000000003	1449.4994
226.0	6.0	ambient	1	6	113	113	ambient_002.wav	ambient	4	0	0.00260000000003	1459.4995
236.0	6.0	symphonic	1	6	118	118	symphonic_000.wav	symphonic	6	0	0.00250000000005	1469.4986
248.01	6.0	metal	1	6	124	124	metal_002.wav	metal	8	1	0.00920000000019	1481.4986
262.01	6.0	country	1	6	131	131	country_001.wav	country	8	1	0.0110999999999	1495.4987
276.0	6.0	metal	1	6	138	138	metal_001.wav	metal	6	0	0.00360000000001	1509.4989
288.0	6.0	rocknroll	1	6	144	144	rocknroll_000.wav	rocknroll	6	0	0.00250000000005	1521.4994
