onset	duration	trial_type	run	run_id	volume	run_volume	stim	genre	delay	catch	sound_soa	trigger_ts
0.02	6.0	country	1	5	0	0	country_003.wav	country	8	1	0.0193	312.9772
14.0	6.0	metal	1	5	7	7	metal_004.wav	metal	6	0	0.00289999999995	326.9775
26.0	6.0	ambient	1	5	13	13	ambient_004.wav	ambient	6	0	0.00380000000001	338.9771
38.0	6.0	symphonic	1	5	19	19	symphonic_002.wav	symphonic	6	0	0.00260000000003	350.9776
50.0	6.0	country	1	5	25	25	country_002.wav	country	6	0	0.00259999999997	362.9771
62.0	6.0	rocknroll	1	5	31	31	rocknroll_001.wav	rocknroll	4	0	0.00239999999997	374.9773
72.0	6.0	symphonic	1	5	36	36	symphonic_004.wav	symphonic	4	0	0.00400000000002	384.9767
82.01	6.0	symphonic	1	5	41	41	symphonic_001.wav	symphonic	8	1	0.0101	394.9772
96.0	6.0	rocknroll	1	5	48	48	rocknroll_003.wav	rocknroll	6	0	0.00279999999998	408.9769
108.01	6.0	metal	1	5	54	54	metal_000.wav	metal	8	1	0.00850000000003	420.977
122.0	6.0	rocknroll	1	5	61	61	rocknroll_000.wav	rocknroll	6	0	0.00359999999995	434.9768
134.0	6.0	rocknroll	1	5	67	67	rocknroll_004.wav	rocknroll	6	0	0.0025	446.9772
146.0	6.0	ambient	1	5	73	73	ambient_003.wav	ambient	6	0	0.00220000000002	458.9771
158.0	6.0	ambient	1	5	79	79	ambient_000.wav	ambient	4	0	0.00349999999997	470.9768
168.0	6.0	metal	1	5	84	84	metal_003.wav	metal	6	0	0.00239999999997	480.9768
180.0	6.0	country	1	5	90	90	country_001.wav	country	6	0	0.00349999999997	492.9771
192.0	6.0	symphonic	1	5	96	96	symphonic_003.wav	symphonic	6	0	0.0025	504.9767
204.0	6.0	metal	1	5	102	102	metal_001.wav	metal	6	0	0.00279999999998	516.9772
216.0	6.0	metal	1	5	108	108	metal_002.wav	metal	4	0	0.00249999999994	528.9777
226.0	6.0	symphonic	1	5	113	113	symphonic_000.wav	symphonic	6	0	0.00250000000005	538.9774
238.01	6.0	ambient	1	5	119	119	ambient_002.wav	ambient	8	1	0.00849999999991	550.9767
252.01	6.0	rocknroll	1	5	126	126	rocknroll_002.wav	rocknroll	8	1	0.011	564.9776
266.0	6.0	country	1	5	133	133	country_000.wav	country	4	0	0.00419999999997	578.9767
276.0	6.0	ambient	1	5	138	138	ambient_001.wav	ambient	6	0	0.00239999999997	588.9769
288.0	6.0	country	1	5	144	144	country_004.wav	country	6	0	0.00250000000005	600.9771
