onset	duration	trial_type	TrialType	Stimulus	SSD	Response	response_time	CorrectGo	SuccStop
0.000	1.500	junk	0	1	0.000	50	0.353	1	0
2.000	1.500	go	0	1	0.000	50	0.360	1	0
4.250	1.500	go	0	0	0.000	49	0.374	1	0
8.625	1.500	failed stop	1	0	0.200	49	0.351	1	0
12.375	1.500	go	0	0	0.000	49	0.520	1	0
15.250	1.500	go	0	1	0.000	50	0.293	1	0
18.250	1.500	successful stop	1	0	0.150	0	0.000	0	1
21.250	1.500	go	0	1	0.000	50	0.270	1	0
23.375	1.500	go	0	1	0.000	50	0.352	1	0
26.375	1.500	go	0	1	0.000	50	0.265	1	0
28.625	1.500	go	0	0	0.000	49	0.319	1	0
31.250	1.500	successful stop	1	0	0.100	0	0.000	0	1
34.875	1.500	failed stop	1	0	0.250	49	0.332	1	0
38.125	1.500	go	0	0	0.000	49	0.339	1	0
40.250	1.500	go	0	1	0.000	50	0.350	1	0
42.250	1.500	go	0	1	0.000	50	0.350	1	0
45.250	1.500	go	0	0	0.000	49	0.307	1	0
47.500	1.500	go	0	1	0.000	50	0.324	1	0
49.500	1.500	go	0	0	0.000	49	0.260	1	0
52.875	1.500	failed stop	1	1	0.200	50	0.308	1	0
55.750	1.500	go	0	1	0.000	50	0.346	1	0
58.375	1.500	go	0	0	0.000	49	0.312	1	0
62.500	1.500	failed stop	1	1	0.150	50	0.284	1	0
64.875	1.500	go	0	0	0.000	49	0.452	1	0
69.125	1.500	go	0	0	0.000	49	0.411	1	0
71.125	1.500	go	0	0	0.000	49	0.354	1	0
73.250	1.500	go	0	1	0.000	50	0.286	1	0
76.250	1.500	failed stop	1	1	0.150	50	0.318	1	0
80.125	1.500	go	0	1	0.000	50	0.434	1	0
82.500	1.500	failed stop	1	1	0.200	50	0.332	1	0
85.125	1.500	go	0	0	0.000	49	0.434	1	0
87.750	1.500	go	0	0	0.000	49	0.394	1	0
90.250	1.500	go	0	1	0.000	50	0.443	1	0
92.375	1.500	go	0	0	0.000	49	0.528	1	0
94.375	1.500	successful stop	1	0	0.100	0	0.000	0	1
97.625	1.500	go	0	1	0.000	50	0.278	1	0
101.000	1.500	successful stop	1	0	0.100	0	0.000	0	1
105.750	1.500	go	0	1	0.000	50	0.370	1	0
108.875	1.500	go	0	1	0.000	50	0.293	1	0
111.250	1.500	go	0	0	0.000	49	0.366	1	0
114.250	1.500	successful stop	1	0	0.150	0	0.000	0	1
118.000	1.500	go	0	0	0.000	49	0.487	1	0
120.125	1.500	go	0	1	0.000	50	0.250	1	0
122.625	1.500	go	0	1	0.000	50	0.311	1	0
125.250	1.500	go	0	0	0.000	49	0.454	1	0
129.125	1.500	go	0	1	0.000	50	0.291	1	0
131.250	1.500	go	0	1	0.000	50	0.302	1	0
133.375	1.500	successful stop	1	0	0.150	0	0.000	0	1
