onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	RT	Correct	Feedback
0.28	2.0	feedback	-1.16	1	1	14	R	0.965	1	L
4.5895	2.0	feedback	0.84	2	1	2	R	0.67	1	R
9.1115	2.0	feedback	0.84	3	1	10	L	0.854	1	L
13.6955	2.0	feedback	0.84	4	1	11	R	0.83	1	R
18.108	2.0	feedback	0.84	5	1	10	L	0.645	1	L
22.679	n/a	n/a	n/a	6	1	0	R	0.715	-	-
27.172	n/a	n/a	n/a	7	1	0	R	0.334	-	-
31.672	n/a	n/a	n/a	8	1	0	R	0.354	-	-
36.0815	2.0	feedback	-1.16	9	1	3	R	0.971	0	L
40.6775	2.0	feedback	0.84	10	1	5	R	0.811	1	R
45.086	2.0	feedback	-1.16	11	1	4	L	1.123	1	R
49.689	2.0	feedback	0.84	12	1	11	R	0.739	1	R
54.1145	2.0	feedback	-1.16	13	1	8	R	0.882	1	L
58.672	n/a	n/a	n/a	14	1	0	R	0.795	-	-
63.173	n/a	n/a	n/a	15	1	0	R	0.311	-	-
67.672	n/a	n/a	n/a	16	1	0	R	0.355	-	-
72.1825	2.0	feedback	0.84	17	1	12	R	1.019	-1	R
76.608	2.0	feedback	-1.16	18	1	10	R	0.916	0	L
81.082	2.0	feedback	0.84	19	1	3	L	1.036	1	L
85.584	2.0	feedback	-1.16	20	1	1	L	0.789	0	R
90.1145	2.0	feedback	0.84	21	1	8	R	0.748	1	R
94.673	n/a	n/a	n/a	22	1	0	R	0.652	-	-
99.172	n/a	n/a	n/a	23	1	0	R	0.393	-	-
103.672	n/a	n/a	n/a	24	1	0	R	0.389	-	-
108.0825	2.0	feedback	-1.16	25	1	4	L	0.965	1	R
112.6045	2.0	feedback	-1.16	26	1	10	R	1.021	0	L
117.082	2.0	feedback	-1.16	27	1	4	R	0.982	0	L
121.7025	2.0	feedback	0.84	28	1	11	R	0.933	1	R
126.0875	2.0	feedback	-1.16	29	1	1	R	1.195	1	L
130.673	n/a	n/a	n/a	30	1	0	R	2.246	-	-
135.165	n/a	n/a	n/a	31	1	0	R	0.497	-	-
139.672	n/a	n/a	n/a	32	1	0	R	0.375	-	-
144.1815	2.0	feedback	-1.16	33	1	12	R	0.854	-1	L
148.6045	2.0	feedback	0.84	34	1	10	L	0.935	1	L
153.092	2.0	feedback	0.84	35	1	2	R	0.708	1	R
157.584	2.0	feedback	-1.16	36	1	1	L	0.882	0	R
162.1065	2.0	feedback	-1.16	37	1	10	R	2.647	0	L
166.673	n/a	n/a	n/a	38	1	0	R	0.808	-	-
171.172	n/a	n/a	n/a	39	1	0	R	0.412	-	-
175.673	n/a	n/a	n/a	40	1	0	R	0.352	-	-
180.1895	2.0	feedback	0.84	41	1	11	R	0.926	1	R
184.6075	2.0	feedback	0.84	42	1	10	L	0.762	1	L
189.0815	2.0	feedback	0.84	43	1	3	L	0.89	1	L
193.6245	2.0	feedback	0.84	44	1	8	R	0.937	1	R
198.111	2.0	feedback	-1.16	45	1	10	R	1.008	0	L
202.666	n/a	n/a	n/a	46	1	0	R	0.776	-	-
207.172	n/a	n/a	n/a	47	1	0	R	0.359	-	-
211.672	n/a	n/a	n/a	48	1	0	L	0.379	-	-
216.1075	2.0	feedback	0.84	49	1	10	L	0.835	1	L
220.6095	2.0	feedback	0.84	50	1	6	L	0.894	1	L
225.104	2.0	feedback	0.84	51	1	10	L	2.68	1	L
229.607	2.0	feedback	0.84	52	1	10	L	1.109	1	L
234.1965	2.0	feedback	0.84	53	1	11	R	0.722	1	R
238.672	n/a	n/a	n/a	54	1	0	R	0.78	-	-
243.172	n/a	n/a	n/a	55	1	0	R	0.736	-	-
247.673	n/a	n/a	n/a	56	1	0	R	0.468	-	-
252.1175	2.0	feedback	0.84	57	1	5	R	0.366	1	R
256.6095	2.0	feedback	0.84	58	1	6	L	0.81	1	L
261.0925	2.0	feedback	0.84	59	1	2	R	0.656	1	R
265.582	2.0	feedback	-1.16	60	1	3	L	0.825	1	R
270.114	2.0	feedback	-1.16	61	1	10	L	0.693	1	R
274.685	n/a	n/a	n/a	62	1	0	R	0.705	-	-
279.172	n/a	n/a	n/a	63	1	0	R	0.417	-	-
283.672	n/a	n/a	n/a	64	1	0	R	0.39	-	-
288.089	2.0	feedback	-1.16	65	1	2	-	0.0	-1	R
292.6125	2.0	feedback	0.84	66	1	6	L	0.901	1	L
297.196	2.0	feedback	-1.16	67	1	14	L	0.663	0	R
301.6885	2.0	feedback	-1.16	68	1	14	R	1.106	1	L
306.108	2.0	feedback	-1.16	69	1	10	R	0.747	0	L
310.672	n/a	n/a	n/a	70	1	0	R	0.711	-	-
315.172	n/a	n/a	n/a	71	1	0	R	0.372	-	-
319.672	n/a	n/a	n/a	72	1	0	R	0.447	-	-
324.106	2.0	feedback	0.84	73	1	6	L	0.96	1	L
328.686	2.0	feedback	0.84	74	1	14	R	0.816	1	R
333.1095	2.0	feedback	0.84	75	1	6	L	0.865	1	L
337.5845	2.0	feedback	-1.16	76	1	1	L	0.695	0	R
342.114	2.0	feedback	0.84	77	1	10	L	0.866	1	L
346.686	n/a	n/a	n/a	78	1	0	L	0.675	-	-
351.172	n/a	n/a	n/a	79	1	0	R	0.557	-	-
355.672	n/a	n/a	n/a	80	1	0	R	0.361	-	-
