onset	duration	trial_type	feedback	TrialNum	StimCond	StimulusNum	Response	RT	Correct	Feedback
0.1185	2.0	feedback	0.72	1	2	2	R	1.319	1	R
4.691	2.0	feedback	0.72	2	2	14	R	2.383	1	R
9.0885	2.0	feedback	0.72	3	2	2	R	1.491	1	R
13.612	2.0	feedback	0.72	4	2	6	L	1.657	1	L
18.1905	2.0	feedback	-1.28	5	2	12	L	1.86	0	R
22.671	n/a	n/a	n/a	6	2	0	R	1.442	-	-
27.176	n/a	n/a	n/a	7	2	0	R	1.754	-	-
31.672	n/a	n/a	n/a	8	2	0	R	0.961	-	-
36.1155	2.0	feedback	0.72	9	2	5	R	1.414	1	R
40.5875	2.0	feedback	-1.28	10	2	3	L	1.403	0	R
45.1155	2.0	feedback	0.72	11	2	8	R	1.256	1	R
49.587	2.0	feedback	0.72	12	2	1	L	1.212	1	L
54.115	2.0	feedback	-1.28	13	2	10	R	1.657	0	L
58.671	n/a	n/a	n/a	14	2	0	R	1.14	-	-
63.177	n/a	n/a	n/a	15	2	0	R	1.61	-	-
67.672	n/a	n/a	n/a	16	2	0	R	0.729	-	-
72.19	2.0	feedback	0.72	17	2	11	R	2.223	1	R
76.6875	2.0	feedback	-1.28	18	2	13	-	0.0	-1	L
81.088	2.0	feedback	0.72	19	2	2	R	1.111	1	R
85.687	2.0	feedback	-1.28	20	2	12	L	2.673	0	R
90.084	2.0	feedback	0.72	21	2	3	R	1.28	1	R
94.671	n/a	n/a	n/a	22	2	0	R	1.221	-	-
99.177	n/a	n/a	n/a	23	2	0	R	0.699	-	-
103.671	n/a	n/a	n/a	24	2	0	R	0.965	-	-
108.1155	2.0	feedback	0.72	25	2	7	L	1.289	1	L
112.588	2.0	feedback	0.72	26	2	2	R	0.989	1	R
117.115	2.0	feedback	0.72	27	2	7	L	1.691	1	L
121.688	2.0	feedback	-1.28	28	2	13	R	1.985	0	L
126.191	2.0	feedback	0.72	29	2	12	R	2.327	1	R
130.671	n/a	n/a	n/a	30	2	0	R	1.702	-	-
135.177	n/a	n/a	n/a	31	2	0	R	0.981	-	-
139.671	n/a	n/a	n/a	32	2	0	R	0.935	-	-
144.191	2.0	feedback	0.72	33	2	13	L	1.664	1	L
148.613	2.0	feedback	0.72	34	2	5	R	2.149	1	R
153.109	2.0	feedback	-1.28	35	2	10	R	2.177	0	L
157.5875	2.0	feedback	0.72	36	2	3	R	1.072	1	R
162.188	2.0	feedback	0.72	37	2	13	L	2.052	1	L
166.671	n/a	n/a	n/a	38	2	0	R	0.976	-	-
171.177	n/a	n/a	n/a	39	2	0	R	0.798	-	-
175.672	n/a	n/a	n/a	40	2	0	R	1.424	-	-
180.1165	2.0	feedback	-1.28	41	2	9	L	1.329	0	R
184.5875	2.0	feedback	0.72	42	2	4	L	1.32	1	L
189.115	2.0	feedback	-1.28	43	2	8	L	2.038	0	R
193.613	2.0	feedback	0.72	44	2	5	R	2.063	1	R
198.088	2.0	feedback	-1.28	45	2	1	R	1.884	0	L
202.672	n/a	n/a	n/a	46	2	0	R	1.697	-	-
207.177	n/a	n/a	n/a	47	2	0	R	0.864	-	-
211.671	n/a	n/a	n/a	48	2	0	R	1.378	-	-
216.088	2.0	feedback	0.72	49	2	4	L	1.349	1	L
220.684	2.0	feedback	-1.28	50	2	12	L	2.701	0	R
225.1135	2.0	feedback	-1.28	51	2	9	L	1.963	0	R
229.6125	2.0	feedback	0.72	52	2	7	L	1.952	1	L
234.1155	2.0	feedback	0.72	53	2	8	R	1.871	1	R
238.671	n/a	n/a	n/a	54	2	0	R	1.115	-	-
243.178	n/a	n/a	n/a	55	2	0	R	0.96	-	-
247.671	n/a	n/a	n/a	56	2	0	R	0.843	-	-
252.1145	2.0	feedback	0.72	57	2	10	L	1.786	1	L
256.6095	2.0	feedback	0.72	58	2	10	L	1.688	1	L
261.2	2.0	feedback	-1.28	59	2	12	L	2.18	0	R
265.5875	2.0	feedback	-1.28	60	2	1	R	1.812	0	L
270.116	2.0	feedback	0.72	61	2	10	L	1.496	1	L
274.671	n/a	n/a	n/a	62	2	0	R	0.892	-	-
279.177	n/a	n/a	n/a	63	2	0	R	1.251	-	-
283.665	n/a	n/a	n/a	64	2	0	R	1.356	-	-
288.1915	2.0	feedback	-1.28	65	2	13	-	0.0	-1	L
292.5855	2.0	feedback	0.72	66	2	4	L	1.873	1	L
297.1155	2.0	feedback	-1.28	67	2	7	R	2.857	0	L
301.587	2.0	feedback	-1.28	68	2	1	R	1.167	0	L
306.0875	2.0	feedback	0.72	69	2	3	R	1.466	1	R
310.671	n/a	n/a	n/a	70	2	0	R	0.966	-	-
315.177	n/a	n/a	n/a	71	2	0	R	0.788	-	-
319.672	n/a	n/a	n/a	72	2	0	R	0.83	-	-
324.116	2.0	feedback	0.72	73	2	5	R	1.353	1	R
328.5875	2.0	feedback	0.72	74	2	3	R	0.999	1	R
333.19	2.0	feedback	0.72	75	2	11	R	1.746	1	R
337.613	2.0	feedback	-1.28	76	2	5	L	1.965	0	R
342.0875	2.0	feedback	0.72	77	2	3	R	1.236	1	R
346.671	n/a	n/a	n/a	78	2	0	R	1.536	-	-
351.177	n/a	n/a	n/a	79	2	0	R	0.909	-	-
355.671	n/a	n/a	n/a	80	2	0	R	1.399	-	-
