onset	duration	trial_type
20.001	2	pseudoword
22.501	2	pseudoword
25.002	2	pseudoword
27.502	2	pseudoword
30.002	2	pseudoword
32.502	2	pseudoword
35.003	2	pseudoword
37.503	2	pseudoword
60.004	2	pseudoword
62.504	2	pseudoword
65.004	2	pseudoword
67.504	2	pseudoword
70.005	2	pseudoword
72.505	2	pseudoword
75.005	2	pseudoword
77.505	2	pseudoword
100.007	2	pseudoword
102.507	2	pseudoword
105.007	2	pseudoword
107.507	2	pseudoword
110.007	2	pseudoword
112.508	2	pseudoword
115.008	2	pseudoword
117.508	2	pseudoword
140.009	2	pseudoword
142.51	2	pseudoword
145.01	2	pseudoword
147.51	2	pseudoword
150.01	2	pseudoword
152.511	2	pseudoword
155.011	2	pseudoword
157.511	2	pseudoword
180.012	2	word
182.513	2	word
185.013	2	word
187.513	2	word
190.013	2	word
192.514	2	word
195.014	2	word
197.514	2	word
220.016	2	word
222.516	2	word
225.016	2	word
227.516	2	word
230.017	2	word
232.517	2	word
235.017	2	word
237.518	2	word
260.019	2	word
262.519	2	word
265.019	2	word
267.52	2	word
270.02	2	word
272.52	2	word
275.021	2	word
277.521	2	word
300.023	2	word
302.523	2	word
305.023	2	word
307.523	2	word
310.024	2	word
312.524	2	word
315.024	2	word
317.525	2	word
